caller identifier id,caller label,callee identifier id,callee label,calls,execution time(μs),execution time(μs)_std
0,main,104,Storage.benchmark,1,211903.6,12836.765901113875
0,main,106,Storage.verify_result,1,49.6,12.817956155331473
42,lambda-42,47,int.+,33341,4920.6,100.8677351783017
86,+,47,int.+,8192,1206.8,40.03998001997502
87,-,48,int.-,5460,1674.8,110.42055967979879
88,*,49,int.*,4096,1245.0,51.599418601375746
90,%,51,int.%,4096,2471.2,73.69328327602183
91,=,52,int.=,5462,1181.0,32.249030993194175
93,<,53,int.<,33341,6541.2,1011.4379368008696
97,&,57,int.&,4096,1431.4,72.77224745739274
103,Random.next,86,+,4096,6609.0,1366.2832795580864
103,Random.next,88,*,4096,4654.4,352.5227652223329
103,Random.next,97,&,4096,7060.8,196.019641872951
104,Storage.benchmark,105,Storage._build_tree_depth,1,211814.8,12841.444591633765
105,Storage._build_tree_depth,42,lambda-42,33341,29529.8,954.8914598005367
105,Storage._build_tree_depth,65,list.set,5460,5331.6,1221.9467255162967
105,Storage._build_tree_depth,66,list.put,22420,2234.6,114.53951283290841
105,Storage._build_tree_depth,86,+,4096,5982.8,520.4841015823635
105,Storage._build_tree_depth,87,-,5460,4343.6,320.05358926279825
105,Storage._build_tree_depth,90,%,4096,8164.0,881.03830790721
105,Storage._build_tree_depth,91,=,5461,8733.8,671.2016835497361
105,Storage._build_tree_depth,93,<,33341,47991.0,4235.621796147526
105,Storage._build_tree_depth,103,Random.next,4096,24731.4,2623.8182673348397
105,Storage._build_tree_depth,105,Storage._build_tree_depth,5460,1198845.6,75545.46827772
106,Storage.verify_result,91,=,1,25.6,11.392980294900891
