caller identifier id,caller label,callee identifier id,callee label,calls,execution time(μs),execution time(μs)_std
0,main,103,Permute.benchmark,1,133114.8,30582.774689357404
0,main,106,Permute.verify_result,1,298.8,12.47798060585125
42,lambda-42,47,int.+,8660,2236.4,366.0577823240478
43,lambda-43,48,int.-,5039,1131.6,58.54741668084082
87,-,48,int.-,3620,1207.2,64.03670822270615
91,=,52,int.=,1,1.2,0.4472135954999579
92,!=,52,int.=,8660,1568.4,64.64363851145757
92,!=,100,not,8660,1447.4,101.64546226959668
96,>=,56,int.>=,8659,1370.6,201.10768259815433
103,Permute.benchmark,104,Permute._permute,1,132970.4,30584.863262731775
104,Permute._permute,42,lambda-42,8660,10414.4,876.2721038581566
104,Permute._permute,43,lambda-43,5039,5279.0,460.6641943976111
104,Permute._permute,87,-,3620,3314.0,219.541567818033
104,Permute._permute,92,!=,8660,17006.2,8034.989060353474
104,Permute._permute,96,>=,8659,14756.6,1504.5083250018927
104,Permute._permute,104,Permute._permute,8659,624116.8,152067.7628582074
104,Permute._permute,105,Permute._swap,10078,36843.8,8352.079303981734
105,Permute._swap,64,list.get,20156,7928.0,257.7149588207872
105,Permute._swap,65,list.set,20156,8496.2,1236.0490281538189
106,Permute.verify_result,91,=,1,107.8,12.497999839974394
