caller identifier id,caller label,callee identifier id,callee label,calls,execution time(μs),execution time(μs)_std
0,main,105,List.benchmark,1,61353.2,777.7600529726371
0,main,109,List.verify_result,1,19.6,2.4083189157584592
43,lambda-43,48,int.-,31,427.6,15.009996668887046
86,+,47,int.+,9,61.0,9.772410142846033
91,=,5,base.=,18762,2006.6,40.48209480745779
91,=,52,int.=,35,283.2,10.497618777608569
92,!=,5,base.=,20859,2322.8,93.43553927708662
92,!=,100,not,20859,2889.6,35.613199800074106
104,Element.length,86,+,9,115.2,28.083803161252927
104,Element.length,91,=,10,11.4,17.700282483621553
104,Element.length,104,Element.length,9,966.0,199.25486192311595
105,List.benchmark,104,Element.length,1,343.8,30.210925176167642
105,List.benchmark,106,List.make_list,3,3911.0,112.06025165061878
105,List.benchmark,108,List.tail,1,56951.4,856.9114890115542
106,List.make_list,43,lambda-43,31,741.2,27.43537861958532
106,List.make_list,91,=,34,1319.2,106.69442347189475
106,List.make_list,103,Element.init-values,31,91.6,24.865638942122523
106,List.make_list,106,List.make_list,31,15744.8,714.286147142726
107,List.is_shorter_than,91,=,18752,9221.6,286.183158134786
107,List.is_shorter_than,92,!=,20859,19400.2,483.7077630139918
108,List.tail,107,List.is_shorter_than,2809,53184.6,810.7902318109172
108,List.tail,108,List.tail,2808,513052.0,7587.800636548116
109,List.verify_result,91,=,1,11.8,2.16794833886788
