caller identifier id,caller label,callee identifier id,callee label,calls,execution time(μs),execution time(μs)_std
0,main,103,Sieve.benchmark,1,143652.6,1991.099520365571
0,main,105,Sieve.verify_result,1,238.0,5.522680508593627
42,lambda-42,47,int.+,15668,4122.0,460.7873696185693
43,lambda-43,48,int.-,16068,2675.0,170.9005558797279
86,+,47,int.+,11738,1809.4,334.9295448299537
91,=,5,base.=,4999,697.6,52.060541679855774
91,=,52,int.=,1,35.2,3.3466401061363014
93,<,53,int.<,10001,4239.8,180.2961452721605
94,<=,54,int.<=,11738,1460.4,74.46677111302735
103,Sieve.benchmark,104,Sieve._sieve,1,143613.4,1991.7175502565603
104,Sieve._sieve,42,lambda-42,15668,15437.8,439.08279401497833
104,Sieve._sieve,43,lambda-43,16068,12819.8,433.1710978354857
104,Sieve._sieve,64,list.get,4999,5221.2,281.9826235781205
104,Sieve._sieve,65,list.set,11069,16007.0,402.29591099090226
104,Sieve._sieve,66,list.put,5000,1703.2,250.1513541838221
104,Sieve._sieve,86,+,11738,9608.2,351.48641510021423
104,Sieve._sieve,91,=,4999,2175.2,70.5634466278398
104,Sieve._sieve,93,<,10001,21180.8,302.7692190431518
104,Sieve._sieve,94,<=,11738,14840.2,683.7299905664518
105,Sieve.verify_result,91,=,1,103.4,3.9115214431215883
