Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
212,_UnaryConstraint.add_to_graph,1006,32324.14,79.39824960801269,3157.38,25.404394606172392
213,_UnaryConstraint.remove_from_graph,10,149638.16,419.9055462304562,47.28,2.2681467756559246
214,_UnaryConstraint.choose_method,1012,14024.7,37.92541014536134,3231.26,24.488072898570795
215,_UnaryConstraint.inputs_do,1009,1283.8,15.441793276424763,1283.8,15.441793276424763
216,_UnaryConstraint.inputs_has_one,5,6.94,1.28428491975186,6.94,1.28428491975186
217,_UnaryConstraint.mark_unsatisfied,8,14.18,1.2069526477362527,14.18,1.2069526477362527
218,_UnaryConstraint.get_output,3047,3877.48,34.818620399588056,3877.48,34.818620399588056
219,_UnaryConstraint.recalculate,1009,9472.26,38.68227986443158,5611.6,62.667245618978555
220,_EditConstraint.is_input,10,13.46,1.5281040674038946,13.46,1.5281040674038946
221,_EditConstraint.execute,140,178.94,5.683524344945818,178.94,5.683524344945818
222,_EqualityConstraint.init-values,1000,490046.52,580.6013856163158,6278.32,27.92295522632639
223,_EqualityConstraint.execute,104000,542119.6,1284.6901317803677,267896.3,1058.7679834870048
224,_ScaleConstraint.init-values,1000,736943.04,818.5306885897827,5433.8,23.428571428571505
225,_ScaleConstraint.add_to_graph,1000,284177.48,425.564078965933,5802.78,32.98254949861462
227,_ScaleConstraint.execute,23024,383011.54,477.5115004491844,152885.42,251.59370307813313
228,_ScaleConstraint.inputs_do,1002,44582.34,143.08034135279576,37995.58,149.86008304347007
229,_ScaleConstraint.recalculate,5006,113534.18,194.91941715404678,22580.88,68.71254527050365
230,_StayConstraint.execute,1004,1279.08,17.514821711677122,1279.08,17.514821711677122
231,_Variable.init-values,3003,132976.38,319.9283012788771,24152.88,62.84728494127414
232,_Variable.add_constraint,7006,374482.64,525.0934906067165,18169.12,69.46431766433359
233,_Variable.remove_constraint,10,149530.32,420.3007883088714,49.26,2.2021325471238193
