Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
42,lambda-42,6581,27016.5,148.23812200755384,21780.96,113.83392127416589
44,int.neg,713,549.98,13.717990571002836,549.98,13.717990571002836
47,int.+,16981,16633.28,75.16486369769919,16633.28,75.16486369769919
48,int.-,913,767.94,14.304858600903282,767.94,14.304858600903282
49,int.*,400,359.56,14.985925369615096,359.56,14.985925369615096
51,int.%,400,417.58,15.25442725966491,417.58,15.25442725966491
52,int.=,1,4.16,0.3703280399090207,4.16,0.3703280399090207
53,int.<,15303,19309.72,74.10528637950068,19309.72,74.10528637950068
55,int.>,10000,7036.08,48.45946759922149,7036.08,48.45946759922149
56,int.>=,1426,975.3,21.152748651421273,975.3,21.152748651421273
57,int.&,400,370.24,17.50167338938112,370.24,17.50167338938112
64,list.get,5000,6293.86,31.21421052622536,6293.86,31.21421052622536
65,list.set,100,135.7,6.283278748928355,135.7,6.283278748928355
66,list.put,100,99.68,20.02186559841056,99.68,20.02186559841056
67,list.length,5050,3861.66,38.60771309212809,3861.66,38.60771309212809
86,+,10400,45654.7,142.5468415673136,34256.96,123.57084392925037
87,-,913,3406.84,43.53715748223179,2638.9,38.438527653426895
88,*,400,1763.98,54.01605581412154,1404.42,44.06585516969731
90,%,400,2572.2,77.09231148302617,2154.62,67.88131599508432
91,=,1,8.08,0.488228785446716,3.92,0.5283783431116265
93,<,15303,78452.02,261.903042505178,59142.3,224.94981299691395
95,>,10000,57453.42,129.80677791177212,50417.34,115.09900086447382
96,>=,1426,5840.2,29.871151874102747,4864.9,32.00079718394782
97,&,400,2518.16,72.96332878192158,2147.92,59.751130123374345
103,Ball.init-values,100,13949.3,396.64713408720314,1333.72,39.2418144330763
104,Ball.bounce,5000,201760.78,406.8825879884382,48741.7,126.51711991921505
105,Bounce.benchmark,1,332460.58,920.3098433436,39776.2,170.87255066694806
106,Bounce.verify_result,1,10.84,0.46773444410699716,2.76,0.5554920598635309
107,Random.next,400,8789.08,249.7146812680753,2044.34,59.5183422251031
108,custom_abs,1426,11335.9,42.78625089098274,4945.72,41.11310432135696
