Function identifier,Function label,calls,inclusive execution time(ticks),inclusive execution time(ticks)_std,exclusive execution time(ticks),exclusive execution time(ticks)_std,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,23,426283980.4,3619774.949242279,132094.2,17472.561718606874,157882.9557037037,1340.6573886082515,48.92377777777778,6.471319155039583
43,lambda-43,6581,30662633.6,296832.274442974,27119670.6,268193.65911425836,11356.530962962963,109.93787942332371,10044.322444444446,99.33098485713273
45,int.neg,713,360894.6,17122.657001147556,360894.6,17122.657001147556,133.66466666666665,6.341724815239836,133.66466666666665,6.341724815239836
48,int.+,16981,18121527.7,181623.39327795844,18121527.7,181623.39327795844,6711.676925925925,67.26792343628091,6711.676925925925,67.26792343628091
49,int.-,913,480610.9,18165.496194419607,480610.9,18165.496194419607,178.00403703703705,6.727961553488743,178.00403703703705,6.727961553488743
50,int.*,400,266686.8,27158.312469084314,266686.8,27158.312469084314,98.77288888888889,10.058634247809005,98.77288888888889,10.058634247809005
52,int.%,400,450373.5,32199.07234933787,450373.5,32199.07234933787,166.805,11.925582351606618,166.805,11.925582351606618
53,int.=,1,4013.1,343.3080402878961,4013.1,343.3080402878961,1.4863333333333333,0.12715112603255413,1.4863333333333333,0.12715112603255413
54,int.<,15303,28271888.6,302165.72768709855,28271888.6,302165.72768709855,10471.069851851853,111.91323247670317,10471.069851851853,111.91323247670317
56,int.>,10000,2123550.1,58159.799309995426,2123550.1,58159.799309995426,786.500037037037,21.540666411109417,786.500037037037,21.540666411109417
57,int.>=,1426,247779.6,10129.292334610547,247779.6,10129.292334610547,91.77022222222223,3.751589753559462,91.77022222222223,3.751589753559462
58,int.&,400,311667.1,17272.997892664727,311667.1,17272.997892664727,115.43225925925925,6.397406626912862,115.43225925925925,6.397406626912862
65,list.get,5000,8805686.4,140064.7038563174,8805686.4,140064.7038563174,3261.3653333333336,51.87581624308052,3261.3653333333336,51.87581624308052
66,list.set,100,212659.7,11077.887187403656,212659.7,11077.887187403656,78.76285185185186,4.102921180519872,78.76285185185186,4.102921180519872
67,list.put,100,33932.1,6037.516236438884,33932.1,6037.516236438884,12.567444444444444,2.236117124606994,12.567444444444444,2.236117124606994
68,list.length,5050,2156605.5,50494.660181990854,2156605.5,50494.660181990854,798.7427777777777,18.701725993329944,798.7427777777777,18.701725993329944
87,+,10400,68141382.5,486933.8374470334,53562817.8,404537.0774611398,25237.549074074075,180.3458657211235,19838.080666666665,149.82854720782956
88,-,913,3324579.4,123423.68608146832,2843968.5,123558.4683789739,1231.3257037037038,45.71247632646975,1053.3216666666667,45.76239569591626
89,*,400,2185141.9,125804.94438191551,1918455.1,105630.67411051635,809.3118148148147,46.59442384515389,710.5389259259259,39.122471892783835
91,%,400,4522396.1,240411.87293605338,4072022.6,215944.30502828132,1674.9615185185185,89.04143442076051,1508.1565185185186,79.97937223269679
92,=,1,15629.4,521.2204705759056,11616.3,396.78777305015984,5.788666666666667,0.19304461873181686,4.302333333333333,0.14695843446302218
94,<,15303,117634710.9,1047632.7138555819,89362822.3,792974.6299838409,43568.41144444445,388.01211624280813,33097.341592592595,293.6943074014225
96,>,10000,94705048.6,835085.5117275731,92581498.5,824080.2392536566,35075.94392592592,309.2909302694715,34289.44388888889,305.2149034272802
97,>=,1426,6802490.1,99427.48296855946,6554710.5,100615.68874186567,2519.440777777778,36.82499369205906,2427.6705555555554,37.26506990439469
98,&,400,4427803.2,254787.6598518855,4116136.1,242699.27583824904,1639.9271111111111,94.36579994514277,1524.494851851852,89.88862068083297
104,Ball.init-values,100,19085656.5,1032718.1079735017,626010.2,36555.95930048817,7068.761666666666,382.48818813833395,231.85562962962962,13.539244185365988
105,Ball.bounce,5000,240207282.9,1843073.6498851136,27067922.6,275995.5862759977,88965.66033333333,682.6198703278199,10025.156518518519,102.22058750962877
106,Ball.init,100,129914.9,7711.492980576048,129914.9,7711.492980576048,48.11662962962963,2.856108511324462,48.11662962962963,2.856108511324462
107,Bounce.benchmark,1,426133930.6,3614809.501346956,49540265.9,468033.7270413348,157827.38170370372,1338.818333832206,18348.24662962963,173.345824830124
108,Bounce.verify_result,1,17955.6,534.4197443563394,2326.2,116.00163338232971,6.650222222222221,0.19793323865049606,0.8615555555555555,0.04296356791938138
109,Random.next,400,11763160.7,647211.4576519062,825758.6,50340.20223324704,4356.7261851851845,239.70794727848377,305.8365185185185,18.64451934564705
110,Random.init,1,1918.9,632.1077439804072,1918.9,632.1077439804072,0.7107037037037037,0.23411397925200267,0.7107037037037037,0.23411397925200267
111,custom_abs,1426,11129559.6,146811.96825814858,3966174.9,55322.19414332355,4122.059111111111,54.37480305857355,1468.9536666666665,20.489701534564276
