Function identifier,Function label,calls,inclusive execution time(ticks),inclusive execution time(ticks)_std,exclusive execution time(ticks),exclusive execution time(ticks)_std,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,18,37956592088.0,248739146.84300232,13639947909.7,97392241.85327081,14057997.06962963,92125.60994185272,5051832.559148149,36071.200686396594
48,int.+,3999999,693764809.2,4726174.609888463,693764809.2,4726174.609888463,256949.92933333336,1750.4350406994308,256949.92933333336,1750.4350406994308
52,int.%,999999,354093614.1,2435332.0350545137,354093614.1,2435332.0350545137,131145.783,901.974827797968,131145.783,901.974827797968
53,int.=,9,5307.4,371.25454454067676,5307.4,371.25454454067676,1.9657037037037035,0.13750168316321362,1.9657037037037035,0.13750168316321362
54,int.<,1000004,134176454.6,1086886.4698805003,134176454.6,1086886.4698805003,49694.983185185185,402.5505444001853,49694.983185185185,402.5505444001853
65,list.get,1000002,5835389585.6,74179355.32019019,5835389585.6,74179355.32019019,2161255.4020740744,27473.835303774144,2161255.4020740744,27473.835303774144
68,list.length,4,2314.2,373.95012332775354,2314.2,373.95012332775354,0.857111111111111,0.13850004567694577,0.857111111111111,0.13850004567694577
87,+,2999997,17817932795.4,115793231.33013238,17299077363.6,113110173.5226673,6599234.3686666675,42886.381974123105,6407065.690222221,41892.65686024715
92,=,9,50387.0,1610.2667317461498,45079.6,1458.1568177885274,18.661851851851853,0.5963950858319074,16.696148148148147,0.5400580806624176
104,check-benchmark-result,1,120009.5,3628.297201022459,49713.6,1601.2753601262248,44.44796296296296,1.3438137781564663,18.412444444444443,0.5930649481948981
105,A.init,3,39936.4,9781.240360479527,39936.4,9781.240360479527,14.79125925925926,3.6226816149924175,14.79125925925926,3.6226816149924175
