Function identifier,Function label,calls,inclusive execution time(ticks),inclusive execution time(ticks)_std,exclusive execution time(ticks),exclusive execution time(ticks)_std,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,21,470891918.7,3649739.681081192,199172.3,28596.902874446496,174404.41433333332,1351.7554374374786,73.76751851851851,10.591445509054259
6,base.=,8205,1645263.1,42101.98675384637,1645263.1,42101.98675384637,609.3567037037037,15.593328427350508,609.3567037037037,15.593328427350508
43,lambda-43,8191,38340924.4,264287.6417753956,34031410.9,239967.65242048787,14200.34237037037,97.88431176866504,12604.226259259258,88.87690830388439
44,lambda-44,8204,26473052.5,273453.9692829103,22287888.2,239231.80799858866,9804.83425925926,101.27924788255936,8254.773407407407,88.60437333281061
48,int.+,8191,4309513.5,61636.06929259921,4309513.5,61636.06929259921,1596.1161111111112,22.828173812073782,1596.1161111111112,22.828173812073782
49,int.-,16394,18385862.1,152988.43191283278,18385862.1,152988.43191283278,6809.578555555556,56.662382189938064,6809.578555555556,56.662382189938064
53,int.=,8192,1931291.2,31278.532725042907,1931291.2,31278.532725042907,715.293037037037,11.58464175001589,715.293037037037,11.58464175001589
57,int.>=,8092,2055694.9,31313.787570165856,2055694.9,31313.787570165856,761.3684814814815,11.597699100061428,761.3684814814815,11.597699100061428
65,list.get,16396,35662909.7,336259.6760627119,35662909.7,336259.6760627119,13208.485074074075,124.54062076396738,13208.485074074075,124.54062076396738
66,list.set,16396,24829296.7,232819.01374268316,24829296.7,232819.01374268316,9196.035814814815,86.22926434914191,9196.035814814815,86.22926434914191
88,-,8190,56831354.8,494930.5490078596,42630657.0,415806.79434792,21048.649925925925,183.3076107436517,15789.132222222222,154.00251642515556
92,=,8192,80135166.8,632533.9105545512,78203875.6,621789.9813574227,29679.691407407405,234.27181872390784,28964.398370370367,230.29258568793432
93,!=,8205,16804667.5,156603.2439630064,12968482.7,137676.04424922937,6223.950925925926,58.00120146778014,4803.141740740741,50.99112749971458
97,>=,8092,11609568.4,167886.0862340578,9553873.5,162970.57510951575,4299.840148148149,62.18003193853992,3538.471666666667,60.35947226278361
101,not,8205,2190921.7,30567.866687094825,2190921.7,30567.866687094825,811.4524814814815,11.321432106331416,811.4524814814815,11.321432106331416
104,_TowersDisk.init-values,14,32202.4,7202.596508423743,32202.4,7202.596508423743,11.926814814814815,2.6676283364532383,11.926814814814815,2.6676283364532383
105,_TowersDisk.init,14,27085.5,4146.968956517011,27085.5,4146.968956517011,10.031666666666666,1.5359144283396338,10.031666666666666,1.5359144283396338
106,Towers._push_disk,8205,96387170.6,713488.948678799,32935632.4,226977.38714877353,35698.95207407407,264.25516617733297,12198.38237037037,84.0656989439902
107,Towers._pop_disk_from,8191,50965900.9,427240.571137485,25920118.0,235540.83949118207,18876.259592592593,158.2372485694389,9600.043703703705,87.23734795969706
108,Towers._move_top_disk,8191,268534707.8,1930669.5053516247,83366190.3,720960.6080487409,99457.29918518518,715.062779759861,30876.366777777777,267.0224474254596
109,Towers._build_tower_at,1,1651431.6,246442.63638856687,440661.8,66575.04446910387,611.6413333333334,91.27505051428403,163.20807407407406,24.65742387744588
110,Towers._move_disks,8191,5525279074.3,39982809.445487075,37220229.5,317679.3997157154,2046399.6571481482,14808.447942772991,13785.270185185185,117.65903693174644
111,Towers.benchmark,1,470670846.4,3627389.5147975194,56484.3,8127.759690681908,174322.5357037037,1343.4775980731554,20.92011111111111,3.010281366919225
112,Towers.verify_result,1,15850.5,4063.7398318608725,1151.9,171.52256257905023,5.870555555555556,1.5050888266151379,0.42662962962962964,0.06352687502927787
113,Towers.init,1,6049.5,958.8029543462817,6049.5,958.8029543462817,2.2405555555555554,0.3551122053134377,2.2405555555555554,0.3551122053134377
