Function identifier,Function label,calls,inclusive execution time(ticks),inclusive execution time(ticks)_std,exclusive execution time(ticks),exclusive execution time(ticks)_std,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
120,_Scheduler.queue_packet,23246,492126749.4,4247239.318466333,205579718.8,2142879.1418250385,182269.16644444445,1573.051599431975,76140.6365925926,793.6589414166809
121,_Scheduler.release,9999,83535652.0,527999.1925125382,24976823.5,193560.63052167266,30939.13037037037,195.55525648612524,9250.67537037037,71.68912241543431
123,_Scheduler.mark_waiting,23248,27873200.8,200916.01073127153,19261253.9,154964.3585160961,10323.407703703704,74.41333730787834,7133.79774074074,57.39420685781337
124,_Scheduler.schedule,1,2683998311.5,21539561.260559727,226411258.3,2032971.2174597806,994073.4487037037,7977.615281688788,83856.0215925926,752.9523027628817
125,_Scheduler.init,1,223794.6,17770.19581801298,13158.4,1038.1809192297028,82.88688888888889,6.581554006671475,4.873481481481481,0.3845114515665566
126,_DeviceTaskDataRecord.init,2,1588.8,133.96055978886994,1588.8,133.96055978886994,0.5884444444444444,0.049615022144025904,0.5884444444444444,0.049615022144025904
127,_HandlerTaskDataRecord.device_in_add,9300,27452354.6,212994.94250393074,8235565.6,75108.42660020183,10167.538740740742,78.88701574219657,3050.2094814814814,27.81793577785253
128,_HandlerTaskDataRecord.work_in_add,2327,8618294.3,74956.36573304012,2071315.1,39124.895374872714,3191.960851851852,27.761616938163005,767.1537407407408,14.490701990693598
129,_HandlerTaskDataRecord.init,2,3351.4,382.32424926879463,3351.4,382.32424926879463,1.2412592592592593,0.14160157380325727,1.2412592592592593,0.14160157380325727
130,_IdleTaskDataRecord.init,1,1625.7,177.86721836364634,1625.7,177.86721836364634,0.6021111111111112,0.06587674754209123,0.6021111111111112,0.06587674754209123
131,_Packet.init-values,8,10560.7,990.7488449068268,10560.7,990.7488449068268,3.9113703703703706,0.3669440166321581,3.9113703703703706,0.3669440166321581
132,_Packet.init,8,739514.2,62362.93802842229,20320.2,1859.6767008216639,273.89414814814813,23.09738445497122,7.526000000000001,0.6887691484524681
133,_TaskState.is_packet_pending,6,3013.3,308.3096700260615,3013.3,308.3096700260615,1.1160370370370372,0.11418876667631907,1.1160370370370372,0.11418876667631907
134,_TaskState.is_task_waiting,6,2452.6,202.07356659343034,2452.6,202.07356659343034,0.9083703703703704,0.0748420617012705,0.9083703703703704,0.0748420617012705
135,_TaskState.is_task_holding,6,2227.1,190.7177302496519,2227.1,190.7177302496519,0.8248518518518518,0.07063619638875997,0.8248518518518518,0.07063619638875997
136,_TaskState.set_task_holding,19296,7195344.9,65296.06891520311,7195344.9,65296.06891520311,2664.942555555556,24.183729227853004,2664.942555555556,24.183729227853004
137,_TaskState.set_task_waiting,23248,8611946.9,76530.14021038404,8611946.9,76530.14021038404,3189.609962962963,28.34449637421631,3189.609962962963,28.34449637421631
138,_TaskState.packet_pending,8490,8966324.0,92911.47855889505,8966324.0,92911.47855889505,3320.8607407407408,34.41165872551668,3320.8607407407408,34.41165872551668
139,_TaskState.running,14761,15467411.5,148713.19387313077,15467411.5,148713.19387313077,5728.670925925926,55.07896069375214,5728.670925925926,55.07896069375214
140,_TaskState.waiting,2,6118.0,573.0648902358727,6118.0,573.0648902358727,2.265925925925926,0.2122462556429158,2.265925925925926,0.2122462556429158
141,_TaskState.waiting_with_packet,3,6957.1,672.4013447495868,6957.1,672.4013447495868,2.576703703703704,0.24903753509243953,2.576703703703704,0.24903753509243953
142,_TaskState.is_task_holding_or_waiting,106604,117109687.7,910952.626682817,108384531.6,749201.0465279436,43373.95840740741,337.38986173437667,40142.41911111111,277.4818690844235
143,_TaskState.is_waiting_with_packet,65790,42941191.9,301703.39558857173,41073332.6,294925.4061766524,15904.145148148147,111.74199836613768,15212.345407407409,109.23163191727868
144,_TaskState.init,12,19457.8,1889.529810630983,19457.8,1889.529810630983,7.206592592592592,0.699825855789253,7.206592592592592,0.699825855789253
145,_TaskState_with_running,1,29671.0,2076.986835728497,20003.9,1369.0427658538804,10.98925925925926,0.7692543836031471,7.4088518518518525,0.5070528762421779
146,_TaskState_with_waiting,2,31218.4,2904.251446269399,22784.2,2153.3846944067527,11.56237037037037,1.075648683803481,8.438592592592594,0.7975498868173159
147,_TaskState_with_waiting_with_packet,3,53515.4,4910.239959834743,42680.7,3919.464532439682,19.82051851851852,1.8186073925313861,15.807666666666666,1.4516535305332154
148,_TaskControlBlock.init-values,6,107386.7,9036.157433800112,99693.7,8452.430688082695,39.772851851851854,3.346724975481523,36.92359259259259,3.1305298844750724
149,_TaskControlBlock.add_input_and_check_priority,23246,114232972.6,909330.6030016869,41297413.8,324085.9333694664,42308.50837037037,336.789112222847,15295.338444444444,120.03182717387644
150,_TaskControlBlock.run_task,65790,2182853531.4,17630770.304795273,118707427.4,940029.4774695194,808464.270888889,6529.914927701953,43965.713851851855,348.15906572945164
151,_TaskControlBlock.init,6,28606.4,2442.66623956175,28606.4,2442.66623956175,10.594962962962963,0.9046911998376852,10.594962962962963,0.9046911998376852
152,_WorkerTaskDataRecord.init,1,2103.8,155.6729364979499,2103.8,155.6729364979499,0.7791851851851852,0.05765664314738885,0.7791851851851852,0.05765664314738885
153,empty_vec,9,929830.2,76717.6144020188,279592.7,22900.354263175657,344.38155555555556,28.41393126000696,103.55285185185186,8.481612690065058
