Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
5,base.=,365787,20063.0,2187.484857090444,20063.0,2187.484857090444
7,bool.not,124293,6955.166666666667,560.0776434269329,6955.166666666667,560.0776434269329
42,lambda-42,60497,37412.666666666664,1265.150056976115,30408.0,932.920146636356
43,lambda-43,10000,7348.333333333333,248.45495903013617,5470.666666666667,171.61662701109898
47,int.+,69805,12665.166666666666,727.9594539990992,12665.166666666666,727.9594539990992
48,int.-,19308,3344.1666666666665,139.04447729653506,3344.1666666666665,139.04447729653506
50,int./,9999,3638.3333333333335,285.8850584879642,3638.3333333333335,285.8850584879642
52,int.=,33955,13610.333333333334,831.2445288040498,13610.333333333334,831.2445288040498
53,int.<,11682,1659.1666666666667,127.26101785962057,1659.1666666666667,127.26101785962057
55,int.>,34066,3144.1666666666665,240.66941365006622,3144.1666666666665,240.66941365006622
56,int.>=,20310,2114.0,162.08146100032536,2114.0,162.08146100032536
57,int.&,9999,2555.0,47.61512364784953,2555.0,47.61512364784953
59,int.^,4992,1200.1666666666667,86.58964526239073,1200.1666666666667,86.58964526239073
64,list.get,42545,16559.833333333332,1267.0429221879845,16559.833333333332,1267.0429221879845
65,list.set,9314,8325.5,518.9029774437607,8325.5,518.9029774437607
66,list.put,38,123.33333333333333,6.439461675223068,123.33333333333333,6.439461675223068
86,+,9308,7193.666666666667,362.22736874326137,1533.1666666666667,63.17409806769437
87,-,9308,6224.166666666667,267.58356950057055,4757.666666666667,211.43005147487125
89,/,9999,8888.166666666666,381.79859437492246,5249.833333333333,303.9167100813423
91,=,269885,77293.5,4973.500568010423,50770.333333333336,3302.254361291187
92,!=,129857,59796.333333333336,1676.8045403882556,44077.333333333336,1588.554898851993
93,<,11682,12992.833333333334,569.2684486836303,11333.666666666666,519.9906409414181
95,>,34066,17865.5,1372.2056332780448,14721.333333333334,1138.7350291734535
96,>=,20310,16446.833333333332,776.2696481678687,14332.833333333334,624.9612521322152
97,&,9999,13162.0,610.654730596595,10607.0,583.8715612187325
99,^,4992,6481.0,547.4884473667001,5280.833333333333,480.68135668722033
100,not,129857,8568.833333333334,98.28411197475744,8568.833333333334,98.28411197475744
103,Richards.benchmark,1,866516.1666666666,27338.736733189904,1991.1666666666667,169.2919568871087
105,_RBObject.append,20114,20016.333333333332,900.8493029728478,12278.833333333334,1300.9710860225402
106,fn,27884,105246.16666666667,4082.1580281349543,20379.166666666668,2327.442838539041
107,_Scheduler.create_device,2,346.8333333333333,28.315484574110094,48.333333333333336,2.5819888974716108
108,fn,23252,180195.66666666666,8248.403425310058,43414.666666666664,4652.720695105892
