Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
42,lambda-42,33341,27784.8,2640.067650648369,22491.0,2148.1782980004245
47,int.+,41533,6517.0,921.6894813330572,6517.0,921.6894813330572
48,int.-,5460,1665.8,72.26133129136218,1665.8,72.26133129136218
49,int.*,4096,1297.2,96.64212332104464,1297.2,96.64212332104464
51,int.%,4096,2532.0,24.829418035870233,2532.0,24.829418035870233
52,int.=,5462,1211.0,44.60381149632843,1211.0,44.60381149632843
53,int.<,33341,6536.4,1142.2932197995399,6536.4,1142.2932197995399
57,int.&,4096,1437.2,52.55663611762077,1437.2,52.55663611762077
65,list.set,5460,4739.8,108.16977396666786,4739.8,108.16977396666786
66,list.put,22420,2209.4,143.9333178940859,2209.4,143.9333178940859
86,+,8192,11636.0,1478.0411022701637,10412.8,1454.2244324725118
87,-,5460,4309.6,290.8441163235042,2643.8,245.8672405994748
88,*,4096,4594.4,472.5286234716369,3297.2,407.6514442510905
90,%,4096,7608.8,460.5531456846213,5076.8,447.2222042788125
91,=,5462,8856.4,1176.5019337000683,7645.4,1151.7364281813786
93,<,33341,44125.8,2875.160117280427,37589.4,2744.0125364145106
97,&,4096,7139.0,969.838130823902,5701.8,982.1683664219695
103,Random.next,4096,24322.2,3133.161933255286,6887.6,1492.7669945440248
104,Storage.benchmark,1,203112.2,14279.784196548635,78.6,11.058933040759403
105,Storage._build_tree_depth,5461,1352615.8,97458.21902076805,73168.4,5645.421711440165
106,Storage.verify_result,1,51.8,7.918333157931663,25.4,8.502940667792526
