Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
1,base.class,3127,562.6,47.88841195947094,562.6,47.88841195947094
5,base.=,144072,11202.2,2282.187262255225,11202.2,2282.187262255225
42,lambda-42,47203,40601.0,6601.5740925933715,31422.4,3902.166872392824
43,lambda-43,5322,5405.8,1238.7553027131712,3989.2,1175.79662357059
47,int.+,47203,9178.6,3857.453019804648,9178.6,3857.453019804648
48,int.-,6523,1697.2,289.87014334008256,1697.2,289.87014334008256
49,int.*,604,844.8,165.1369128935139,844.8,165.1369128935139
52,int.=,2666,798.2,105.56372483007597,798.2,105.56372483007597
53,int.<,41584,18633.6,674.0276700551694,18633.6,674.0276700551694
56,int.>=,3127,2212.2,106.39877818847356,2212.2,106.39877818847356
57,int.&,1200,1039.2,89.41867813829501,1039.2,89.41867813829501
63,lambda-63,3127,4875.2,854.8267075846426,1990.0,372.18745277077784
64,list.get,156,251.4,16.47118696390761,251.4,16.47118696390761
65,list.set,4737,4336.0,722.9049038428221,4336.0,722.9049038428221
66,list.put,13984,1835.4,244.0641309164458,1835.4,244.0641309164458
67,list.length,3885,1215.4,891.9665352466986,1215.4,891.9665352466986
79,str.length,29082,3977.4,710.8356350099508,3977.4,710.8356350099508
82,str.char-at,25820,11999.0,2430.107199281546,11999.0,2430.107199281546
83,str.substring,2661,5836.2,1022.3271002961822,5836.2,1022.3271002961822
87,-,1201,1674.4,167.2746244951696,1393.8,129.19442712439263
88,*,604,2466.6,1958.9181453036776,1621.8,1995.1000476166603
91,=,120475,52723.6,8007.278801190827,38146.0,5428.914900788186
92,!=,29390,21522.4,3670.130896848231,15591.4,2495.6855370819458
93,<,41584,70564.8,4278.596580655858,51931.2,3762.2430410594156
96,>=,3127,5992.0,685.7616203900594,3779.8,592.261513184843
97,&,1200,2603.4,261.53451015114626,1564.2,213.16003377744147
100,not,37951,4703.4,916.0105348739172,4703.4,916.0105348739172
104,empty_vec,1027,56157.6,6258.138844736509,21528.4,2809.910105323656
107,Vector.at,4,18.2,2.949576240750525,7.2,3.271085446759225
109,Vector.append,3989,65897.6,8213.261885511749,11127.6,2850.0639115640897
119,Vector.size,599,1111.8,147.9753357826905,337.6,57.12092436226851
125,Json.benchmark,1,435576.2,62631.19954703087,140.2,2.774887385102318
126,Json.verify_result,1,90.0,12.144957801491119,22.2,11.7983049630021
137,_JsonLiteral.init-values,3,814.4,46.575744760551075,108.2,7.529940238806679
143,_Parser.init-values,1,3.6,0.5477225575051661,3.6,0.5477225575051661
144,_Parser.parse,1,435432.4,62629.0019503744,74.6,10.08959860450355
145,_Parser._read_value,3392,2024822.2,302352.0714352723,8597.8,1767.4941866948245
146,_Parser._read_array_element,2793,1031226.4,155889.60198903581,3695.6,781.6673205398829
147,_Parser._read_array,553,1065352.4,160247.4438885064,6028.8,1230.4802720889109
148,_Parser._read_object_key_value_pair,598,743650.2,109916.74619547286,1991.0,338.4250286252481
149,_Parser._read_object,157,775861.0,113235.30139271941,24568.8,2658.940522087698
150,_Parser._read_name,598,59869.4,8588.661409090477,477.6,94.90679638466362
151,_Parser._read_null,590,18494.2,2267.512888607251,761.0,138.14304180812005
152,_Parser._read_true,26,938.0,76.11832893594027,50.6,6.348228099241551
153,_Parser._read_false,3,113.4,17.784824992110547,8.6,2.408318915758459
154,_Parser._read_required_char,1860,15290.4,1895.6590674485747,1075.2,230.00804333761897
155,_Parser._read_string,1351,105614.8,17128.456153430758,3532.2,556.1827037943557
156,_Parser._read_string_internal,1949,160738.4,24777.375331136267,17428.8,3446.2408070243728
159,_Parser._read_number,712,44056.6,8295.906177145447,4261.4,882.0287977158115
160,_Parser._read_fraction,712,1418.4,267.19244001281174,504.2,106.81619727363449
161,_Parser._read_exponent,712,2679.8,510.08940392837025,870.8,173.3715662962067
162,_Parser._read_char,10116,51089.0,6434.293861800221,7751.2,1208.508254005739
163,_Parser._read_digit,2543,25208.0,5531.511411901814,3042.6,2302.4914332088188
164,_Parser._skip_white_space,8690,28741.0,5466.595101157575,2943.4,459.6588952690897
165,_Parser._read,25821,160661.0,21526.65411762822,64354.8,12224.306675636046
166,_Parser._start_capture,2661,599.0,136.71686070123172,599.0,136.71686070123172
