Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
1,base.class,3127,2071.54,23.53565250371256,2071.54,23.53565250371256
5,base.=,144072,94434.66,583.1066556271965,94434.66,583.1066556271965
42,lambda-42,47203,165636.46,893.0878835563215,131662.9,725.5936415467461
43,lambda-43,5322,19062.28,131.124966099877,15139.66,108.83644535142935
47,int.+,47203,33973.56,212.65917543797406,33973.56,212.65917543797406
48,int.-,6523,4845.58,44.52520038571126,4845.58,44.52520038571126
49,int.*,604,528.92,10.580768075202494,528.92,10.580768075202494
52,int.=,2666,1874.04,24.382127947849597,1874.04,24.382127947849597
53,int.<,41584,92309.58,507.83474292573993,92309.58,507.83474292573993
56,int.>=,3127,6023.86,50.06200644996075,6023.86,50.06200644996075
57,int.&,1200,1740.54,20.605339113928704,1740.54,20.605339113928704
63,lambda-63,3127,27082.76,161.51446008431074,9570.98,75.17204484734071
64,list.get,156,178.12,3.7722942729369167,178.12,3.7722942729369167
65,list.set,4737,6761.66,43.926938413317075,6761.66,43.926938413317075
66,list.put,13984,9329.58,85.24301156345966,9329.58,85.24301156345966
67,list.length,3885,2796.86,29.087489420992128,2796.86,29.087489420992128
79,str.length,29082,20192.74,153.09205047410964,20192.74,153.09205047410964
82,str.char-at,25820,23784.28,139.03824756416566,23784.28,139.03824756416566
83,str.substring,2661,7101.12,49.68950121114364,7101.12,49.68950121114364
87,-,1201,5573.92,36.936702614066604,4650.96,35.43027645666797
88,*,604,2994.16,20.812437411807544,2465.24,19.987302091526992
91,=,120475,362841.12,2075.8132278060834,258769.36,1484.089025329022
92,!=,29390,149690.2,841.5549504898,92639.3,508.19043714749506
93,<,41584,259861.5,1354.30577516788,167551.92,902.2516694925203
96,>=,3127,18430.8,107.61192559661869,12406.94,74.65496415824866
97,&,1200,6784.6,48.24343034474825,5044.06,42.68508796633619
100,not,37951,48705.06,326.95131073576954,48705.06,326.95131073576954
104,empty_vec,1027,180247.54,972.6526575529948,52390.38,272.7543478768287
107,Vector.at,4,86.86,2.347469327786408,21.86,1.7262676501632066
109,Vector.append,3989,224913.6,1232.4683545219182,30807.26,185.82686807337356
119,Vector.size,599,4267.36,32.41803478917002,1623.66,20.797968896122583
125,Json.benchmark,1,1734934.44,9472.04248421937,30.76,3.067672121478754
126,Json.verify_result,1,268.3,7.396220766895283,19.26,2.3802760944298633
137,_JsonLiteral.init-values,3,55.96,2.5790363648906887,23.14,2.0304819976688147
143,_Parser.init-values,1,1.66,0.47851812069840644,1.66,0.47851812069840644
144,_Parser.parse,1,1734902.02,9472.144063666745,13.16,1.1313708498984762
145,_Parser._read_value,3392,8410027.78,46034.82849786845,25832.08,159.40717214295054
146,_Parser._read_array_element,2793,4339009.54,23828.846422025836,15309.82,99.23949386638915
147,_Parser._read_array,553,4482149.92,24593.497241443696,30161.38,221.87677127778196
148,_Parser._read_object_key_value_pair,598,3040129.96,16625.827317711624,6647.68,50.75247656569106
149,_Parser._read_object,157,3136478.82,17114.629804184686,69516.5,374.7903495588554
150,_Parser._read_name,598,207582.58,1126.507028520518,2096.52,23.591973730271054
151,_Parser._read_null,590,74694.58,440.47729631778725,3289.22,23.05741724035714
152,_Parser._read_true,26,3876.78,55.00697172882297,181.66,6.7600567561921245
153,_Parser._read_false,3,498.56,8.459169641306891,20.74,1.7356995884151418
