Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
42,lambda-42,33341,139269.68,1295.899442432922,114397.34,1057.3987259848047
47,int.+,41533,31400.22,315.41623228971093,31400.22,315.41623228971093
48,int.-,5460,4205.32,55.690632341644715,4205.32,55.690632341644715
49,int.*,4096,3204.66,45.0793450145272,3204.66,45.0793450145272
51,int.%,4096,3748.64,44.098572331002444,3748.64,44.098572331002444
52,int.=,5462,3975.58,52.68198390884149,3975.58,52.68198390884149
53,int.<,33341,29465.74,309.36437864678305,29465.74,309.36437864678305
57,int.&,4096,3338.4,46.47404366626465,3338.4,46.47404366626465
65,list.set,5460,6179.46,71.25441912539848,6179.46,71.25441912539848
66,list.put,22420,15268.36,175.43087015711222,15268.36,175.43087015711222
86,+,8192,44015.84,445.3883588555965,37487.96,390.92757093135054
87,-,5460,17559.26,173.51572415954783,13353.94,143.63607783959722
88,*,4096,16169.96,158.36188987021245,12965.3,124.43263073581929
90,%,4096,22646.7,224.7356951021825,18898.06,194.39045600994675
91,=,5462,29360.94,277.1612961465445,25385.36,239.13259578599278
93,<,33341,185376.78,1788.4687589199493,155911.04,1499.6613489827141
97,&,4096,22327.98,222.51654283835754,18989.58,190.3944444824898
103,Random.next,4096,79703.88,777.4368572037057,19182.16,188.1662703731
104,Storage.benchmark,1,705258.66,6712.359622246652,21.04,3.516491758232099
105,Storage._build_tree_depth,5461,4750214.42,45180.649145262854,187885.9,1797.7312147282094
106,Storage.verify_result,1,7.62,0.5303060340934453,2.22,0.8400680244565234
