# Code label is the function/method name. Exceptions: if it is the top-level code, it is "repl", classes field and init have their labels as well
Bytecode ID,Label,Inclusive Compilation Time(μs),Inclusive Compilation Time(μs)_std
0,lambda-42,3.72,1.0505586463342993
1,lambda-43,2.08,0.7515969393123375
2,lambda-63,25.7,7.921167714370379
3,+,2.36,0.9205144967764007
4,repl,26.32,9.588343263077947
5,-,2.02,0.795138288575757
6,repl,20.98,7.5091508800113695
7,*,4.74,1.7590581895678474
8,repl,22.32,8.503156676751743
9,/,1.88,0.7461465632686054
10,repl,21.84,7.686086023936172
11,%,1.8,0.7559289460184544
12,repl,21.7,7.597663443185566
13,=,1.86,0.7827215732458699
14,repl,24.44,8.722852931541729
15,!=,2.34,0.9391702807939202
16,repl,46.58,16.766207510516928
17,<,4.62,1.664638221405259
18,repl,22.52,8.036244426956905
19,<=,2.22,2.5337718918639855
20,repl,22.22,8.60064069753895
21,>,1.86,0.670363897522861
22,repl,21.98,8.190312844439822
23,>=,1.9,0.7071067811865475
24,repl,23.46,8.224428520559707
25,&,1.88,0.7730142433410676
26,repl,18.66,6.5265861314022535
27,|,1.9,0.6468132241526726
28,repl,18.8,6.530931114664263
29,^,4.58,1.5919440047582434
30,repl,21.54,7.546346595457665
31,not,2.16,0.7917946548886295
32,repl,22.96,8.101297452146989
33,print,2.22,0.8400680244565231
34,repl,35.38,12.880756093918572
35,println,3.12,1.136410388648648
36,repl,62.62,22.222336621020737
37,Sieve.benchmark,2.2,0.8571428571428573
38,Sieve._sieve,19.98,7.555211743544713
39,Sieve.verify_result,2.42,0.810391691639019
40,repl,1597.0,568.56783918465
41,repl,1.88,0.8722478584270713
42,repl,5.98,2.1711465982333866
