# Code label is the function/method name. Exceptions: if it is the top-level code, it is "repl", classes field and init have their labels as well
Bytecode ID,Label,Inclusive Compilation Time(μs),Inclusive Compilation Time(μs)_std
0,lambda-43,5.6,0.5345224838248487
1,lambda-44,3.42,0.5379477252503637
2,lambda-64,46.7,2.8230104064813575
3,+,3.76,0.4314191105869
4,repl,46.62,2.514366881806737
5,-,7.86,0.7827215732458699
6,repl,44.8,3.2198364770241845
7,*,3.02,0.24660966430902959
8,repl,38.34,2.607759222640254
9,/,2.88,0.32826072265931594
10,repl,39.94,2.1703944906163883
11,%,2.82,0.3880879344916036
12,repl,41.82,2.4552318149832875
13,=,2.86,0.35050983275386577
14,repl,36.84,1.3149066856004386
15,!=,8.76,1.5722075991082975
16,repl,86.28,3.3748166994819218
17,<,7.88,1.206106909668882
18,repl,45.7,2.082482819587607
19,<=,2.86,0.35050983275386566
20,repl,36.88,1.1364103886486485
21,>,2.9,0.30304576336566325
22,repl,36.74,1.174734012447073
23,>=,2.94,0.23989793748209526
24,repl,45.32,2.262741699796952
25,&,2.9,0.3030457633656633
26,repl,39.22,2.1217051286786357
27,|,8.28,1.4988430912690283
28,repl,46.1,2.1404748662530997
29,^,2.86,0.3505098327538656
30,repl,37.02,2.3775308749256
31,not,3.36,0.4848732213850611
32,repl,44.84,2.621418839997508
33,print,3.6,1.714285714285714
34,repl,69.04,3.1490847390753918
35,println,4.84,0.3703280399090205
36,repl,112.86,5.5439247867207175
37,repl,7.48,0.5799366608624126
38,vector_with,6.52,1.5810097522579343
39,empty_vec,9.42,0.4985693819032899
40,max,8.94,0.4242640687119284
41,Vector.init,5.52,0.5046720495044485
42,Vector.init-values,5.82,0.38808793449160334
43,Vector.at,12.12,0.4351870346207948
44,Vector.at_put,36.58,2.4251236029934478
45,Vector.append,25.72,6.833411315300847
46,Vector.is_empty,1.78,0.5454823740581938
47,Vector.for_each,7.1,1.729102633844315
48,Vector.has_some,5.66,1.0421719862765417
49,Vector.get_one,6.4,0.5345224838248486
50,Vector.first,2.46,0.5034574339058885
51,Vector.remove_first,5.64,0.5979557010416099
52,State.init,2.44,0.5014265364224069
53,each,6.34,0.6262945776223707
54,Vector.remove,133.18,3.707080924338155
55,Vector.remove_all,6.44,1.3874069191061698
56,Vector.size,1.64,0.48487322138506117
57,Vector.capacity,2.16,0.37032803990902047
58,Vector.sort,5.0,0.4948716593053936
59,Vector._sort,39.84,1.6946494430099337
60,Vector._swap,1.42,0.4985693819032899
61,Vector._default_sort,1.08,0.34046786536608525
62,repl,17503.26,642.9013257832634
63,Entry.init,4.4,0.9689042833036097
64,Entry.init-values,4.42,0.6091144458665099
