# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,153591,100127.25,869.0117723749863
ASSERT_FUNC,LOAD_CONST,123398,80372.65,660.4416604380007
ASSERT_FUNC,LOAD_GLOBAL,5,3.5,1.1920791213585393
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,869,563.2,17.22788437388642
ASSERT_FUNC,LOAD_LOCAL_SAFE,436374,282029.9,2610.2299938995093
CALL,CALL,58646,38256.25,320.6883837523333
CALL,CREATE_LIST,1027,681.2,17.26755399738571
CALL,DUPE,2661,1792.45,31.154073823329625
CALL,JUMP,598,400.7,16.065982368771724
CALL,LOAD_CONST,3863,2509.9,25.979546610848722
CALL,LOAD_GLOBAL,28,19.2,2.504732363053249
CALL,LOAD_GLOBAL_BY_INDEX,105806,69017.05,789.5521365405782
CALL,LOAD_LOCAL_SAFE,280072,182885.05,1839.6340160906761
CALL,POP,18123,11855.7,114.95953521497083
CALL,RETURN,217593,142948.05,1406.879880220206
CALL,SWAP,25820,16988.65,363.4926010975069
CREATE_CLASS,DUPE,10,6.7,1.3803127029389886
CREATE_FUNC,DUPE,20,31.75,6.835472493582746
CREATE_LIST,DUPE,1027,665.8,16.753946903404746
CREATE_OBJECT,DUPE,1,1.5,3.4412360080584268
CREATE_OBJECT,LOAD_LOCAL_SAFE,3801,2563.35,46.90109975144226
DUPE,STORE_FIELD,69763,44940.35,373.9748478736308
DUPE,STORE_GLOBAL,36,42.55,6.492708460873221
DUPE,STORE_LOCAL,28160,18410.5,514.0694710373601
JUMP,LOAD_GLOBAL_BY_INDEX,27020,17697.8,484.58529204171873
JUMP,LOAD_LOCAL_SAFE,3820,2497.75,41.952197107008146
JUMP,POP,4224,2768.35,39.94242567022008
JUMP,RETURN,43701,28385.25,504.3724474923994
JUMP_IF_FALSE,LOAD_CONST,56007,36518.1,494.108330333806
JUMP_IF_FALSE,LOAD_GLOBAL,9,6.2,2.802254731273974
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,50572,32922.6,600.1399310511714
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,51493,33622.8,510.5650739492878
JUMP_IF_FALSE_PEEK,JUMP,693,447.25,17.265344052846377
JUMP_IF_FALSE_PEEK,LOAD_CONST,1138,742.5,20.479771791491686
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,3,1.7,0.6569466853317864
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,13597,8764.85,115.98923498143647
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,16816,10820.8,126.89763798556602
JUMP_IF_FALSE_PEEK,POP,3689,2422.8,42.74231232815899
JUMP_IF_FALSE_PEEK,RETURN,8690,5677.1,63.79069392614359
JUMP_IF_TRUE_PEEK,JUMP_IF_FALSE,695,458.5,17.57540147029664
JUMP_IF_TRUE_PEEK,LOAD_GLOBAL,23,13.45,2.5021043774769813
JUMP_IF_TRUE_PEEK,LOAD_GLOBAL_BY_INDEX,41737,27012.3,603.6013061964865
JUMP_IF_TRUE_PEEK,RETURN,1795,1172.6,29.854736025593894
LOAD_CONST,CALL,142102,91855.2,857.5579526220145
LOAD_CONST,CREATE_CLASS,5,3.1,0.7880689256524124
LOAD_CONST,DUPE,1033,685.05,24.24974226667163
LOAD_CONST,LOAD_CONST,157,99.1,5.702261785790287
LOAD_CONST,LOAD_LOCAL_SAFE,60595,39351.65,586.7864558225956
LOAD_CONST,POP,54573,35668.75,536.778683689244
LOAD_CONST,RETURN,2572,1671.65,31.734548664623695
LOAD_CONST,SWAP,4675,3024.95,41.64445372814719
LOAD_FIELD,ASSERT_FUNC,477678,309737.1,3379.266315574873
LOAD_FIELD,CALL,87000,56987.7,867.016183907715
LOAD_FIELD,DUPE,712,461.45,12.339389219721914
