# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,4,3.0,0.9733285267845752
ASSERT_FUNC,LOAD_CONST,3000001,1920827.6,26541.75661580503
ASSERT_FUNC,LOAD_GLOBAL,5,7.65,1.3869694338832113
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,3999992,2574860.0,33723.30903567718
ASSERT_FUNC,LOAD_LOCAL_SAFE,3000022,1933769.5,24849.1367010903
CALL,CALL,1000003,645714.45,9033.138485161455
CALL,DUPE,2000004,1314299.45,17139.595648595943
CALL,JUMP_IF_FALSE_PEEK,1000004,645240.25,9335.474621458457
CALL,LOAD_GLOBAL,1,0.6,0.5026246899500346
CALL,LOAD_LOCAL_SAFE,3000006,1932182.25,26531.222379193372
CALL,RETURN,3000006,1936757.9,24974.931979044406
CREATE_CLASS,DUPE,3,5.6,0.753937034925052
CREATE_FUNC,DUPE,18,33.2,1.3218806379747872
CREATE_LIST,DUPE,1,1.75,0.4442616583193192
CREATE_OBJECT,LOAD_LOCAL_SAFE,3,5.55,0.6048053188292994
DUPE,STORE_FIELD,3000027,1914320.25,24721.89844284659
DUPE,STORE_GLOBAL,25,46.35,2.3902213066443956
DUPE,STORE_GLOBAL_BY_INDEX,1999996,1288380.05,16258.698829517312
DUPE,STORE_LOCAL,11,6.45,1.4680814547887788
JUMP,LOAD_GLOBAL_BY_INDEX,999999,640468.45,8534.67814257624
JUMP,LOAD_LOCAL_SAFE,3,1.5,0.6069769786668839
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,4,3.6,1.0462967275611939
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,1000004,638423.75,8806.07529448309
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,3,1.55,0.8870412083230169
JUMP_IF_FALSE_PEEK,POP,2,1.45,0.6048053188292994
LOAD_CONST,CALL,5999999,3820536.45,48284.73288347931
LOAD_CONST,CREATE_CLASS,1,2.2,0.5231483637805969
LOAD_CONST,DUPE,2,2.15,0.7451598203705947
LOAD_CONST,SWAP,27,47.8,3.6360765436908693
LOAD_FIELD,ASSERT_FUNC,7000017,4575408.45,60401.193918554716
LOAD_FIELD,LOAD_CONST,2999997,1930975.4,25575.88475477385
LOAD_FIELD,LOAD_LOCAL_SAFE,9,6.05,1.431782106327635
LOAD_FIELD,POP,6999993,4477306.2,57561.277115966106
LOAD_GLOBAL,ASSERT_FUNC,7,8.1,1.3337718577107005
LOAD_GLOBAL,CREATE_CLASS,2,3.6,0.6805570473787205
LOAD_GLOBAL,CREATE_OBJECT,3,5.45,0.6048053188292994
LOAD_GLOBAL,DUPE,1,0.8,0.41039134083406165
LOAD_GLOBAL,LOAD_CONST,1,0.65,0.48936048492959294
LOAD_GLOBAL,LOAD_FIELD,14,24.55,2.394621165511528
LOAD_GLOBAL,LOAD_GLOBAL,3,5.25,0.7163503994113789
LOAD_GLOBAL,SWAP,1,1.75,0.4442616583193192
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,3000000,1927381.15,24456.319321717005
LOAD_GLOBAL_BY_INDEX,LOAD_FIELD,13999973,8921227.45,116531.23065218664
LOAD_GLOBAL_BY_INDEX,LOAD_GLOBAL_BY_INDEX,2999994,1930353.35,25992.406039325335
LOAD_GLOBAL_BY_INDEX,SWAP,2,3.2,0.6958523739384593
LOAD_LOCAL_SAFE,CALL,3000018,1929692.25,24950.19302715122
LOAD_LOCAL_SAFE,JUMP_IF_FALSE_PEEK,3,1.9,0.6407232755171874
LOAD_LOCAL_SAFE,LOAD_CONST,27,48.0,4.0910685774334254
LOAD_LOCAL_SAFE,LOAD_FIELD,3000029,1928691.25,24832.353456677607
LOAD_LOCAL_SAFE,LOAD_GLOBAL,1,2.0,0.0
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,2,3.7,0.4701623459816272
LOAD_LOCAL_SAFE,RETURN,1,0.85,0.36634754853252327
POP,JUMP,1000002,643237.6,8243.758643265886
POP,LOAD_CONST,3,4.6,0.5982430416161189
POP,LOAD_GLOBAL,16,27.6,1.8180382718454355
POP,LOAD_GLOBAL_BY_INDEX,10999978,7005605.9,89720.04330013976
POP,LOAD_LOCAL_SAFE,35,54.0,4.255027985559522
RETURN,DUPE,3,2.05,0.7591546545162482
RETURN,JUMP_IF_FALSE_PEEK,6,3.5,1.3572417850765923
RETURN,SWAP,2999997,1914146.15,25008.481824909788
RETURN_INIT,CREATE_LIST,1,1.8,0.41039134083406165
RETURN_INIT,LOAD_GLOBAL,2,3.6,0.5982430416161189
STORE_FIELD,POP,3000024,1912929.35,25704.230010836724
STORE_FIELD,RETURN_INIT,3,5.3,0.6569466853317864
STORE_GLOBAL,CREATE_FUNC,17,31.55,1.669383750149485
STORE_GLOBAL,POP,8,14.3,2.154554539378824
STORE_GLOBAL_BY_INDEX,POP,1999996,1275155.7,16094.392161966161
STORE_LOCAL,POP,11,6.95,1.7312909694943341
SWAP,DUPE,3000027,1912050.0,23670.055846775536
