# Omitting opcode pairs executed zero times
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,42,53.65,7.9556335551078465
ASSERT_FUNC,LOAD_CONST,43,55.5,9.139273263748803
ASSERT_FUNC,LOAD_GLOBAL,1,1.85,0.36634754853252327
ASSERT_FUNC,LOAD_LOCAL_SAFE,105860,67877.15,403.9927402943351
CALL,CALL,20859,13424.8,143.3246590602499
CALL,LOAD_GLOBAL,4,4.5,0.7608859102526819
CALL,LOAD_GLOBAL_BY_INDEX,20900,13537.55,135.48178164570606
CALL,LOAD_LOCAL_SAFE,45346,29227.85,190.1579052981188
CALL,RETURN,18837,12256.9,142.52346067263917
CREATE_CLASS,DUPE,2,3.4,0.9403246919632545
CREATE_FUNC,DUPE,17,30.25,5.108043193157032
CREATE_OBJECT,DUPE,1,1.7,0.5712405705774795
CREATE_OBJECT,LOAD_LOCAL_SAFE,31,45.0,8.565536822209777
DUPE,STORE_FIELD,124,174.35,31.187505932917905
DUPE,STORE_GLOBAL,20,35.85,5.565637051539893
DUPE,STORE_LOCAL,41750,26776.45,208.02694030999197
JUMP,LOAD_GLOBAL_BY_INDEX,18050,11622.4,132.7337659813016
JUMP,RETURN,2813,1815.4,27.509615543813403
JUMP_IF_FALSE,LOAD_CONST,4,4.35,1.3869694338832113
JUMP_IF_FALSE,LOAD_GLOBAL,5,4.7,1.260743306232687
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,21596,13900.9,121.42483054830359
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,20859,13460.85,137.07903022094882
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,1,1.05,0.5104177855340405
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,18751,12016.65,90.66553630616319
JUMP_IF_FALSE_PEEK,POP,2107,1362.15,26.874513459488153
LOAD_CONST,CALL,39690,25512.75,134.22756599776508
LOAD_CONST,CREATE_CLASS,2,4.25,3.092861049850803
LOAD_CONST,JUMP,4,4.4,1.046296727561194
LOAD_CONST,LOAD_LOCAL_SAFE,9,6.05,1.356271980175999
LOAD_CONST,SWAP,62,88.8,16.93517050401324
LOAD_FIELD,ASSERT_FUNC,45422,29179.5,225.03835930324183
LOAD_FIELD,DUPE,36100,23334.1,204.6719840443034
LOAD_FIELD,LOAD_CONST,10,7.0,1.4142135623730951
LOAD_FIELD,LOAD_FIELD,9,5.55,1.1909748329127607
LOAD_FIELD,LOAD_LOCAL_SAFE,2106,1353.7,27.690203473810957
LOAD_GLOBAL,ASSERT_FUNC,7,7.8,3.562967420859369
LOAD_GLOBAL,CREATE_OBJECT,2,3.55,0.8255779474818966
LOAD_GLOBAL,JUMP,1,0.75,0.44426165831931924
LOAD_GLOBAL,LOAD_FIELD,2,4.25,3.092861049850803
LOAD_GLOBAL,RETURN,3,2.75,0.910465468000326
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,60517,38722.05,254.7623195719577
LOAD_GLOBAL_BY_INDEX,CREATE_OBJECT,30,42.7,8.25322903315328
LOAD_GLOBAL_BY_INDEX,JUMP,2106,1367.65,25.317510062987512
LOAD_GLOBAL_BY_INDEX,RETURN,21558,13973.0,128.4891967607025
LOAD_LOCAL_SAFE,CALL,44611,28874.45,198.1404273422474
LOAD_LOCAL_SAFE,DUPE,5618,3597.45,49.92676215164937
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,20859,13477.85,123.92666549638395
LOAD_LOCAL_SAFE,LOAD_CONST,39708,25673.55,130.94935742693147
LOAD_LOCAL_SAFE,LOAD_FIELD,83636,53866.65,261.16425059619917
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,4977,3258.2,52.93153472572898
LOAD_LOCAL_SAFE,RETURN,2138,1409.7,35.99868418647957
LOAD_LOCAL_SAFE,SWAP,31,45.2,8.781559626494841
POP,JUMP,18050,11650.45,127.87678074080355
POP,LOAD_GLOBAL,2,1.9,0.7181848464596079
POP,LOAD_GLOBAL_BY_INDEX,4914,3165.75,39.15404798592628
POP,LOAD_LOCAL_SAFE,20984,13692.0,133.54991182089339
RETURN,CALL,744,502.7,21.57020362005251
RETURN,DUPE,1,0.65,0.48936048492959294
RETURN,JUMP,702,451.35,9.097570525897794
RETURN,JUMP_IF_FALSE,21605,13891.6,127.39924811808199
RETURN,JUMP_IF_FALSE_PEEK,20859,13454.2,111.77590362676062
RETURN,LOAD_LOCAL_SAFE,1406,902.65,18.545179541070144
RETURN,POP,31,44.95,9.670764406732609
RETURN,RETURN,20870,13456.05,109.98060833858993
RETURN,SWAP,31,40.45,10.133191942688564
RETURN_INIT,DUPE,31,44.1,8.07791009970694
STORE_FIELD,POP,62,87.4,19.361926828864835
STORE_FIELD,RETURN,31,46.15,8.343134587002783
STORE_FIELD,RETURN_INIT,31,46.2,8.476593158748823
STORE_GLOBAL,CREATE_FUNC,16,28.95,5.510516261992537
STORE_GLOBAL,LOAD_CONST,2,3.7,0.5712405705774793
STORE_GLOBAL,LOAD_GLOBAL,2,3.3,0.8645047258706176
STORE_LOCAL,POP,41750,26800.05,204.7801067126961
SWAP,DUPE,124,172.9,33.474106253545955
