# Omitting opcode pairs executed zero times
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,31737,20622.6,175.52399745963552
ASSERT_FUNC,LOAD_CONST,31737,20705.05,177.94365607360749
ASSERT_FUNC,LOAD_GLOBAL,2,2.35,0.6708203932499369
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,4999,3289.8,51.50022994327814
ASSERT_FUNC,LOAD_LOCAL_SAFE,93022,59844.65,343.5490120553553
CALL,LOAD_CONST,1,1.75,0.5501196042201809
CALL,LOAD_GLOBAL,2,1.4,0.5982430416161189
CALL,LOAD_GLOBAL_BY_INDEX,4998,3346.8,73.37617568321976
CALL,LOAD_LOCAL_SAFE,70214,45491.05,220.47591466500086
CALL,POP,16069,10728.7,93.98829714384696
CALL,RETURN,70213,45609.1,320.31972514316027
CREATE_CLASS,DUPE,1,1.9,0.3077935056255463
CREATE_FUNC,DUPE,17,30.2,5.156498199767991
CREATE_LIST,DUPE,1,1.9,0.30779350562554625
CREATE_OBJECT,DUPE,1,1.9,0.30779350562554625
DUPE,STORE_GLOBAL,20,34.7,5.100051599326176
DUPE,STORE_LOCAL,22410,14415.5,117.71486513471544
JUMP,LOAD_GLOBAL_BY_INDEX,21068,13626.2,115.53062934040236
JUMP,POP,669,427.95,16.608415748776597
JUMP_IF_FALSE,LOAD_CONST,4330,2789.7,46.43966090814142
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,669,434.6,15.567848108741371
JUMP_IF_FALSE_PEEK,JUMP,669,430.5,16.869467904128488
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,1,0.75,0.44426165831931924
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,4998,3215.45,56.226492163860264
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,16069,10340.65,89.98670954500383
JUMP_IF_FALSE_PEEK,POP,2,1.1,0.6407232755171874
LOAD_CONST,CALL,31738,20347.35,152.19560647922418
LOAD_CONST,CREATE_CLASS,1,2.1,0.4472135954999579
LOAD_CONST,DUPE,3,4.35,0.9880869341680845
LOAD_CONST,POP,4330,2802.4,51.31676652241241
LOAD_FIELD,ASSERT_FUNC,123020,79376.35,573.4246405771654
LOAD_GLOBAL,ASSERT_FUNC,7,5.35,1.4244112357114613
LOAD_GLOBAL,CALL,4,3.2,0.9514531821875087
LOAD_GLOBAL,CREATE_OBJECT,1,1.85,0.36634754853252327
LOAD_GLOBAL,LOAD_FIELD,2,2.45,0.6048053188292994
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,38470,24613.75,190.54544284625055
LOAD_GLOBAL_BY_INDEX,CALL,21065,13700.35,119.4959920050172
LOAD_LOCAL_SAFE,CALL,66954,43409.35,263.0089602235915
LOAD_LOCAL_SAFE,LOAD_CONST,1,0.85,0.36634754853252327
LOAD_LOCAL_SAFE,LOAD_FIELD,123018,79005.55,421.9454286241785
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,33477,21711.2,151.0794841343982
LOAD_LOCAL_SAFE,RETURN,1,0.7,0.4701623459816272
POP,CREATE_LIST,1,1.85,0.48936048492959283
POP,JUMP,21068,13674.0,110.15969269536308
POP,LOAD_CONST,2,2.35,0.8750939799154206
POP,LOAD_GLOBAL,6,4.85,0.9333020044867296
POP,LOAD_GLOBAL_BY_INDEX,12404,8011.85,98.69905081397161
POP,LOAD_LOCAL_SAFE,10000,6514.4,75.90256912647935
RETURN,CALL,9999,6427.1,69.98338148596801
RETURN,DUPE,22407,14506.4,146.21915779152587
RETURN,JUMP_IF_FALSE,4999,3217.1,48.350583733481685
RETURN,JUMP_IF_FALSE_PEEK,21739,14211.3,89.55216063102115
RETURN,LOAD_GLOBAL,1,0.75,0.4442616583193193
RETURN,LOAD_GLOBAL_BY_INDEX,11068,7077.9,66.98460152979403
RETURN,RETURN,2,1.6,0.5026246899500345
STORE_GLOBAL,CREATE_FUNC,16,29.4,5.164657221009572
STORE_GLOBAL,LOAD_CONST,1,1.9,0.30779350562554625
STORE_GLOBAL,LOAD_GLOBAL,2,3.55,0.759154654516248
STORE_GLOBAL,POP,1,0.7,0.4701623459816272
STORE_LOCAL,POP,22410,14401.1,108.84653610038602
