Line Number,Bytecode ID,Instruction Index,Function Identifier,Function Label,Instruction,Jumps taken,Jumps not taken
8,37,232,104,check-benchmark-result,JUMP,3,0
8,37,64,104,check-benchmark-result,JUMP_IF_FALSE_PEEK,1,3
10,37,104,104,check-benchmark-result,JUMP_IF_FALSE_PEEK,0,3
11,37,132,104,check-benchmark-result,JUMP_IF_FALSE_PEEK,0,3
11,37,160,104,check-benchmark-result,JUMP_IF_FALSE_PEEK,0,3
41,39,152,0,repl,JUMP_IF_FALSE_PEEK,1,999999
41,39,452,0,repl,JUMP,999999,0
