Line Number,Bytecode ID,Instruction Index,Function Identifier,Function Label,Instruction,Jumps taken,Jumps not taken
28,41,60,105,Storage._build_tree_depth,JUMP_IF_FALSE,1365,4096
28,41,244,105,Storage._build_tree_depth,JUMP,4096,0
34,41,232,105,Storage._build_tree_depth,JUMP,22420,0
34,41,176,105,Storage._build_tree_depth,JUMP_IF_FALSE_PEEK,4096,22420
44,41,316,105,Storage._build_tree_depth,JUMP_IF_FALSE_PEEK,1365,5460
44,41,412,105,Storage._build_tree_depth,JUMP,5460,0
