Line Number,Bytecode ID,Instruction Index,Function Identifier,Function Label,Instruction,Jumps taken,Jumps not taken
8,37,120,0,repl,JUMP,100000,0
8,37,52,0,repl,JUMP_IF_FALSE_PEEK,1,100000
