Line Number,Bytecode ID,Instruction Index,Function Identifier,Function Label,Instruction,Jumps taken,Jumps not taken
14,38,124,104,Sieve._sieve,JUMP,5000,0
14,38,68,104,Sieve._sieve,JUMP_IF_FALSE_PEEK,1,5000
20,38,180,104,Sieve._sieve,JUMP_IF_FALSE_PEEK,1,4999
20,38,436,104,Sieve._sieve,JUMP,4999,0
21,38,396,104,Sieve._sieve,JUMP,669,0
21,38,232,104,Sieve._sieve,JUMP_IF_FALSE,4330,669
26,38,316,104,Sieve._sieve,JUMP_IF_FALSE_PEEK,669,11069
26,38,392,104,Sieve._sieve,JUMP,11069,0
