# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
0,repl,104,Richards.benchmark,1,3590922170.5,6738176.213621258,1329971.1742592594,2495.620819859725
43,lambda-43,48,int.+,60497,18093642.0,95808.1071726188,6701.348888888889,35.48448413800696
44,lambda-44,49,int.-,10000,3475540.6,44732.041327277526,1287.2372592592592,16.56742271380649
87,+,48,int.+,9308,36012821.9,184631.00434106268,13338.082185185185,68.38185345965285
88,-,49,int.-,9308,2948423.4,48764.623351036156,1092.0086666666666,18.06097161149487
90,/,51,int./,9999,5687382.9,79998.14245600018,2106.438111111111,29.628941650370436
92,=,6,base.=,235930,32534524.5,129975.75620881264,12049.823888888888,48.139168966226904
92,=,53,int.=,33955,76882430.5,305530.01693993335,28474.97425925926,113.15926553330866
93,!=,6,base.=,129857,15492380.4,132119.6563400408,5737.9186666666665,48.93320605186696
93,!=,101,not,129857,29684440.7,132347.03820880182,10994.237296296296,49.01742155881549
94,<,54,int.<,11682,2066230.8,26695.98348973511,765.2706666666667,9.887401292494486
96,>,56,int.>,34066,6207478.9,50180.26724132243,2299.0662592592594,18.58528416345275
97,>=,57,int.>=,20310,3967457.7,44523.43042193446,1469.428777777778,16.490159415531284
98,&,58,int.&,9999,4557714.3,64389.71606765858,1688.0423333333333,23.848042988021696
100,^,60,int.^,4992,1934511.2,38485.62196265806,716.4856296296296,14.253934060243724
104,Richards.benchmark,117,_Scheduler.start,1,3590672869.4,6722614.833800756,1329878.8405185186,2489.857345852132
104,Richards.benchmark,125,_Scheduler.init,1,224851.2,24377.078434679705,83.27822222222223,9.02854756839989
106,_RBObject.append,92,=,30581,29780844.1,191961.8185834994,11029.94225925926,71.09696984574052
107,fn,92,=,46472,40521097.0,214803.30294970874,15007.813703703703,79.55677887026249
107,fn,119,_Scheduler._hold_self,9296,161640801.5,625968.2348762264,59866.96351851852,231.84008699119497
107,fn,120,_Scheduler.queue_packet,9294,238262879.6,657787.5726657631,88245.51096296296,243.6250269132456
107,fn,123,_Scheduler.mark_waiting,9294,24684795.1,146644.86227399137,9142.516703703704,54.312911953330136
108,_Scheduler.create_device,114,_Scheduler.create_task,2,120977.6,11289.682548331695,44.80651851851852,4.1813639067895165
108,_Scheduler.create_device,126,_DeviceTaskDataRecord.init,2,1600.8,250.03696568812842,0.5928888888888889,0.09260628358819571
109,fn,43,lambda-43,9300,24768578.5,106524.25569868047,9173.547592592593,39.453428036548324
109,fn,65,list.get,9300,10560508.7,87123.61942912852,3911.299518518518,32.268007195973524
109,fn,92,=,52864,46595198.7,165217.5238663769,17257.481,61.191675506065515
109,fn,93,!=,23252,36161366.3,182538.6665187178,13393.098629629629,67.60691352545103
109,fn,97,>=,20310,75948163.9,304511.6210199589,28128.949592592595,112.78208185924404
109,fn,120,_Scheduler.queue_packet,11625,365761808.3,848004.4017823301,135467.33640740742,314.075704363826
109,fn,123,_Scheduler.mark_waiting,11627,31263361.2,164738.15498145795,11579.022666666666,61.014131474614054
109,fn,127,_HandlerTaskDataRecord.device_in_add,9300,38630969.0,342496.34823685186,14307.766296296297,126.85049934698218
109,fn,128,_HandlerTaskDataRecord.work_in_add,2327,11593700.1,108515.16493482147,4293.963,40.19080182771165
110,_Scheduler.create_handler,114,_Scheduler.create_task,2,130767.1,15425.72766141716,48.43225925925926,5.713232467191541
110,_Scheduler.create_handler,129,_HandlerTaskDataRecord.init,2,3615.4,355.5450078844857,1.339037037037037,0.13168333625351322
111,fn,44,lambda-44,10000,33119590.5,103525.08304423513,12266.515,38.34262334971672
111,fn,90,/,9999,36013725.0,193618.24478569804,13338.416666666666,71.71046103174001
111,fn,92,=,19999,89889279.7,410805.75157623383,33292.325814814816,152.1502783615681
111,fn,98,&,9999,70786625.8,249501.94559216083,26217.268814814815,92.4081279970966
111,fn,100,^,4992,71867949.8,343701.6278386043,26617.759185185183,127.29689919948308
111,fn,119,_Scheduler._hold_self,1,14536.8,676.0680127729291,5.3839999999999995,0.25039556028627
111,fn,121,_Scheduler.release,9999,110617416.2,283251.8054414705,40969.41340740741,104.90807608943352
112,_Scheduler.create_idler,114,_Scheduler.create_task,1,86645.3,8551.078362897926,32.09085185185185,3.1670660603325653
112,_Scheduler.create_idler,130,_IdleTaskDataRecord.init,1,1291.7,144.71209166370375,0.47840740740740745,0.053597070986556944
113,_Scheduler.create_packet,131,_Packet.init-values,8,15052.7,1636.713558838018,5.575074074074075,0.6061902069770436
113,_Scheduler.create_packet,132,_Packet.init,8,749569.3,73438.32023154927,277.6182592592593,27.199377863536764
114,_Scheduler.create_task,66,list.set,6,42196.5,3755.3967272376644,15.628333333333334,1.3908876767546905
114,_Scheduler.create_task,144,_TaskState.init,6,12680.4,1390.2221859529468,4.696444444444444,0.5148971059084988
114,_Scheduler.create_task,148,_TaskControlBlock.init-values,6,134916.0,15599.95497969212,49.96888888888889,5.7777611035896745
114,_Scheduler.create_task,151,_TaskControlBlock.init,6,35950.2,3787.75905975246,13.314888888888888,1.4028737258342445
115,fn,43,lambda-43,18616,90083767.6,323766.312350256,33364.35837037037,119.91344901861333
115,fn,66,list.set,9308,42959975.1,255124.55223651798,15911.10188888889,94.49057490241407
115,fn,87,+,9308,42869480.1,203935.11594826318,15877.585222222222,75.53152442528265
115,fn,88,-,9308,29926169.8,117504.22112355194,11083.766592592592,43.52008189761183
115,fn,92,=,6981,6551130.4,69531.9305570433,2426.3445925925926,25.752566872979003
115,fn,94,<,11635,65475539.2,239406.75336857923,24250.199703703704,88.66916791428861
115,fn,96,>,9308,62282389.0,231200.2602543597,23067.55148148148,85.62972602013322
115,fn,120,_Scheduler.queue_packet,2327,60209354.8,238978.07501495333,22299.761037037035,88.51039815368642
115,fn,123,_Scheduler.mark_waiting,2327,6130751.5,46521.40888428619,2270.6487037037036,17.230151438624514
116,_Scheduler.create_worker,114,_Scheduler.create_task,1,64874.2,6325.43280483012,24.02748148148148,2.3427528906778226
116,_Scheduler.create_worker,152,_WorkerTaskDataRecord.init,1,1854.2,210.59504667539196,0.6867407407407408,0.07799816543533035
117,_Scheduler.start,92,=,2,16459.2,588.5101260140328,6.096,0.21796671333853068
117,_Scheduler.start,108,_Scheduler.create_device,2,139920.6,12586.137003611717,51.82244444444445,4.661532223559895
117,_Scheduler.start,110,_Scheduler.create_handler,2,147382.5,16634.373325958764,54.58611111111111,6.160879009614357
117,_Scheduler.start,112,_Scheduler.create_idler,1,98810.3,9670.638389094673,36.59640740740741,3.581717921886916
117,_Scheduler.start,113,_Scheduler.create_packet,8,856618.2,82187.7379787469,317.26599999999996,30.439902955091444
117,_Scheduler.start,116,_Scheduler.create_worker,1,81537.6,7780.12424741811,30.19911111111111,2.8815274990437443
117,_Scheduler.start,124,_Scheduler.schedule,1,3589105435.9,6672004.465379242,1329298.3095925925,2471.1127649552745
117,_Scheduler.start,145,_TaskState_with_running,1,30576.8,9254.307182689527,11.32474074074074,3.427521178773899
117,_Scheduler.start,146,_TaskState_with_waiting,2,35384.0,3516.356786879224,13.105185185185185,1.3023543655108236
117,_Scheduler.start,147,_TaskState_with_waiting_with_packet,3,69022.5,7563.002435680241,25.56388888888889,2.801112013214904
118,_Scheduler.find_task,65,list.get,33245,40042485.5,204258.5385548886,14830.550185185186,75.65131057588466
118,_Scheduler.find_task,92,=,33245,29257247.4,130493.54173186615,10836.017555555554,48.33094138217265
119,_Scheduler._hold_self,43,lambda-43,9297,29470037.4,150866.11431206492,10914.828666666666,55.87633863409812
119,_Scheduler._hold_self,136,_TaskState.set_task_holding,9297,6678726.0,44435.388613842006,2473.6022222222223,16.457551338460004
120,_Scheduler.queue_packet,43,lambda-43,23246,110617083.4,532172.301600899,40969.29014814815,197.1008524447774
120,_Scheduler.queue_packet,92,=,23246,19724117.1,117066.33778283242,7305.228555555556,43.357902882530524
120,_Scheduler.queue_packet,118,_Scheduler.find_task,23246,91672848.9,335980.96436145535,33952.907,124.43739420794643
120,_Scheduler.queue_packet,149,_TaskControlBlock.add_input_and_check_priority,23246,155119632.4,502284.72046694276,57451.7157037037,186.03137795071953
121,_Scheduler.release,92,=,9999,8531158.2,111490.16982090731,3159.688222222222,41.29265548922493
121,_Scheduler.release,96,>,9999,9608076.0,74384.59212837859,3558.5466666666666,27.549848936436515
121,_Scheduler.release,118,_Scheduler.find_task,9999,41187520.4,134995.21992410708,15254.637185185185,49.99822960152114
121,_Scheduler.release,136,_TaskState.set_task_holding,9999,7261849.7,83834.57615861572,2689.573962962963,31.049843021709524
