# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
149,_Parser._read_value,163,_Parser._read_number,712,138859428.6,583353.922153824,51429.418,216.05700820512
150,_Parser._read_array_element,149,_Parser._read_value,2793,4140689233.1,11467973.401634421,1533588.6048518517,4247.397556160897
150,_Parser._read_array_element,168,_Parser._skip_white_space,5586,43453372.4,189990.069984945,16093.84162962963,70.36669258701667
150,_Parser._read_array_element,184,_JsonArray.add,2793,182395459.2,634749.7017659472,67553.87377777777,235.092482135536
151,_Parser._read_array,101,not,552,140262.8,4505.855951163062,51.94918518518518,1.6688355374678008
151,_Parser._read_array,150,_Parser._read_array_element,2793,4377626690.4,12089456.99235595,1621343.2186666664,4477.576663835537
151,_Parser._read_array,166,_Parser._read_char,3898,82812492.9,364869.12058145355,30671.29366666667,135.13671132646428
151,_Parser._read_array,168,_Parser._skip_white_space,553,4280600.0,58891.89366431019,1585.4074074074074,21.811812468263035
151,_Parser._read_array,169,_Parser._read,553,13771674.1,89660.91538439876,5100.620037037037,33.207746438666206
151,_Parser._read_array,189,_JsonArray.init,553,5115075.8,64103.749649422156,1894.4725185185184,23.742129499785985
152,_Parser._read_object_key_value_pair,101,not,598,168504.2,12445.269740156826,62.40896296296297,4.609359163021047
152,_Parser._read_object_key_value_pair,149,_Parser._read_value,598,2608699090.1,7438697.11734933,966184.8481851851,2755.0730064256777
152,_Parser._read_object_key_value_pair,154,_Parser._read_name,598,204462263.1,794057.5501732521,75726.76411111112,294.09538895305633
152,_Parser._read_object_key_value_pair,166,_Parser._read_char,598,17398116.4,113853.86442296152,6443.746814814815,42.16809793443019
152,_Parser._read_object_key_value_pair,168,_Parser._skip_white_space,2392,19105741.5,144540.75206358024,7076.200555555555,53.53361187540009
152,_Parser._read_object_key_value_pair,194,_JsonObject.add,598,251991490.1,799351.3305080816,93330.18151851851,296.0560483363265
153,_Parser._read_object,101,not,157,48886.7,726.1927466335359,18.106185185185183,0.26896027653093924
153,_Parser._read_object,152,_Parser._read_object_key_value_pair,598,3107428636.2,8667607.731542177,1150899.494888889,3210.225085756362
153,_Parser._read_object,166,_Parser._read_char,912,18602060.8,102017.85057920046,6889.652148148149,37.78438910340758
153,_Parser._read_object,168,_Parser._skip_white_space,157,1319099.5,22713.220225234447,488.5553703703704,8.41230378712387
