# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
112,Vector.for_each,65,list.get,155235,253574743.1,553290.57175506,93916.57151851851,204.92243398335555
112,Vector.for_each,94,<,172430,4115736761.2,17724402.824781906,1524346.9485925925,6564.593638808114
112,Vector.for_each,118,each,4013,53451145.1,669031.6634726956,19796.720407407407,247.78950498988726
112,Vector.for_each,154,lambda,120160,1139905178.1,19129272.418810092,422187.10299999994,7084.915710670404
112,Vector.for_each,157,_Planner.incremental_add,3,363008997.5,1834138.8589989657,134447.77685185184,679.3106885181354
112,Vector.for_each,159,each,5,710875.0,29357.400584054296,263.287037037037,10.873111327427518
112,Vector.for_each,163,each,19032,1413375048.8,6075366.540900517,523472.24029629625,2250.1357558890804
112,Vector.for_each,167,each,6007,1622413363.0,12261814.842360934,600893.8381481481,4541.412904578124
112,Vector.for_each,170,each,6007,25273878.2,289204.71979034244,9360.695629629628,107.11285918160831
112,Vector.for_each,189,lambda,8,1574748.4,58322.50815702559,583.2401481481481,21.600928947046516
116,Vector.remove_first,43,lambda-43,14027,26548247.4,215110.4697974114,9832.684222222222,79.67054436941163
116,Vector.remove_first,65,list.get,14027,63794646.5,1301142.2257175464,23627.646851851852,481.9045280435357
116,Vector.remove_first,88,-,14027,437589972.7,4838077.717630956,162070.36025925927,1791.8806361596135
116,Vector.remove_first,111,Vector.is_empty,14027,31819413.8,144479.91937239125,11784.968074074075,53.51108124903379
118,each,43,lambda-43,4008,9753683.2,127330.85867579708,3612.475259259259,47.15957728733225
118,each,66,list.set,4008,18682758.8,255004.23061951876,6919.540296296296,94.4460113405625
118,each,92,=,4013,6277173.3,126087.26273543965,2324.879,46.69898619831098
119,Vector.remove,92,=,10,98689.9,24459.34721748034,36.55181481481481,9.059017487955682
119,Vector.remove,105,empty_vec,10,1032738704.0,96237000.51871416,382495.8162962963,35643.33352544969
119,Vector.remove,111,Vector.is_empty,10,58848.0,5969.4413033117435,21.795555555555556,2.210904186411757
119,Vector.remove,112,Vector.for_each,10,453319694.6,5409486.152043302,167896.1831851852,2003.5133896456673
119,Vector.remove,117,State.init,10,31125.2,1321.8252770914526,11.527851851851851,0.4895649174412787
119,Vector.remove,122,Vector.capacity,10,87801.3,1798.0424765195066,32.519,0.6659416579701877
121,Vector.size,88,-,5,23452.7,1687.1392511086865,8.686185185185186,0.6248663892995135
122,Vector.capacity,68,list.length,10,4901.8,832.6533113139619,1.8154814814814815,0.30839011530146737
122,Vector.capacity,92,=,10,35966.0,580.5108458119134,13.32074074074074,0.21500401696737534
123,Vector.sort,44,lambda-44,3,7384.5,504.15155407246755,2.735,0.18672279780461762
123,Vector.sort,96,>,5,34385.6,2395.378146171893,12.735407407407408,0.8871770911747753
123,Vector.sort,121,Vector.size,5,35097.9,2235.2195676911647,12.999222222222222,0.8278590991448758
123,Vector.sort,124,Vector._sort,3,86729.8,6575.105006966169,32.12214814814815,2.4352240766541366
124,Vector._sort,87,+,3,20709.9,498.1783552947789,7.670333333333334,0.18451050196102922
124,Vector._sort,88,-,3,16579.6,664.472121311346,6.140592592592592,0.24610078567086888
124,Vector._sort,92,=,3,12069.6,251.93950819487142,4.4702222222222225,0.0933109289610635
124,Vector._sort,95,<=,3,23220.3,6601.393800993051,8.600111111111111,2.4449606670344632
131,_hash,61,int.>>,3032,2267628.9,24794.1138555951,839.8625555555556,9.183005131701888
131,_hash,92,=,3032,3153812.2,52243.83562891467,1168.0785925925927,19.349568751449876
131,_hash,100,^,3032,15257862.0,107775.04561866475,5651.06,39.91668356246843
131,_hash,178,_Sym.custom_hash,3032,1451647.8,27874.91274208669,537.6473333333333,10.324041756328404
135,Dictionary._get_bucket_idx,68,list.length,3032,744742.0,14951.139974139622,275.83037037037036,5.5374592496813415
135,Dictionary._get_bucket_idx,88,-,3032,21466031.2,121044.38386919783,7950.381925925925,44.831253284888085
135,Dictionary._get_bucket_idx,98,&,3032,33067058.2,146742.29927382336,12247.058592592592,54.34899973104569
136,Dictionary._get_bucket,65,list.get,3016,14729557.8,113568.58618269766,5455.391777777778,42.06243932692506
136,Dictionary._get_bucket,135,Dictionary._get_bucket_idx,3016,62004008.9,263630.5341260158,22964.44774074074,97.64093856519104
137,Dictionary.at,92,=,6032,5737491.0,50843.777798685514,2124.9966666666664,18.83102881432797
137,Dictionary.at,93,!=,6032,10601336.3,89602.39846243517,3926.420851851852,33.186073504605616
137,Dictionary.at,131,_hash,3016,32789102.7,139405.6398198785,12144.112111111112,51.631718451806854
137,Dictionary.at,136,Dictionary._get_bucket,3016,84396039.2,331038.9070314686,31257.7922962963,122.60700260424763
137,Dictionary.at,149,_IdEntry.match,3016,13411704.8,88759.51699638506,4967.298074074074,32.87389518384632
139,Dictionary.at_put,43,lambda-43,16,91996.8,10041.812300261552,34.07288888888889,3.719189740837612
139,Dictionary.at_put,65,list.get,16,85421.7,2357.3466149800465,31.637666666666664,0.8730913388814987
139,Dictionary.at_put,66,list.set,16,25621.6,556.9634212689183,9.48948148148148,0.20628274861811788
139,Dictionary.at_put,68,list.length,16,16019.3,1189.4961826004542,5.9330740740740735,0.4405541417038719
139,Dictionary.at_put,92,=,16,24259.6,11042.458795604882,8.985037037037037,4.089799553927734
139,Dictionary.at_put,96,>,16,228312.7,13571.584576064173,84.56025925925927,5.026512805949694
139,Dictionary.at_put,131,_hash,16,383727.9,15967.335452828624,142.12144444444445,5.913827945492083
139,Dictionary.at_put,135,Dictionary._get_bucket_idx,16,473762.6,22423.67560931032,175.4676296296296,8.305065040485305
139,Dictionary.at_put,150,IdentityDictionary._new_entry,16,233290.7,6656.341409355051,86.40396296296296,2.4653116330944633
146,Dictionary.get_keys,43,lambda-43,16,55948.9,11037.700475141883,20.721814814814817,4.088037213015512
146,Dictionary.get_keys,65,list.get,16,32179.6,10018.37966938766,11.91837037037037,3.710510988662096
146,Dictionary.get_keys,68,list.length,17,9039.7,3738.829553694438,3.348037037037037,1.3847516865534955
146,Dictionary.get_keys,93,!=,24,101335.3,7071.244758285414,37.531592592592595,2.618979540105709
146,Dictionary.get_keys,94,<,17,237310.4,7902.1295624061095,87.89274074074073,2.9267146527430037
146,Dictionary.get_keys,107,Vector.init-values,1,169650.3,7704.677848383309,62.83344444444444,2.8535843882901144
146,Dictionary.get_keys,110,Vector.append,8,321367.1,22787.34770344927,119.02485185185185,8.439758408684915
146,Dictionary.get_keys,127,Vector.init,1,2950.5,355.6810368855781,1.0927777777777778,0.13173371736502892
148,Dictionary.init,105,empty_vec,2,734517.3,33652.148824953816,272.04344444444445,12.463758824056969
149,_IdEntry.match,92,=,6032,6622629.7,48331.31738444321,2452.8258148148147,17.900487920164153
150,IdentityDictionary._new_entry,128,Entry.init-values,16,32156.1,821.5165629236543,11.909666666666666,0.30426539367542754
150,IdentityDictionary._new_entry,130,Entry.init,16,28189.8,591.7595173005577,10.440666666666667,0.21917019159279916
151,DeltaBlue.inner_benchmark_loop,175,_Planner_chain_test,1,5743041132.5,11359279.042107375,2127052.2712962963,4207.140385965695
151,DeltaBlue.inner_benchmark_loop,176,_Planner_projection_test,1,13887588787.9,70302634.58187035,5143551.402925925,26038.012808100128
154,lambda,233,_EditConstraint.execute,140,71320.7,2071.9375397007166,26.415074074074074,0.7673842739632284
154,lambda,235,_EqualityConstraint.execute,100000,272936685.4,828559.5809319582,101087.66125925926,306.87391886368823
154,lambda,239,_ScaleConstraint.execute,20020,271018537.6,20346308.937820625,100377.23614814816,7535.669976970602
155,_Plan.execute,112,Vector.for_each,140,5905063940.7,13694274.504157964,2187060.7187777776,5071.953520058505
156,_Plan.init,107,Vector.init-values,5,883582.9,14222.006009590987,327.2529259259259,5.267409633181847
157,_Planner.incremental_add,93,!=,6014,9903547.2,92065.72401199445,3667.980444444444,34.098416300738684
157,_Planner.incremental_add,169,_Planner._new_mark,3009,23513064.9,111184.83282113263,8708.542555555556,41.1795677115306
157,_Planner.incremental_add,198,_AbstractConstraint.satisfy,6014,3692370599.4,11329107.54465528,1367544.6664444446,4195.965757279733
158,_Planner.incremental_remove,112,Vector.for_each,5,363060799.3,1834504.045957093,134466.9627037037,679.4459429470714
158,_Planner.incremental_remove,173,_Planner._remove_propagate_from,5,1920124028.8,15222508.42697375,711157.0477037036,5637.966084064352
158,_Planner.incremental_remove,224,_UnaryConstraint.remove_from_graph,5,585037855.3,101343003.47919308,216680.68714814814,37534.445733034474
158,_Planner.incremental_remove,228,_UnaryConstraint.mark_unsatisfied,5,6935.6,571.8724922291866,2.5687407407407408,0.2118046267515506
158,_Planner.incremental_remove,229,_UnaryConstraint.get_output,5,7069.0,717.6823810015125,2.618148148148148,0.2658082892598194
159,each,110,Vector.append,5,665885.2,28181.392243819344,246.62414814814812,10.437552682896053
159,each,222,_UnaryConstraint.is_satisfied,5,5944.2,420.78868305774785,2.2015555555555557,0.15584766039175846
159,each,232,_EditConstraint.is_input,5,3029.2,536.1427147004013,1.1219259259259258,0.19857137581496342
160,_Planner.extract_plan_from_constraints,112,Vector.for_each,5,810141.6,30397.22951780139,300.05244444444446,11.258233154741255
160,_Planner.extract_plan_from_constraints,127,Vector.init,5,7830.2,236.8636294313004,2.900074074074074,0.0877272701597409
160,_Planner.extract_plan_from_constraints,161,_Planner._make_plan,5,3818658720.6,13665153.56655623,1414318.0446666665,5061.1679876134185
161,_Planner._make_plan,93,!=,3007,5359289.5,96183.13721312008,1984.922037037037,35.623384153007436
161,_Planner._make_plan,101,not,3012,640615.4,13531.173101981547,237.26496296296298,5.011545593326499
161,_Planner._make_plan,110,Vector.append,3007,2339008243.6,8753354.410257483,866299.3494814815,3241.9831149101788
161,_Planner._make_plan,111,Vector.is_empty,3012,11846105.8,100283.92176720343,4387.446592592592,37.14219324711238
161,_Planner._make_plan,116,Vector.remove_first,3007,61959838.9,1334674.8142630057,22948.08848148148,494.3240052825947
161,_Planner._make_plan,127,Vector.init,5,7975.4,266.8791171258904,2.9538518518518515,0.09884411745403347
161,_Planner._make_plan,156,_Plan.init,5,900227.5,14359.84535725264,333.4175925925926,5.318461243426904
161,_Planner._make_plan,164,_Planner._add_constraints_consuming_to,3007,1312852443.2,6062710.4688185295,486241.64562962967,2245.4483217846405
161,_Planner._make_plan,169,_Planner._new_mark,5,41119.7,1489.1359946379362,15.229518518518518,0.5515318498659023
161,_Planner._make_plan,196,_AbstractConstraint.inputs_known,3007,31588472.6,248726.49522346238,11699.434296296296,92.12092415683792
161,_Planner._make_plan,218,_BinaryConstraint.get_output,9006,19614695.5,142207.8953332236,7264.702037037037,52.66959086415689
161,_Planner._make_plan,229,_UnaryConstraint.get_output,15,12756.7,711.2092815095023,4.724703703703704,0.26341084500351936
163,each,93,!=,19032,530420178.5,2001867.0599850055,196451.91796296297,741.432244438891
163,each,110,Vector.append,5004,834655673.1,4814787.0285949465,309131.7307777778,1783.2544550351654
163,each,211,_BinaryConstraint.is_satisfied,8006,19118642.1,138981.14651764065,7080.978555555556,51.47449871023728
163,each,222,_UnaryConstraint.is_satisfied,6,5935.0,378.4491900819504,2.198148148148148,0.14016636669701868
164,_Planner._add_constraints_consuming_to,112,Vector.for_each,11020,3148095630.1,9270471.09743357,1165961.3444814815,3433.5078138642853
165,_Planner.add_propagate,92,=,8013,10374046.4,120910.06231357915,3842.2394074074077,44.78150456058487
165,_Planner.add_propagate,101,not,14024,3527746.6,63393.56832427255,1306.5728148148148,23.479099379360203
165,_Planner.add_propagate,104,vector_with,6011,511789516.6,1845220.804380545,189551.6728148148,683.4151127335351
165,_Planner.add_propagate,111,Vector.is_empty,14024,68316023.3,411575.3367452399,25302.23085185185,152.4353099056444
165,_Planner.add_propagate,116,Vector.remove_first,8013,519687773.8,4962725.952051491,192476.95325925926,1838.0466489079595
165,_Planner.add_propagate,164,_Planner._add_constraints_consuming_to,8013,1876177490.8,5593530.656151705,694880.5521481482,2071.6780207969277
165,_Planner.add_propagate,218,_BinaryConstraint.get_output,14008,33534143.7,195479.39726924637,12420.053222222223,72.39977676638755
165,_Planner.add_propagate,219,_BinaryConstraint.recalculate,4000,54596478.8,339303.2084073727,20220.918074074074,125.66785496569359
165,_Planner.add_propagate,229,_UnaryConstraint.get_output,2018,1085034.8,24125.679896828042,401.8647407407408,8.935436998825201
165,_Planner.add_propagate,230,_UnaryConstraint.recalculate,1009,9611633.8,93599.87548102377,3559.8643703703706,34.66662054852733
165,_Planner.add_propagate,241,_ScaleConstraint.recalculate,3004,51841726.0,246878.51371538072,19200.63925925926,91.43648656125211
166,_Planner.change,43,lambda-43,40,94982.7,3630.200938327186,35.178777777777775,1.344518866047106
166,_Planner.change,94,<,44,238617.8,7799.168670947869,88.37696296296296,2.8885809892399514
166,_Planner.change,104,vector_with,4,278885.3,11418.734233014207,103.29085185185184,4.229160827042299
166,_Planner.change,155,_Plan.execute,40,2720231081.4,12630905.889671264,1007492.9931111111,4678.113292470839
166,_Planner.change,160,_Planner.extract_plan_from_constraints,4,3189760018.4,12510717.022571987,1181392.5994074075,4633.598897248884
166,_Planner.change,194,_AbstractConstraint.destroy_constraint,4,3209003777.7,79316148.85603791,1188519.9176666667,29376.35142816219
166,_Planner.change,209,_AbstractConstraint.init,4,4564.8,581.8903495911997,1.6906666666666668,0.21551494429303691
166,_Planner.change,221,_UnaryConstraint.init-values,4,1637837766.1,9806127.343077654,606606.580037037,3631.8990159546865
166,_Planner.change,231,_UnaryConstraint.init,4,6124.9,500.88320941481385,2.2684814814814813,0.1855122997832644
167,each,93,!=,6007,13067928.8,1337414.3278968367,4839.97362962963,495.3386399617914
167,each,171,recalc,3002,1592699313.1,11760676.194805684,589888.6344814814,4355.805998076179
167,each,211,_BinaryConstraint.is_satisfied,3002,7464692.1,1265639.9258750656,2764.7007777777776,468.75552810187617
167,each,222,_UnaryConstraint.is_satisfied,3,1813.3,70.29344507884524,0.6715925925925926,0.0260346092884612
168,_Planner._constraints_consuming,112,Vector.for_each,3007,1706411886.3,13170072.412769273,632004.4023333333,4877.804597321953
169,_Planner._new_mark,43,lambda-43,3014,10013963.6,64656.732134851045,3708.8754074074072,23.94693782772261
170,each,110,Vector.append,3,389433.0,18239.286776221896,144.23444444444445,6.755291398600702
170,each,211,_BinaryConstraint.is_satisfied,6004,14948638.5,216789.77376530136,5536.5327777777775,80.29250880196346
170,each,222,_UnaryConstraint.is_satisfied,3,2199.3,171.74555843486974,0.8145555555555556,0.0636094660869888
171,recalc,110,Vector.append,3002,1511265591.7,12193625.665678881,559727.996925926,4516.1576539551415
171,recalc,218,_BinaryConstraint.get_output,3002,7013065.2,90929.40209658332,2597.4315555555554,33.677556332067894
171,recalc,219,_BinaryConstraint.recalculate,1000,14670493.3,2094900.2434623567,5433.516037037038,775.8889790601321
171,recalc,241,_ScaleConstraint.recalculate,2002,51836965.8,518460.2574489807,19198.87622222222,192.02231757369657
173,_Planner._remove_propagate_from,101,not,3012,641561.2,12866.635897790678,237.61525925925923,4.765420702885437
173,_Planner._remove_propagate_from,104,vector_with,5,353657.5,9673.897138284305,130.98425925925926,3.582924866031224
173,_Planner._remove_propagate_from,111,Vector.is_empty,3012,11847635.5,313885.78994537384,4388.0131481481485,116.25399627606438
173,_Planner._remove_propagate_from,112,Vector.for_each,3007,113309691.7,2457401.234376228,41966.552481481485,910.1486053245288
173,_Planner._remove_propagate_from,116,Vector.remove_first,3007,61793878.6,1466379.7530919244,22886.621703703706,543.1036122562683
173,_Planner._remove_propagate_from,123,Vector.sort,5,206922.9,9253.686274868207,76.63811111111112,3.4272912129141506
173,_Planner._remove_propagate_from,127,Vector.init,5,12255.1,6355.036874297757,4.538925925925926,2.353717360851021
173,_Planner._remove_propagate_from,168,_Planner._constraints_consuming,3007,1713566144.5,13085073.321215026,634654.1275925926,4846.323452301862
175,_Planner_chain_test,43,lambda-43,3102,11761898.3,126695.30997886998,4356.2586296296295,46.92418888106295
175,_Planner_chain_test,65,list.get,2202,10631281.7,72872.091419866,3937.5117407407406,26.98966348883926
175,_Planner_chain_test,66,list.set,1001,2701419.1,41665.96544941179,1000.5255925925926,15.4318390553377
175,_Planner_chain_test,93,!=,100,587438.1,13933.452717149934,217.56966666666665,5.160538043388865
175,_Planner_chain_test,94,<,1102,10178937.9,93012.96889647613,3769.9770000000003,34.449247739435606
175,_Planner_chain_test,95,<=,1002,9721713.6,115016.04851790766,3600.6346666666664,42.59853648811395
175,_Planner_chain_test,104,vector_with,1,46215.8,1512.44506120318,17.116962962962965,0.5601648374826593
175,_Planner_chain_test,105,empty_vec,1,19981874.5,216165.08033384307,7400.6942592592595,80.06114086438632
175,_Planner_chain_test,155,_Plan.execute,100,3185145370.2,7088765.831870409,1179683.4704444443,2625.46882661867
175,_Planner_chain_test,160,_Planner.extract_plan_from_constraints,1,629783994.5,2908233.3625800963,233253.3312962963,1077.123467622258
175,_Planner_chain_test,174,_Planner.init,1,1700.3,278.3003110991699,0.6297407407407407,0.10307418929598886
175,_Planner_chain_test,194,_AbstractConstraint.destroy_constraint,1,561152618.4,7579912.039250885,207834.3031111111,2807.37482935218
175,_Planner_chain_test,209,_AbstractConstraint.init,1002,807535.0,25769.109295719496,299.087037037037,9.544114553970184
175,_Planner_chain_test,220,_BinaryConstraint.init,1000,1595846.2,29041.617092137192,591.0541481481481,10.75615447856933
175,_Planner_chain_test,221,_UnaryConstraint.init-values,2,605622066.2,4461909.216800734,224304.46896296297,1652.5589691854573
175,_Planner_chain_test,231,_UnaryConstraint.init,2,4064.9,310.16360708164126,1.5055185185185185,0.1148754100302375
175,_Planner_chain_test,234,_EqualityConstraint.init-values,1000,589626888.2,2692425.920023327,218380.328962963,997.1947851938249
175,_Planner_chain_test,244,_Variable.init-values,1001,60121816.8,377902.01500411046,22267.339555555554,139.96370926078166
175,_Planner_chain_test,247,_Variable.init,1001,2607968.7,36557.20302715214,965.9143333333334,13.539704824871164
176,_Planner_projection_test,43,lambda-43,2998,4383450.8,56121.11386297543,1623.5002962962963,20.785597727027938
176,_Planner_projection_test,44,lambda-44,2000,1764680.3,36357.58258002254,653.5852962962963,13.465771325934275
176,_Planner_projection_test,87,+,3996,15970589.4,1250195.4952202856,5915.033111111111,463.03536860010576
176,_Planner_projection_test,89,*,1998,7406739.4,104040.91745300576,2743.236814814815,38.533673130742876
176,_Planner_projection_test,93,!=,2000,19035545.6,1768435.794931674,7050.2020740740745,654.9762203450645
176,_Planner_projection_test,94,<,2000,16808372.0,1325828.8436060231,6225.322962962963,491.04771985408263
176,_Planner_projection_test,95,<=,1001,5823274.1,65121.030230681055,2156.768185185185,24.118900085437428
176,_Planner_projection_test,108,Vector.at,1998,380541729.1,6213331.641874204,140941.38114814815,2301.2339414348903
176,_Planner_projection_test,110,Vector.append,1000,78287507.8,533443.5323300882,28995.373259259257,197.5716786407734
176,_Planner_projection_test,127,Vector.init,1,1449.8,83.70851682758261,0.536962962962963,0.031003154380586154
176,_Planner_projection_test,166,_Planner.change,4,10757803696.7,74767602.19807237,3984371.739518519,27691.704517804585
176,_Planner_projection_test,174,_Planner.init,1,1699.6,266.001662044669,0.6294814814814814,0.09851913409061815
176,_Planner_projection_test,209,_AbstractConstraint.init,2000,1470796.3,38360.815963414396,544.7393703703704,14.207709616079406
176,_Planner_projection_test,220,_BinaryConstraint.init,1000,1695292.2,37488.602640774574,627.886,13.884667644731323
176,_Planner_projection_test,221,_UnaryConstraint.init-values,1000,1111938480.4,3244734.5329075754,411829.06681481487,1201.7535307065093
176,_Planner_projection_test,231,_UnaryConstraint.init,1000,1344308.0,35010.773806448684,497.89185185185187,12.96695326164766
176,_Planner_projection_test,236,_ScaleConstraint.init-values,1000,1046837385.6,3094636.0019862126,387717.5502222222,1146.1614822171157
176,_Planner_projection_test,242,_ScaleConstraint.init,1000,1038530.0,22780.417130324455,384.64074074074074,8.437191529749798
176,_Planner_projection_test,244,_Variable.init-values,2002,77814255.0,317932.8521006335,28820.094444444443,117.75290818541981
176,_Planner_projection_test,247,_Variable.init,2002,5795002.0,58353.34605478475,2146.297037037037,21.612350390661017
180,_Strength.init-values,137,Dictionary.at,8,626516.4,29431.41409840137,232.04311111111113,10.900523740148655
181,_Strength.same_as,92,=,3,8164.8,482.59666062054885,3.024,0.1787395039335366
182,_Strength.stronger,94,<,6011,6218092.6,82082.62956211607,2302.997259259259,30.40097391189484
183,_Strength.weaker,96,>,12006,11424268.0,68561.19427504935,4231.210370370371,25.393034916684943
185,_Strength.weakest,183,_Strength.weaker,10006,25120097.1,1277395.6674255915,9303.739666666666,473.1095064539228
187,_Strength_of,137,Dictionary.at,3008,165534110.7,600359.4015146786,61308.92988888889,222.3553338943254
188,_create_strength_table,139,Dictionary.at_put,8,1015193.7,35692.430040851126,375.99766666666665,13.219418533648565
188,_create_strength_table,148,Dictionary.init,1,418783.6,20790.78316643422,155.10503703703702,7.700290061642304
189,lambda,139,Dictionary.at_put,8,805103.0,34265.9080566584,298.1862962962963,12.69107705802163
189,lambda,180,_Strength.init-values,8,651073.2,30008.447915106888,241.1382222222222,11.114239968558106
189,lambda,186,_Strength.init,8,10448.3,518.1128814213528,3.8697407407407405,0.1918936597856862
190,_create_strength_constants,112,Vector.for_each,1,1783660.8,68333.10712862857,660.6151111111111,25.30855819578836
190,_create_strength_constants,146,Dictionary.get_keys,1,1133866.9,38345.96754741453,419.95070370370365,14.202210202746123
190,_create_strength_constants,148,Dictionary.init,1,331553.3,24951.229061806487,122.79751851851852,9.241195948817218
191,_AbstractConstraint.init-strength,187,_Strength_of,3006,168500299.5,592503.6871705409,62407.51833333333,219.4458100631633
193,_AbstractConstraint.add_constraint,157,_Planner.incremental_add,3006,3382448633.2,11419601.083171375,1252758.7530370369,4229.481882656065
193,_AbstractConstraint.add_constraint,212,_BinaryConstraint.add_to_graph,1000,78898345.7,319504.4582693788,29221.60951851852,118.33498454421438
193,_AbstractConstraint.add_constraint,223,_UnaryConstraint.add_to_graph,1006,28161152.6,137639.68739330332,10430.056518518519,50.977661997519746
193,_AbstractConstraint.add_constraint,237,_ScaleConstraint.add_to_graph,1000,761566212.1,2838955.9197986345,282061.56003703707,1051.4651554809757
194,_AbstractConstraint.destroy_constraint,158,_Planner.incremental_remove,5,2868336034.2,89373591.24935432,1062346.6793333332,33101.33009235345
194,_AbstractConstraint.destroy_constraint,222,_UnaryConstraint.is_satisfied,5,6889.8,2285.856642371451,2.5517777777777777,0.8466135712486855
194,_AbstractConstraint.destroy_constraint,224,_UnaryConstraint.remove_from_graph,5,901759870.0,10811496.848230084,333985.13703703706,4004.2580919370685
195,lambda,92,=,3002,3689057.7,54227.93296632275,1366.3176666666668,20.084419617156573
195,lambda,101,not,3002,714360.4,26263.83945636042,264.5779259259259,9.727347946800155
196,_AbstractConstraint.inputs_known,101,not,3007,621298.7,9483.69551055083,230.1106296296296,3.5124798187225297
196,_AbstractConstraint.inputs_known,216,_BinaryConstraint.inputs_has_one,3002,22376395.8,175099.91510641476,8287.554,64.85182040978324
