# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
150,_RedBlackTree.put,101,not,209547,49927488.0,503842.19633114233,18491.66222222222,186.60822086338604
150,_RedBlackTree.put,155,_RedBlackTree._tree_insert,209547,15880797035.0,163246790.1255056,5881776.6796296295,60461.77412055763
150,_RedBlackTree.put,156,_RedBlackTree._left_rotate,52779,415653959.0,3538117.6138070985,153945.91074074074,1310.413931039666
150,_RedBlackTree.put,157,_RedBlackTree._right_rotate,12589,152107064.2,1945859.7533536775,56335.9497037037,720.6887975383991
152,_RedBlackTree.get,92,=,71884,53629593.1,587232.0910732888,19862.81225925926,217.49336706418103
152,_RedBlackTree.get,154,_RedBlackTree._find_node,71884,8810868024.0,88486257.44319424,3263284.453333333,32772.687941923796
153,_RedBlackTree.for_each,92,=,400,402211.2,14487.276630492737,148.9671111111111,5.365658011293607
153,_RedBlackTree.for_each,93,!=,61520,70767307.3,1454964.1035356778,26210.113814814813,538.8755939021029
153,_RedBlackTree.for_each,142,_tree_minimum,400,7299447.2,189359.01942400594,2703.498962962963,70.13297015703924
153,_RedBlackTree.for_each,144,_Node.successor,61120,508005736.2,7908777.482840583,188150.27266666666,2929.176845496512
153,_RedBlackTree.for_each,146,_Entry.init-values,61120,37810823.5,455417.2339280589,14004.008703703703,168.67304960298478
153,_RedBlackTree.for_each,147,_Entry.init,61120,37043313.0,392037.8099840012,13719.745555555555,145.19918888296343
153,_RedBlackTree.for_each,166,for_removal,20000,1479695868.7,15705439.288554197,548035.506925926,5816.8293661311845
153,_RedBlackTree.for_each,174,each,41120,2158501622.5,28111640.778584737,799445.0453703704,10411.718806883237
154,_RedBlackTree._find_node,92,=,586330,574242517.0,6935040.792594656,212682.4137037037,2568.5336268869096
154,_RedBlackTree._find_node,93,!=,627450,999382576.2,12190472.959638089,370141.6948888889,4514.989985051144
154,_RedBlackTree._find_node,94,<,555566,442875414.7,5569515.504364479,164027.93137037035,2062.783520134992
154,_RedBlackTree._find_node,132,_Vector2D.compare_to,462330,4556226092.6,44435724.67012961,1687491.1454074075,16457.675803751707
154,_RedBlackTree._find_node,161,_CallSign.compare_to,124000,551637197.2,7415780.027672427,204310.07303703704,2746.585195434232
155,_RedBlackTree._tree_insert,92,=,113104,86216466.5,1496614.2484475956,31932.024629629628,554.3015734991095
155,_RedBlackTree._tree_insert,93,!=,952387,1667983686.3,17561338.030831184,617771.7356666666,6504.199270678217
155,_RedBlackTree._tree_insert,94,<,932173,957043291.2,14575041.59023747,354460.47822222224,5398.163551939804
155,_RedBlackTree._tree_insert,96,>,712503,837585139.3,9022873.693318848,310216.71825925924,3341.8050715995732
155,_RedBlackTree._tree_insert,132,_Vector2D.compare_to,626285,6245060655.2,68240553.24390258,2312985.4278518516,25274.278979223178
155,_RedBlackTree._tree_insert,143,_Node.init-values,113104,75370332.4,774407.1071546429,27914.93792592593,286.8174470943122
155,_RedBlackTree._tree_insert,145,_Node.init,113104,184694937.6,1984484.2440139519,68405.53244444444,734.9941644496118
155,_RedBlackTree._tree_insert,148,_InsertResult.init-values,209547,178186769.2,1947778.799665904,65995.0997037037,721.3995554318162
155,_RedBlackTree._tree_insert,149,_InsertResult.init,209547,185523387.1,1937369.5043188354,68712.36559259259,717.5442608588279
155,_RedBlackTree._tree_insert,161,_CallSign.compare_to,305888,1023334193.8,11181390.080940645,379012.66437037033,4141.255585533572
156,_RedBlackTree._left_rotate,92,=,99989,124366007.1,1499896.0448740527,46061.48411111111,555.5170536570565
156,_RedBlackTree._left_rotate,93,!=,52779,71980465.5,645499.21927724,26659.431666666667,239.07378491749628
157,_RedBlackTree._right_rotate,92,=,21666,90413101.9,1437420.8045851048,33486.33403703704,532.378075772261
157,_RedBlackTree._right_rotate,93,!=,12589,15825727.5,211219.63197718843,5861.3805555555555,78.2294933248846
161,_CallSign.compare_to,92,=,429888,458357504.7,7601364.614260566,169762.03877777778,2815.3202275039134
161,_CallSign.compare_to,94,<,389988,372850278.5,4100546.4474361725,138092.69574074075,1518.7209064578417
165,each,92,=,20000,63586964.2,1697028.799117339,23550.72748148148,628.5291848582738
165,each,110,Vector.append,20000,2237370817.6,23187633.120836858,828655.8583703703,8588.012266976613
165,each,150,_RedBlackTree.put,40000,4046792197.9,39161305.58406866,1498811.925148148,14504.187253358765
165,each,178,_Motion.init-values,20000,17116444.5,208323.33245462444,6339.4238888888885,77.15678979800906
165,each,181,_Motion.init,20000,16995567.6,194243.7121378572,6294.654666666667,71.94211560661377
166,for_removal,101,not,20000,4552169.9,63569.098492485864,1685.988851851852,23.54411055277254
166,for_removal,152,_RedBlackTree.get,20000,1453249143.6,15458321.09867004,538240.4235555555,5725.304110618533
167,find_collisions,43,lambda-43,53820,80204536.8,1402934.8007965507,29705.384,519.6054817765003
167,find_collisions,93,!=,10764,22716475.5,260110.78688482373,8413.509444444444,96.33732847586064
167,find_collisions,94,<,64584,495211173.7,5513074.848311107,183411.5458148148,2041.879573448558
167,find_collisions,108,Vector.at,32292,471987302.9,5869765.615272083,174810.11218518516,2173.9872649155864
167,find_collisions,110,Vector.append,4305,436010890.7,5353033.298567326,161485.51507407406,1982.6049253953058
167,find_collisions,121,Vector.size,64584,100473327.7,1323698.8322866978,37212.343592592595,490.258826772851
167,find_collisions,163,_Collision.init-values,4305,3471276.0,58057.273645581176,1285.6577777777777,21.50269394280784
167,find_collisions,164,_Collision.init,4305,3630033.5,65040.59159074189,1344.4568518518518,24.08910799657107
167,find_collisions,180,_Motion.find_intersection,10764,5546285984.7,59990411.94836409,2054179.9943333333,22218.6710919867
168,_CollisionDetector.handle_new_frame,112,Vector.for_each,600,14555139302.5,150656268.4821463,5390792.3342592595,55798.61795635048
168,_CollisionDetector.handle_new_frame,127,Vector.init,600,610889.0,22053.089307396393,226.25518518518518,8.167810854591256
168,_CollisionDetector.handle_new_frame,153,_RedBlackTree.for_each,200,1866255349.8,20169190.023202024,691205.6851111111,7470.070378963713
168,_CollisionDetector.handle_new_frame,159,_RedBlackTree.init,200,110555.0,4293.103576177669,40.946296296296296,1.5900383615472848
168,_CollisionDetector.handle_new_frame,175,_reduce_collision_set,200,111235228386.1,1144111770.0837226,41198232.735592596,423745.10003100836
169,_CollisionDetector.init,159,_RedBlackTree.init,1,1591.1,370.84056724661264,0.5892962962962963,0.13734835823948616
170,_is_in_voxel,87,+,2525725,10954129356.6,116804716.1150718,4057084.946888889,43261.00596854511
170,_is_in_voxel,88,-,2524138,12056824971.9,126072696.38386106,4465490.730333333,46693.59125328188
170,_is_in_voxel,90,/,2098341,11645099562.3,131092830.3260089,4312999.837888889,48552.90012074404
170,_is_in_voxel,92,=,1753807,7207004962.4,85313327.78706552,2669261.097185185,31597.52881002427
170,_is_in_voxel,94,<,1702156,5604772680.9,61948161.751783215,2075841.7336666666,22943.76361177156
170,_is_in_voxel,95,<=,2469395,8750540523.8,79480583.75339578,3240940.9347407403,29437.253241998438
170,_is_in_voxel,96,>,856710,6412498810.8,73790637.11149412,2374999.5595555557,27329.865596849675
171,_put_into_map,92,=,51884,73441371.6,775538.2607053859,27200.507999999998,287.23639285384667
171,_put_into_map,110,Vector.append,51884,6407615667.8,64972360.06348841,2373190.988074074,24063.83706055126
171,_put_into_map,127,Vector.init,41120,36881037.6,520218.96878894325,13659.643555555556,192.67369214405306
171,_put_into_map,150,_RedBlackTree.put,41120,8698532923.3,93507577.39065881,3221678.860481481,34632.43607061438
171,_put_into_map,152,_RedBlackTree.get,51884,7502600212.0,76398068.12692201,2778740.8192592594,28295.58078774889
172,_recurse,101,not,435072,106257740.1,1993691.5417635613,39354.718555555555,738.4042747272449
172,_recurse,130,_Vector2D.plus,207536,2464747044.6,27444515.965872068,912869.2757777778,10164.635542915581
172,_recurse,131,_Vector2D.minus,207536,2441636076.6,24529893.86399687,904309.6579999999,9085.145875554397
172,_recurse,150,_RedBlackTree.put,128427,6102596657.4,63183536.60473706,2260220.984222222,23401.30985360632
172,_recurse,170,_is_in_voxel,435072,70190762046.2,711176428.8194524,25996578.53562963,263398.67734053795
172,_recurse,171,_put_into_map,51884,23307766151.7,238715504.77382907,8632505.982111111,88413.14991623299
172,_recurse,172,_recurse,415072,185534658820.0,1844896364.1302948,68716540.30370371,683294.9496778869
173,lambda,177,_draw_motion_on_voxel_map,20000,107882547451.5,1104366708.261466,39956499.05611111,409024.70676350594
174,each,96,>,41120,412296869.1,5920816.093733924,152702.5441111111,2192.8948495310833
174,each,110,Vector.append,10764,1236728353.6,16057677.961413112,458047.53837037034,5947.288133856708
174,each,121,Vector.size,41120,359842650.3,5032490.941021776,133275.05566666668,1863.8855337117689
175,_reduce_collision_set,112,Vector.for_each,200,108303412598.9,1108925666.6968665,40112375.036629625,410713.2098877283
175,_reduce_collision_set,127,Vector.init,200,195508.2,3180.6701644051095,72.41044444444445,1.1780259868167073
175,_reduce_collision_set,153,_RedBlackTree.for_each,200,2927615763.2,38084756.20883909,1084302.1345185183,14105.465262532996
175,_reduce_collision_set,159,_RedBlackTree.init,200,104666.9,4038.5263844494984,38.76551851851852,1.4957505127590736
176,_voxel_hash,21,double.trunc,40000,7297755.3,82896.97274715222,2702.8723333333332,30.702582498945265
176,_voxel_hash,88,-,187,1026436.8,26313.6589818012,380.1617777777778,9.745799622889333
176,_voxel_hash,89,*,40000,143948155.1,1481986.1834119,53314.131518518516,548.883771634037
176,_voxel_hash,90,/,40000,156092441.8,4445374.598292852,57812.01548148149,1646.43503640476
176,_voxel_hash,94,<,40000,75204100.0,1040468.4078694159,27853.37037037037,385.3586695812652
176,_voxel_hash,129,_Vector2D.init-values,20000,13154926.0,119721.21700719644,4872.194814814815,44.341191484146826
176,_voxel_hash,133,_Vector2D.init,20000,13018550.6,144252.02750318262,4821.685407407407,53.4266768530306
177,_draw_motion_on_voxel_map,159,_RedBlackTree.init,20000,9621590.5,144363.70000927642,3563.552037037037,53.46803704047275
177,_draw_motion_on_voxel_map,172,_recurse,20000,106698464672.4,1088049699.4202468,39517949.87866666,402981.370155647
177,_draw_motion_on_voxel_map,176,_voxel_hash,20000,1063060878.8,15177681.447727557,393726.2514074074,5621.363499158355
179,_Motion.delta,136,_Vector3D.minus,21528,314293587.0,6237532.718361762,116405.03222222222,2310.197303096949
180,_Motion.find_intersection,24,double.sqrt,21428,3117420.3,40499.59511311577,1154.6001111111111,14.99985004189473
180,_Motion.find_intersection,87,+,21428,204618700.9,3179958.1745223887,75784.70403703704,1177.762286860144
180,_Motion.find_intersection,88,-,42856,175401444.0,3213111.5828351644,64963.497777777775,1190.0413269759867
180,_Motion.find_intersection,89,*,74998,303575546.5,3444462.764607189,112435.3875925926,1275.7269498545145
180,_Motion.find_intersection,90,/,21428,157478156.8,1752194.12822996,58325.24325925927,648.9607882333186
180,_Motion.find_intersection,93,!=,10764,59781476.1,634836.9790295444,22141.287444444446,235.1248070479794
180,_Motion.find_intersection,94,<,10714,54313993.6,616606.1336795145,20116.293925925926,228.3726421035239
180,_Motion.find_intersection,95,<=,66378,146211030.8,2240530.9019625266,54152.233629629634,829.8262599861209
180,_Motion.find_intersection,97,>=,12915,132307999.1,2474941.828630869,49002.96262962963,916.6451217151366
180,_Motion.find_intersection,135,_Vector3D.plus,12915,411932410.9,3973333.832575976,152567.5595925926,1471.6051231762874
180,_Motion.find_intersection,136,_Vector3D.minus,42956,1237349176.0,13772738.251027204,458277.4725925926,5101.014167047113
180,_Motion.find_intersection,137,_Vector3D.dot,10714,605907523.1,6746044.48661078,224410.19374074074,2498.5349950410296
180,_Motion.find_intersection,138,_Vector3D.squared_magnitude,21478,914407016.8,10449919.94373162,338669.26548148145,3870.3407199006006
180,_Motion.find_intersection,139,_Vector3D.magnitude,50,3795812.3,716799.0049729568,1405.8564074074072,265.481112952947
180,_Motion.find_intersection,140,_Vector3D.times,12915,359539871.9,4214585.194193559,133162.9155185185,1560.9574793309478
180,_Motion.find_intersection,179,_Motion.delta,21528,370608227.3,7749372.730784018,137262.30640740742,2870.138048438525
184,_Simulator.init-values,43,lambda-43,100,466559.6,78471.20254516437,172.79985185185186,29.06340835006088
184,_Simulator.init-values,94,<,101,1071898.4,193005.83630401056,396.9994074074074,71.48364307555947
184,_Simulator.init-values,110,Vector.append,100,14916127.2,2397226.051630808,5524.491555555555,887.861500604003
184,_Simulator.init-values,160,_CallSign.init-values,100,38265.9,8298.712099825458,14.172555555555556,3.0735970740094287
184,_Simulator.init-values,162,_CallSign.init,100,39239.8,11160.319801114923,14.53325925925926,4.133451778190713
185,_Simulator.simulate,22,double.sin,10000,4217065.4,52711.5988518255,1561.8760740740743,19.522814389565003
185,_Simulator.simulate,23,double.cos,10000,4146841.8,43669.96954863779,1535.8673333333334,16.174062795791773
185,_Simulator.simulate,43,lambda-43,10000,25805691.2,344379.3912193199,9557.663407407406,127.54792267382219
185,_Simulator.simulate,46,int.as,10000,5246432.7,70888.88850432735,1943.1232222222222,26.25514389049161
185,_Simulator.simulate,87,+,30000,156116957.5,2260823.448691571,57821.09537037037,837.3420180339152
185,_Simulator.simulate,89,*,40000,278248154.4,3719883.3968599504,103054.87199999999,1377.7345914296113
185,_Simulator.simulate,94,<,10200,85251971.8,1318115.0427595498,31574.80437037037,488.190756577611
185,_Simulator.simulate,108,Vector.at,20000,379231166.9,8563411.204462932,140455.98774074073,3171.6337794307155
185,_Simulator.simulate,110,Vector.append,20000,2180177817.4,20947687.53599343,807473.2657037037,7758.402791108678
185,_Simulator.simulate,121,Vector.size,10200,14897828.4,207455.46089764088,5517.714222222222,76.83535588801514
185,_Simulator.simulate,127,Vector.init,200,210929.1,11219.563730611955,78.12188888888889,4.155393974300724
185,_Simulator.simulate,134,_Vector3D.init-values,20000,16865416.5,199422.73846899625,6246.450555555555,73.86027350703564
185,_Simulator.simulate,141,_Vector3D.init,20000,16809063.0,211507.8860129902,6225.578888888889,78.33625407888526
185,_Simulator.simulate,182,_Aircraft.init-values,20000,12281110.6,180559.23961211526,4548.559481481481,66.87379244893158
185,_Simulator.simulate,183,_Aircraft.init,20000,11896684.8,167723.71836966745,4406.179555555555,62.11989569246943
186,_Simulator.init,127,Vector.init,1,3895.2,629.0712954322761,1.4426666666666665,0.23298936867862077
187,CD._benchmark,26,double.+,200,53362.8,6718.882407067414,19.764,2.4884749655805236
187,CD._benchmark,87,+,200,1818666.3,44932.46292533763,673.5801111111111,16.641652935310233
187,CD._benchmark,90,/,200,590354.3,12554.475708938067,218.64974074074075,4.64980581812521
187,CD._benchmark,94,<,201,94522401.1,2061190.6468746606,35008.2967037037,763.4039432869114
187,CD._benchmark,121,Vector.size,200,659356.9,25204.89439082481,244.20625925925927,9.335146070675856
187,CD._benchmark,168,_CollisionDetector.handle_new_frame,200,127665569486.1,1309021954.6780076,47283544.25411111,484822.9461770399
187,CD._benchmark,169,_CollisionDetector.init,1,22268.4,6447.707535485608,8.247555555555556,2.3880398279576327
187,CD._benchmark,184,_Simulator.init-values,1,17829560.8,2860735.1624592403,6603.541037037037,1059.5315416515705
187,CD._benchmark,185,_Simulator.simulate,200,3504869526.3,38844573.58925699,1298099.8245555556,14386.879107132218
187,CD._benchmark,186,_Simulator.init,1,32158.5,2310.1982484991236,11.910555555555556,0.8556289809256014
188,CD.inner_benchmark_loop,187,CD._benchmark,1,131288652046.0,1344456803.151639,48625426.683703706,497946.96413023665
188,CD.inner_benchmark_loop,189,CD._verify_result,1,37771.3,7309.860054099963,13.989370370370372,2.707355575592579
189,CD._verify_result,92,=,6,30443.9,1847.3356603782822,11.275518518518519,0.6841983927326971
