# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
0,repl,106,Storage.benchmark,1,994217582.5,10404072.690532953,368228.73425925925,3853.3602557529452
0,repl,108,Storage.verify_result,1,10478.9,644.8828453374506,3.881074074074074,0.23884549827312984
0,repl,109,Storage.init,1,4365.4,391.1123677544937,1.6168148148148147,0.14485643250166433
43,lambda-43,48,int.+,33341,14109646.5,148301.3533726442,5225.795,54.926427175053405
87,+,48,int.+,8192,3686192.4,78992.22307250788,1365.2564444444445,29.25637891574366
88,-,49,int.-,5460,2799188.0,61056.35373807937,1036.7362962962964,22.613464347436803
89,*,50,int.*,4096,2221308.9,35735.82875829389,822.707,13.23549213270144
91,%,52,int.%,4096,3483779.4,68273.44826920945,1290.2886666666666,25.286462321929424
92,=,53,int.=,5462,1166711.3,28953.2619471269,432.1152962962963,10.72343035078774
94,<,54,int.<,33341,26198932.7,333544.5649134064,9703.308407407407,123.53502404200236
98,&,58,int.&,4096,2426836.1,36978.96636553217,898.8281851851852,13.695913468715618
104,Random.next,87,+,4096,37526967.6,476391.79125262547,13898.87688888889,176.44140416763906
104,Random.next,89,*,4096,19086206.7,231737.8617147314,7068.965444444444,85.82883767212275
104,Random.next,98,&,4096,38504692.6,449790.30399093026,14260.99725925926,166.58900147812233
106,Storage.benchmark,105,Random.init,1,2021.8,400.9535476441393,0.7488148148148148,0.1485013139422738
106,Storage.benchmark,107,Storage._build_tree_depth,1,994172522.6,10405019.30894297,368212.0454074074,3853.710855164063
107,Storage._build_tree_depth,43,lambda-43,33341,129145362.6,1332062.1306707854,47831.61577777778,493.3563446928835
107,Storage._build_tree_depth,66,list.set,5460,8441041.2,91220.59138593647,3126.311555555555,33.78540421701351
107,Storage._build_tree_depth,67,list.put,22420,4250263.2,70179.7221107126,1574.1715555555556,25.992489670634296
107,Storage._build_tree_depth,87,+,4096,37357312.7,491695.5755254192,13836.041740740742,182.10947241682192
107,Storage._build_tree_depth,88,-,5460,12874286.2,156282.4329689511,4768.254148148148,57.882382581093
107,Storage._build_tree_depth,91,%,4096,39512846.2,439486.0605263963,14634.387481481483,162.77261500977642
107,Storage._build_tree_depth,92,=,5461,49486580.3,728840.2940866591,18328.363074074074,269.94084966172557
107,Storage._build_tree_depth,94,<,33341,387508026.6,3728514.9614617643,143521.49133333334,1380.931467208061
107,Storage._build_tree_depth,104,Random.next,4096,103306006.9,1175402.661439989,38261.48403703704,435.3343190518478
107,Storage._build_tree_depth,107,Storage._build_tree_depth,5460,5747323552.6,60045759.973717146,2128638.352814815,22239.17036063598
108,Storage.verify_result,92,=,1,8663.3,326.6346905223502,3.2086296296296295,0.12097581130457415
