# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
0,repl,48,int.+,999999,164857315.7,1937318.6289369734,61058.26507407407,717.525418124805
0,repl,52,int.%,999999,357549239.5,3172394.9626022154,132425.64425925925,1174.9610972600797
0,repl,54,int.<,1000000,138202913.2,1895531.5161293754,51186.26414814814,702.0487096775464
0,repl,65,list.get,999999,3821237491.1,37093731.59044915,1415273.1448518517,13738.419107573758
0,repl,87,+,2999997,18982421724.6,164524500.2934908,7030526.564666666,60935.0001087003
0,repl,104,check-benchmark-result,1,124689.0,4131.857973816316,46.181111111111115,1.5303177680801172
0,repl,105,A.init,3,37298.5,6127.172297921861,13.81425925925926,2.269323073304393
87,+,48,int.+,2999997,502766689.1,4250962.682603039,186209.88485185185,1574.4306231863106
92,=,53,int.=,9,5504.6,413.36875343425464,2.038740740740741,0.1530995383089832
104,check-benchmark-result,48,int.+,3,3498.9,185.05586638691165,1.2958888888888889,0.06853920977293024
104,check-benchmark-result,54,int.<,4,12076.8,401.9700957717337,4.472888888888889,0.14887781324879026
104,check-benchmark-result,65,list.get,3,2912.9,124.8603008839965,1.078851851851852,0.04624455588296167
104,check-benchmark-result,68,list.length,4,1841.3,257.35682785211907,0.681962962962963,0.09531734364893299
104,check-benchmark-result,92,=,9,52871.9,2004.5264016063363,19.582185185185185,0.7424171857801246
