# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
0,repl,104,Queens.benchmark,1,382287458.4,2470096.815141495,141587.94755555555,914.8506722746278
0,repl,110,Queens.init,1,11047.5,1596.4026500393413,4.091666666666667,0.5912602407553116
43,lambda-43,48,int.+,9810,4797247.4,80471.19572564944,1776.7582962962965,29.804146565055348
87,+,48,int.+,10120,5128540.0,69752.44498563245,1899.4592592592592,25.834238883567576
88,-,49,int.-,4580,2431546.2,56402.06448965083,900.5726666666667,20.88965351468549
92,=,53,int.=,1130,274487.8,14503.76843807371,101.66214814814815,5.371766088175448
94,<,54,int.<,9821,2267809.2,29247.389046941593,839.9293333333334,10.832366313682071
104,Queens.benchmark,43,lambda-43,10,43851.3,600.9348068678195,16.241222222222223,0.2225684469880813
104,Queens.benchmark,94,<,11,145426.2,11665.020872587185,53.86155555555556,4.320378100958217
104,Queens.benchmark,106,Queens.queens,10,381985044.9,2474455.4447959256,141475.94255555555,916.4649795540465
106,Queens.queens,107,Queens.place_queen,10,381841612.0,2478810.9939732263,141422.81925925927,918.0781459160097
107,Queens.place_queen,43,lambda-43,9800,40168034.4,342054.33931350784,14877.049777777776,126.68679233833623
107,Queens.place_queen,66,list.set,1130,1975066.6,25761.43466992144,731.5061481481482,9.541272099970904
107,Queens.place_queen,92,=,1130,4193659.5,60734.83163244181,1553.2072222222223,22.49438208608956
107,Queens.place_queen,94,<,9810,87110849.5,639817.7426104294,32263.277592592593,236.96953430015904
107,Queens.place_queen,107,Queens.place_queen,1120,1751256397.7,11534995.008404823,648613.4806296297,4272.220373483267
107,Queens.place_queen,108,Queens.get_row_column,8760,124482221.4,814636.4513614489,46104.52644444445,301.717204207944
107,Queens.place_queen,109,Queens.set_row_column,2180,75308011.7,517480.87251842447,27891.856185185185,191.6595824142313
108,Queens.get_row_column,65,list.get,14520,54466208.1,419809.92096222076,20172.66966666667,155.48515591193362
108,Queens.get_row_column,87,+,5760,39742230.9,285109.99695702177,14719.344777777776,105.59629516926732
108,Queens.get_row_column,88,-,2400,7583928.6,73217.19518226481,2808.8624444444445,27.117479697135117
109,Queens.set_row_column,66,list.set,6540,34058531.7,267864.8576328028,12614.271,99.2092065306677
109,Queens.set_row_column,87,+,4360,25913646.1,208331.3615368052,9597.646703703704,77.15976353215008
109,Queens.set_row_column,88,-,2180,3670588.8,46314.09944418994,1359.4773333333333,17.153370164514794
