# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
0,repl,107,List.benchmark,1,108461550.7,4242537.315481623,40170.9447037037,1571.3101168450455
0,repl,111,List.verify_result,1,16756.2,739.6815531024143,6.206,0.273956130778672
44,lambda-44,49,int.-,31,103865.4,15899.819013865666,38.468666666666664,5.888821856987284
87,+,48,int.+,9,52511.5,1842.0817600004407,19.448703703703703,0.6822525037038669
92,=,6,base.=,18762,3110785.2,115038.8930943745,1152.1426666666666,42.60699744236093
92,=,53,int.=,35,28771.8,4131.019035744597,10.656222222222222,1.5300070502757768
93,!=,6,base.=,20859,3474346.1,136894.4128381625,1286.794851851852,50.70163438450463
93,!=,101,not,20859,5868031.1,232055.63402314595,2173.3448518518517,85.94653111968368
105,Element.length,87,+,9,70918.7,2586.7691106047614,26.266185185185183,0.958062633557319
105,Element.length,92,=,10,6567.8,197.91321862185745,2.4325185185185187,0.07330119208216943
105,Element.length,105,Element.length,9,571880.3,21351.230540403838,211.80751851851855,7.907863163112532
107,List.benchmark,105,Element.length,1,139777.6,6998.776091499668,51.769481481481485,2.592139293148025
107,List.benchmark,108,List.make_list,3,2375423.7,391541.88057568937,879.7865555555557,145.0155113243294
107,List.benchmark,110,List.tail,1,105915270.5,3935815.3415548443,39227.877962962964,1457.7093857610535
108,List.make_list,44,lambda-44,31,457901.6,74226.35276560618,169.59318518518518,27.491241765039327
108,List.make_list,92,=,34,831728.9,133458.20067165518,308.0477407407407,49.428963211724145
108,List.make_list,104,Element.init-values,31,29975.1,5235.575933734008,11.101888888888888,1.9391021976792622
108,List.make_list,106,Element.init,31,59292.7,14844.1671447425,21.960259259259256,5.497839683237963
108,List.make_list,108,List.make_list,31,12228646.6,2073384.1429506496,4529.12837037037,767.920052944685
109,List.is_shorter_than,92,=,18752,26780923.4,960697.7031242718,9918.860518518519,355.81396412010065
109,List.is_shorter_than,93,!=,20859,44070223.3,1627543.697028167,16322.304925925924,602.793961862284
110,List.tail,109,List.is_shorter_than,2809,101599556.1,3755571.4374078796,37629.46522222222,1390.9523842251406
110,List.tail,110,List.tail,2808,970485729.9,36817558.839500226,359439.1592222222,13636.132903518603
111,List.verify_result,92,=,1,15267.3,670.3027674118615,5.654555555555556,0.24826028422661536
