# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
116,Vector.remove_first,111,Vector.is_empty,14027,23007523.0,135797.2652627513,8521.304814814815,50.295283430648624
118,each,43,lambda-43,4008,358350290.5,3963797.432403795,132722.32981481482,1468.0731231125167
118,each,66,list.set,4008,18738931.3,203911.5073196672,6940.344925925926,75.52278048876563
118,each,92,=,4013,4882530.5,78698.0743692059,1808.3446296296297,29.14743495155774
119,Vector.remove,92,=,10,90207.9,9353.040855926569,33.410333333333334,3.464089205898729
119,Vector.remove,105,empty_vec,10,1015507020.3,7122416.363151209,376113.7112222222,2637.9319863522996
119,Vector.remove,111,Vector.is_empty,10,56629.9,11805.94627117601,20.97403703703704,4.372572693028152
119,Vector.remove,112,Vector.for_each,10,456434030.0,4825880.0647283625,169049.64074074075,1787.3629869364306
119,Vector.remove,117,State.init,10,40231.7,2418.0684135548317,14.900629629629629,0.8955808939091969
119,Vector.remove,122,Vector.capacity,10,83356.6,6498.387949087228,30.872814814814816,2.406810351513788
121,Vector.size,88,-,5,22451.9,567.1878831012202,8.31551851851852,0.21006958633378528
122,Vector.capacity,68,list.length,10,4540.3,739.4863864801526,1.6815925925925927,0.27388384684450096
122,Vector.capacity,92,=,10,34887.6,745.0921808036476,12.921333333333333,0.2759600669643139
123,Vector.sort,44,lambda-44,3,7798.6,614.0259209340818,2.8883703703703705,0.22741700775336363
123,Vector.sort,96,>,5,34240.4,754.077924215709,12.68162962962963,0.27928812007989223
123,Vector.sort,121,Vector.size,5,32426.2,930.8465643250714,12.009703703703703,0.3447579867870635
123,Vector.sort,124,Vector._sort,3,88765.3,7490.848290800549,32.87603703703704,2.774388255852055
124,Vector._sort,87,+,3,20802.6,502.94337862751746,7.704666666666666,0.18627532541759906
124,Vector._sort,88,-,3,16268.3,359.05506101725575,6.025296296296296,0.13298335593231694
