# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
119,_Scheduler._hold_self,43,lambda-43,9297,29170415.0,354507.3450561182,10803.857407407408,131.2990166874512
119,_Scheduler._hold_self,136,_TaskState.set_task_holding,9297,3326013.0,44500.730163140244,1231.8566666666666,16.481751912274163
120,_Scheduler.queue_packet,43,lambda-43,23246,73126738.1,764228.240375311,27083.97707407407,283.0474964353004
120,_Scheduler.queue_packet,92,=,23246,18576899.5,221540.65482755232,6880.333148148148,82.05209438057493
120,_Scheduler.queue_packet,118,_Scheduler.find_task,23246,80611250.0,858815.3592909859,29856.01851851852,318.0797627003651
120,_Scheduler.queue_packet,149,_TaskControlBlock.add_input_and_check_priority,23246,151918074.0,1765093.6318590792,56265.95333333333,653.7383821700294
121,_Scheduler.release,92,=,9999,8015297.7,114208.5312312986,2968.628777777778,42.29945601159208
121,_Scheduler.release,96,>,9999,9652871.4,133629.29622236412,3575.1375555555555,49.492331934208934
121,_Scheduler.release,118,_Scheduler.find_task,9999,39557563.7,478257.1308804611,14650.949518518519,177.13227069646706
121,_Scheduler.release,136,_TaskState.set_task_holding,9999,3707461.1,60599.28515637093,1373.1337407407407,22.44417968754479
123,_Scheduler.mark_waiting,137,_TaskState.set_task_waiting,23248,8517955.1,102098.26129036584,3154.798185185185,37.814170848283645
124,_Scheduler.schedule,93,!=,106605,183063439.9,1859301.5988105736,67801.27403703704,688.6302217816939
124,_Scheduler.schedule,142,_TaskState.is_task_holding_or_waiting,106604,113833195.8,1228189.45833731,42160.44288888889,454.88498456937407
124,_Scheduler.schedule,150,_TaskControlBlock.run_task,65790,2142728955.1,22686760.546545044,793603.3167037037,8402.503906127793
125,_Scheduler.init,153,empty_vec,1,208946.1,26810.49048786687,77.38744444444444,9.929811291802546
127,_HandlerTaskDataRecord.device_in_add,106,_RBObject.append,9300,19140574.0,212536.37975947166,7089.101481481482,78.71717768869321
128,_HandlerTaskDataRecord.work_in_add,106,_RBObject.append,2327,6392238.0,81052.29826671045,2367.4955555555557,30.019369728411277
132,_Packet.init,153,empty_vec,8,705141.0,72040.50070693057,261.16333333333336,26.681666928492806
142,_TaskState.is_task_holding_or_waiting,8,bool.not,101043,8205517.1,120882.67100130803,3039.080407407407,44.771359630114084
143,_TaskState.is_waiting_with_packet,8,bool.not,23250,1747709.1,51806.95354049846,647.2996666666667,19.187760570554985
145,_TaskState_with_running,139,_TaskState.running,1,5110.6,540.1466077786074,1.892814814814815,0.200054299177262
145,_TaskState_with_running,144,_TaskState.init,1,4245.3,456.95112026976096,1.5723333333333334,0.16924115565546702
146,_TaskState_with_waiting,140,_TaskState.waiting,2,6167.6,655.1025954202256,2.2842962962962963,0.24263059089637987
146,_TaskState_with_waiting,144,_TaskState.init,2,2154.8,226.1014211179995,0.7980740740740742,0.08374126708074056
147,_TaskState_with_waiting_with_packet,141,_TaskState.waiting_with_packet,3,7294.3,796.508241606682,2.7015925925925925,0.29500305244691927
147,_TaskState_with_waiting_with_packet,144,_TaskState.init,3,3680.1,399.15883924494074,1.363,0.14783660712775581
148,_TaskControlBlock.init-values,133,_TaskState.is_packet_pending,6,2904.9,270.9682249773365,1.075888888888889,0.10035860184345796
148,_TaskControlBlock.init-values,134,_TaskState.is_task_waiting,6,2351.0,240.65305885619253,0.8707407407407407,0.08913076253933057
148,_TaskControlBlock.init-values,135,_TaskState.is_task_holding,6,2208.0,269.5368347056815,0.8177777777777778,0.09982845729840055
149,_TaskControlBlock.add_input_and_check_priority,92,=,23246,19113315.5,262319.49348185945,7079.00574074074,97.15536795624423
149,_TaskControlBlock.add_input_and_check_priority,96,>,14759,13783298.9,202134.32776976973,5104.925518518518,74.86456584065546
149,_TaskControlBlock.add_input_and_check_priority,106,_RBObject.append,8487,74034385.1,875770.5248759311,27420.142629629627,324.3594536577523
150,_TaskControlBlock.run_task,92,=,23250,18995031.4,226450.7649112361,7035.196814814814,83.87065367082819
150,_TaskControlBlock.run_task,107,fn,27884,385712031.2,4096322.526378871,142856.30785185186,1517.1564912514336
150,_TaskControlBlock.run_task,109,fn,23252,649537795.4,6818113.148840855,240569.55385185184,2525.2270921632794
150,_TaskControlBlock.run_task,111,fn,10000,440867452.4,4889602.157329767,163284.24162962963,1810.9637619739879
150,_TaskControlBlock.run_task,115,fn,4654,466362131.2,4930989.387469026,172726.71525925925,1826.292365729269
150,_TaskControlBlock.run_task,138,_TaskState.packet_pending,8490,7973545.7,123341.3532860395,2953.1650740740743,45.68198269853315
150,_TaskControlBlock.run_task,139,_TaskState.running,14760,14185011.4,139254.81744001716,5253.707925925926,51.575858311117464
150,_TaskControlBlock.run_task,143,_TaskState.is_waiting_with_packet,65790,42288205.7,488585.0960375379,15662.298407407408,180.95744297686588
153,empty_vec,43,lambda-43,38,197217.9,23478.322987497704,73.04366666666667,8.695675180554705
153,empty_vec,67,list.put,38,17634.3,1824.0377737316735,6.531222222222222,0.6755695458265457
153,empty_vec,94,<,47,421402.0,45739.34968814858,156.07481481481483,16.940499884499474
