# Execution time is the total time spent inside the callee
caller identifier id,caller label,callee identifier id,callee label,calls,execution time(ticks),execution time(ticks)_std,execution time(μs),execution time(μs)_std
0,repl,87,+,1000000,3953184525.0,25719353.75654936,1464142.4166666667,9525.686576499762
0,repl,92,=,1,8555.9,540.5433815785937,3.168851851851852,0.20020125243651618
0,repl,94,<,1000001,5529266760.0,38114361.26553721,2047876.5777777778,14116.430098347115
0,repl,104,A.init,1,14879.6,2210.151849986783,5.510962962962963,0.8185747592543641
87,+,48,int.+,1000000,177924547.4,1768762.727431821,65897.98051851853,655.09730645623
92,=,53,int.=,1,4741.6,429.8061252043273,1.7561481481481482,0.15918745377938048
94,<,54,int.<,1000001,118912540.9,1521800.9850930234,44041.681814814816,563.6299944788975
