# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,613781,379599.26,3093.8487873157987
ASSERT_FUNC,LOAD_CONST,296034,183273.82,1348.0059754303447
ASSERT_FUNC,LOAD_GLOBAL,22,13.6,2.3386722205349857
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,45210,27971.2,343.87954701776476
ASSERT_FUNC,LOAD_LOCAL_SAFE,2250256,1378660.3,9400.422591998893
ASSERT_FUNC,LOAD_NONLOCAL,4008,2473.14,32.76883163206477
CALL,CALL,379971,235289.28,1805.5839243178648
CALL,DUPE,294201,183127.9,1398.4912898388393
CALL,JUMP,26051,16213.0,416.29012645960665
CALL,JUMP_IF_FALSE,362623,223901.74,1662.2677749117925
CALL,JUMP_IF_FALSE_PEEK,331348,205282.58,1750.3210328277478
CALL,JUMP_IF_TRUE_PEEK,5010,3097.04,43.68297664971551
CALL,LOAD_CONST,5168,3204.02,46.76449464266317
CALL,LOAD_GLOBAL,3,2.0,0.8081220356417687
CALL,LOAD_GLOBAL_BY_INDEX,27064,16832.7,448.00010249634437
CALL,LOAD_LOCAL_SAFE,37082,22942.38,308.5999252714598
CALL,POP,332924,206879.32,1427.9922174372077
CALL,RETURN,2000,1245.78,21.67599066775426
CALL,SWAP,93232,57912.42,651.0897643370616
CREATE_CLASS,DUPE,28,17.66,2.66197716913192
CREATE_FUNC,DUPE,29246,17928.46,143.4246171907963
CREATE_LIST,DUPE,9174,5623.38,70.12056381253473
CREATE_OBJECT,DUPE,12094,7417.02,75.79658330568945
CREATE_OBJECT,SWAP,3003,1862.5,28.917369965373528
DUPE,STORE_FIELD,254722,157633.36,1574.3353733417491
DUPE,STORE_GLOBAL,61,58.36,6.6016695476467575
DUPE,STORE_LOCAL,423320,260456.2,2264.8376794564565
JUMP,LOAD_GLOBAL_BY_INDEX,251671,154256.3,1126.3987993166738
JUMP,POP,23205,14444.92,267.34750297494605
JUMP_IF_FALSE,LOAD_CONST,72129,44711.58,459.4680193618764
JUMP_IF_FALSE,LOAD_GLOBAL,9,5.56,1.6056024363688135
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,198667,122036.5,978.2053173322778
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,239235,147410.22,1332.0417547233749
JUMP_IF_FALSE,LOAD_NONLOCAL,12027,7406.62,82.96935505083214
JUMP_IF_FALSE_PEEK,JUMP_IF_FALSE,14022,8754.18,78.94267876511596
JUMP_IF_FALSE_PEEK,JUMP_IF_FALSE_PEEK,2,1.16,0.6502746672423453
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,4,2.64,1.0052921191862387
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,11045,6849.18,256.96753467617475
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,276718,169448.64,1348.9824095311608
JUMP_IF_FALSE_PEEK,POP,18359,11370.3,107.66354431984016
JUMP_IF_FALSE_PEEK,SWAP,1005,618.38,19.497660770210466
JUMP_IF_TRUE_PEEK,CALL,3002,1844.18,34.99019687785451
JUMP_IF_TRUE_PEEK,LOAD_GLOBAL,1,0.64,0.48487322138506117
JUMP_IF_TRUE_PEEK,LOAD_GLOBAL_BY_INDEX,1997,1221.2,23.332555866542055
JUMP_IF_TRUE_PEEK,LOAD_LOCAL_SAFE,2010,1229.86,25.397260016122406
LOAD_CONST,CALL,403589,247099.06,1890.882931763007
LOAD_CONST,CREATE_CLASS,19,12.4,2.249716535431946
LOAD_CONST,DUPE,12332,7630.2,85.51476779015451
LOAD_CONST,JUMP,6007,3704.8,41.04452535021559
LOAD_CONST,LOAD_GLOBAL,2,1.42,0.6417450698633201
LOAD_CONST,LOAD_GLOBAL_BY_INDEX,1996,1228.78,23.12988172411238
LOAD_CONST,LOAD_LOCAL_SAFE,122,75.4,5.454823740581938
LOAD_CONST,POP,46046,28654.0,588.6413966733492
LOAD_CONST,SWAP,5022,3103.06,42.96054668447048
LOAD_FIELD,ASSERT_FUNC,2120189,1310493.06,8776.404238848238
LOAD_FIELD,CALL,301643,186370.6,1347.7373328536073
LOAD_FIELD,DUPE,60269,37253.72,369.5613527810877
LOAD_FIELD,JUMP,25011,15487.62,308.501704424227
LOAD_FIELD,JUMP_IF_FALSE,11015,6802.76,80.76611736542566
LOAD_FIELD,JUMP_IF_FALSE_PEEK,10010,6158.28,74.4193961989228
LOAD_FIELD,JUMP_IF_TRUE_PEEK,2000,1229.8,24.609604894455916
LOAD_FIELD,LOAD_CONST,63127,39087.04,530.229405877439
LOAD_FIELD,LOAD_FIELD,574002,355196.88,2690.243139303861
LOAD_FIELD,LOAD_GLOBAL,13,8.98,1.9111915291839507
LOAD_FIELD,LOAD_GLOBAL_BY_INDEX,202070,124817.82,1067.3409204224113
LOAD_FIELD,LOAD_LOCAL_SAFE,261436,161601.42,1265.7622385305237
LOAD_FIELD,LOAD_NONLOCAL,3002,1854.2,32.108235322269
LOAD_FIELD,RETURN,5002,3106.72,39.11940903522578
LOAD_FIELD,SWAP,114033,70609.64,738.1529281294768
LOAD_GLOBAL,ASSERT_FUNC,108,67.74,5.2442777366947135
LOAD_GLOBAL,CALL,13,7.74,1.9463204426060277
LOAD_GLOBAL,CREATE_CLASS,9,6.24,1.5722075991082978
LOAD_GLOBAL,CREATE_OBJECT,33,20.98,2.7883869962428687
LOAD_GLOBAL,DUPE,2,1.3,0.5439837932759934
LOAD_GLOBAL,JUMP,2,1.14,0.7001457574195913
LOAD_GLOBAL,LOAD_CONST,10,5.94,1.4485742462638134
LOAD_GLOBAL,LOAD_FIELD,12,7.42,1.7738462763849911
LOAD_GLOBAL,LOAD_LOCAL_SAFE,6,3.82,1.0821369636803213
LOAD_GLOBAL,SWAP,9,5.84,1.3455899244933276
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,920769,564831.78,4019.22542690067
LOAD_GLOBAL_BY_INDEX,CALL,209141,129264.5,1272.7911358546621
LOAD_GLOBAL_BY_INDEX,CREATE_OBJECT,15054,9286.68,100.4840204577173
LOAD_GLOBAL_BY_INDEX,DUPE,6030,3727.24,40.00742788176079
LOAD_GLOBAL_BY_INDEX,JUMP,67260,41798.58,476.4559251089534
LOAD_GLOBAL_BY_INDEX,LOAD_CONST,9,5.76,1.4365491531401755
