# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,16396,10169.8,87.77057291249594
ASSERT_FUNC,LOAD_CONST,20492,12754.48,121.50169898870914
ASSERT_FUNC,LOAD_GLOBAL,2,1.74,0.6942915931555923
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,4094,2533.62,36.85099062717418
ASSERT_FUNC,LOAD_LOCAL_SAFE,130956,80333.36,627.3162389684081
CALL,CALL,8205,5096.68,63.946227410223216
CALL,DUPE,20506,12822.86,133.04748423485677
CALL,JUMP,4096,2551.86,34.37073387256632
CALL,JUMP_IF_FALSE,16268,10105.92,115.09744584836064
CALL,JUMP_IF_FALSE_PEEK,8220,5145.56,70.37571473519668
CALL,LOAD_LOCAL_SAFE,20476,12740.06,114.75464687580968
CALL,POP,24602,15349.06,160.9901011027116
CALL,SWAP,8191,5093.68,64.81321356838612
CREATE_CLASS,DUPE,2,3.56,0.7866228513106404
CREATE_FUNC,DUPE,17,30.1,5.55583899503716
CREATE_LIST,SWAP,1,1.72,0.5360475154083919
CREATE_OBJECT,DUPE,15,21.52,4.887468356805546
DUPE,STORE_FIELD,24603,15103.76,164.32056276357739
DUPE,STORE_GLOBAL,21,35.86,6.28249917774506
DUPE,STORE_LOCAL,20520,12729.92,119.3276812403735
JUMP,LOAD_GLOBAL_BY_INDEX,14,19.56,4.209609996962975
JUMP_IF_FALSE,LOAD_GLOBAL,3,4.78,2.1880006715665123
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,12297,7622.1,83.86048910334985
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,20492,12575.12,135.24680991371568
JUMP_IF_FALSE_PEEK,JUMP_IF_FALSE,128,82.18,5.44617446714027
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,2,3.2,0.9035079029052513
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,8089,4964.26,51.84585079731993
LOAD_CONST,CALL,32809,20119.86,178.9850079230784
LOAD_CONST,CREATE_CLASS,2,3.54,0.7342912729083656
LOAD_CONST,CREATE_LIST,1,1.72,0.4535573676110727
LOAD_CONST,LOAD_CONST,5,7.22,1.8437982093316756
LOAD_CONST,LOAD_LOCAL_SAFE,4095,2532.04,35.73882585465543
LOAD_CONST,SWAP,8192,5070.9,66.29071717573656
LOAD_FIELD,ASSERT_FUNC,131056,80951.2,687.9448838862809
LOAD_FIELD,CALL,16268,10047.76,98.11624925233798
LOAD_FIELD,LOAD_FIELD,40983,25337.22,237.2956727935229
LOAD_FIELD,LOAD_LOCAL_SAFE,8077,5006.04,56.12557349372916
LOAD_GLOBAL,ASSERT_FUNC,8,10.54,2.1779038789906333
LOAD_GLOBAL,CALL,1,0.6,0.4948716593053935
LOAD_GLOBAL,CREATE_OBJECT,2,3.46,0.9082389328715621
LOAD_GLOBAL,JUMP,1,1.52,0.5436085025840128
LOAD_GLOBAL,LOAD_FIELD,2,2.28,0.8580947095817832
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,40876,25094.66,196.83584894162865
LOAD_GLOBAL_BY_INDEX,CREATE_OBJECT,13,18.28,4.584979914495432
LOAD_GLOBAL_BY_INDEX,JUMP,127,81.74,6.087156100163282
LOAD_LOCAL_SAFE,CALL,98261,60744.86,508.05330790525284
LOAD_LOCAL_SAFE,DUPE,1,1.72,0.5360475154083918
LOAD_LOCAL_SAFE,JUMP,8191,5068.12,67.17283221478085
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,16396,10161.28,106.03638959511692
LOAD_LOCAL_SAFE,LOAD_CONST,24605,15293.46,148.3773746435837
LOAD_LOCAL_SAFE,LOAD_FIELD,155400,95754.4,821.5492085327646
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,49201,30428.42,235.72684728433532
LOAD_LOCAL_SAFE,SWAP,8219,5094.78,58.90819214710993
POP,JUMP,14,19.76,4.855293765676842
POP,LOAD_GLOBAL,3,4.1,0.8144110179279556
POP,LOAD_GLOBAL_BY_INDEX,8204,5116.3,66.76221893819157
POP,LOAD_LOCAL_SAFE,53300,32665.72,280.08840003958534
STORE_FIELD,POP,16398,10056.5,97.58141551064536
STORE_GLOBAL,CREATE_FUNC,16,28.6,4.9114609821917385
STORE_GLOBAL,LOAD_CONST,2,3.7,0.6468132241526727
STORE_GLOBAL,LOAD_GLOBAL,2,3.32,0.8191583535332259
STORE_GLOBAL,POP,1,0.52,0.5046720495044484
STORE_LOCAL,POP,20520,12593.48,121.9863224183058
SWAP,DUPE,24603,15073.74,155.9278757919173
