# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,153591,95330.74,532.9423834540016
ASSERT_FUNC,LOAD_CONST,123398,76583.68,625.3512789151523
ASSERT_FUNC,LOAD_GLOBAL,5,3.32,1.0388376550113054
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,869,539.62,15.292908854252994
ASSERT_FUNC,LOAD_LOCAL_SAFE,436374,269041.2,1629.6571067909574
CALL,CALL,77122,48280.56,408.94589033818295
CALL,DUPE,22616,14153.6,99.25251243414311
CALL,JUMP,598,383.86,12.774352493674709
CALL,JUMP_IF_FALSE,119435,74145.68,647.3757524791633
CALL,JUMP_IF_FALSE_PEEK,44626,27896.08,441.87373946937987
CALL,JUMP_IF_TRUE_PEEK,44250,27387.82,402.18833490629004
CALL,LOAD_CONST,4468,2766.36,33.787305912373746
CALL,LOAD_GLOBAL,2,1.32,0.7125693664765672
CALL,LOAD_GLOBAL_BY_INDEX,3725,2310.88,33.73464276450815
CALL,POP,69335,43244.96,274.29597897459695
CALL,RETURN,3392,2155.24,33.87344996077162
CALL,SWAP,59166,36856.46,414.1342683778988
CREATE_CLASS,DUPE,10,6.3,1.656773357820457
CREATE_FUNC,DUPE,20,32.84,1.8445728447507381
CREATE_LIST,DUPE,1027,631.08,17.744030326983154
CREATE_OBJECT,DUPE,2778,1713.72,26.849573401391915
DUPE,STORE_FIELD,63899,39318.52,219.83428266932083
DUPE,STORE_GLOBAL,36,45.2,3.6477558099439165
DUPE,STORE_LOCAL,28160,17431.34,224.54703702506262
JUMP,LOAD_GLOBAL_BY_INDEX,27020,16666.16,236.52685570435295
JUMP,LOAD_LOCAL_SAFE,3820,2367.84,35.306448506221145
JUMP,POP,4224,2633.08,34.80372956791745
JUMP_IF_FALSE,LOAD_CONST,56007,34689.6,229.90281886581818
JUMP_IF_FALSE,LOAD_GLOBAL,9,5.68,1.60915746746614
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,50572,31368.54,336.12189297749603
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,51493,31975.74,354.7045226203738
JUMP_IF_FALSE_PEEK,JUMP,693,440.12,15.027376378341184
JUMP_IF_FALSE_PEEK,LOAD_CONST,1138,703.7,14.883561675998989
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,3,2.08,0.7515969393123375
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,13597,8366.84,76.30613958768664
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,16816,10375.54,272.70595736740614
JUMP_IF_FALSE_PEEK,POP,3689,2329.98,37.3709971578419
JUMP_IF_TRUE_PEEK,JUMP_IF_FALSE,695,444.26,10.265476121447078
JUMP_IF_TRUE_PEEK,LOAD_GLOBAL,23,14.68,3.158661561032277
JUMP_IF_TRUE_PEEK,LOAD_GLOBAL_BY_INDEX,41737,25644.12,148.34730898008448
LOAD_CONST,CALL,142102,87460.66,548.9514163849306
LOAD_CONST,CREATE_CLASS,5,3.18,1.1373079564282937
LOAD_CONST,DUPE,1033,641.52,15.515943084321968
LOAD_CONST,LOAD_CONST,157,96.66,6.835113423360588
LOAD_CONST,LOAD_LOCAL_SAFE,60595,37491.74,370.34301860379554
LOAD_CONST,POP,54573,33911.9,223.1437031262545
LOAD_CONST,SWAP,1,0.62,0.49031435147801467
LOAD_FIELD,ASSERT_FUNC,477678,295360.38,1682.5842355721463
LOAD_FIELD,CALL,87000,53950.7,410.8639603050534
LOAD_FIELD,DUPE,712,437.42,12.210885073806672
LOAD_FIELD,LOAD_CONST,67949,42046.48,256.3033311352393
LOAD_FIELD,LOAD_FIELD,105915,65693.96,476.73772192915783
LOAD_FIELD,LOAD_LOCAL_SAFE,46309,28715.0,196.63101256424684
LOAD_FIELD,SWAP,2661,1654.5,29.001935192292873
LOAD_GLOBAL,ASSERT_FUNC,85,54.4,4.729412959213385
LOAD_GLOBAL,CALL,2,1.1,0.6776309271789386
LOAD_GLOBAL,CREATE_CLASS,5,3.36,0.9638358739104571
LOAD_GLOBAL,CREATE_OBJECT,13,8.76,2.7446422762337894
LOAD_GLOBAL,JUMP,2,1.38,0.6353530273696311
LOAD_GLOBAL,LOAD_CONST,1,0.6,0.49487165930539356
LOAD_GLOBAL,LOAD_FIELD,5,3.24,1.0411924090450626
LOAD_GLOBAL,RETURN,4,2.42,1.0707616972253433
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,236474,145573.8,1075.0068248478185
LOAD_GLOBAL_BY_INDEX,CALL,3126,1937.94,27.78739253102868
LOAD_GLOBAL_BY_INDEX,CREATE_OBJECT,3789,2348.98,42.47087357284772
LOAD_GLOBAL_BY_INDEX,JUMP,17280,10799.72,248.8610004621463
LOAD_GLOBAL_BY_INDEX,LOAD_CONST,865,535.54,14.958732348343814
LOAD_GLOBAL_BY_INDEX,RETURN,6372,3963.58,46.233255104426924
LOAD_LOCAL_SAFE,CALL,251294,155965.44,969.9932917925016
LOAD_LOCAL_SAFE,JUMP,1,0.62,0.4903143514780146
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,37951,23577.76,151.66754189775108
LOAD_LOCAL_SAFE,LOAD_CONST,6018,3770.42,241.2732458928538
LOAD_LOCAL_SAFE,LOAD_FIELD,682304,419851.02,2465.646675864993
LOAD_LOCAL_SAFE,LOAD_GLOBAL,5,3.3,1.129384878631564
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,1468,915.5,21.199971120503992
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,79540,49339.92,303.4149741370931
LOAD_LOCAL_SAFE,RETURN,3,1.82,0.8964783708421274
LOAD_LOCAL_SAFE,SWAP,2071,1283.96,25.34573989080304
POP,CREATE_FUNC,2,1.4,0.6060915267313265
POP,JUMP,30840,19138.76,134.7523139780869
POP,LOAD_CONST,1033,640.98,19.323761411848356
POP,LOAD_GLOBAL,39,24.5,3.4655741344880577
POP,LOAD_GLOBAL_BY_INDEX,57179,35394.42,262.6862091732195
POP,LOAD_LOCAL_SAFE,97438,60203.32,546.5000491065575
STORE_FIELD,JUMP,26690,16629.74,371.9311330812503
STORE_FIELD,POP,29203,18046.4,120.69780107223723
STORE_GLOBAL,CREATE_FUNC,17,30.86,2.109357190023075
STORE_GLOBAL,LOAD_CONST,4,3.96,0.9680613912055664
STORE_GLOBAL,LOAD_GLOBAL,7,4.22,1.2001700559776127
STORE_GLOBAL,POP,8,5.3,2.9294423792014115
STORE_LOCAL,JUMP,2661,1688.9,231.77982603130502
STORE_LOCAL,POP,25499,15663.7,131.84905562569577
SWAP,DUPE,63899,39314.66,420.7896178008421
