# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,13700,8682.8,113.02193545828528
ASSERT_FUNC,LOAD_CONST,13700,8700.7,96.82599694405721
ASSERT_FUNC,LOAD_GLOBAL,1,0.5,0.512989176042577
ASSERT_FUNC,LOAD_LOCAL_SAFE,109589,68450.75,592.7920443922475
CALL,CALL,18738,11786.55,114.11235229968932
CALL,DUPE,10078,6350.3,76.23032964571726
CALL,LOAD_GLOBAL,2,2.4,0.6805570473787206
CALL,LOAD_GLOBAL_BY_INDEX,8659,5474.15,67.95917892382136
CALL,LOAD_LOCAL_SAFE,53378,33493.15,245.74704045977217
CALL,POP,10078,6347.75,92.72760050134386
CALL,RETURN,36057,22828.15,192.801308960397
CREATE_CLASS,DUPE,1,1.9,0.30779350562554625
CREATE_FUNC,DUPE,17,31.75,1.0699237552766367
CREATE_LIST,SWAP,1,1.8,0.4103913408340616
CREATE_OBJECT,LOAD_LOCAL_SAFE,1,1.9,0.30779350562554625
DUPE,STORE_FIELD,8664,5463.65,74.10325300054771
DUPE,STORE_GLOBAL,20,39.0,9.375219295680782
DUPE,STORE_LOCAL,22357,13921.4,136.8323599768787
JUMP,LOAD_GLOBAL_BY_INDEX,5039,3217.05,46.727063047581176
JUMP,RETURN,8660,5485.6,75.38420887273689
JUMP_IF_FALSE,LOAD_CONST,5040,3178.8,39.85579268470653
JUMP_IF_FALSE,LOAD_GLOBAL,3,5.6,0.5982430416161187
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,12277,7668.9,94.69502293373746
JUMP_IF_FALSE_PEEK,JUMP,3620,2278.4,43.77983193447101
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,5039,3159.25,44.752976966548495
LOAD_CONST,CALL,34640,21660.0,172.95451181710968
LOAD_CONST,CREATE_CLASS,1,1.95,0.22360679774997896
LOAD_CONST,CREATE_LIST,1,1.7,0.47016234598162726
LOAD_CONST,LOAD_CONST,5,8.7,1.2182817926554554
LOAD_CONST,RETURN,5040,3174.55,47.92919668361697
LOAD_CONST,SWAP,3,5.6,0.6805570473787206
LOAD_FIELD,ASSERT_FUNC,107390,67336.95,571.1145589754159
LOAD_FIELD,LOAD_FIELD,48972,30903.9,295.04288715906745
LOAD_FIELD,RETURN,1,0.65,0.4893604849295929
LOAD_GLOBAL,ASSERT_FUNC,5,7.6,0.8825799501580878
LOAD_GLOBAL,CALL,1,1.0,0.7947194142390261
LOAD_GLOBAL,CREATE_OBJECT,1,1.85,0.36634754853252316
LOAD_GLOBAL,JUMP,1,1.7,0.4701623459816272
LOAD_GLOBAL,LOAD_FIELD,2,2.3,0.5712405705774793
LOAD_GLOBAL,RETURN,1,1.7,0.4701623459816273
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,29595,18434.0,176.36176933851306
LOAD_GLOBAL_BY_INDEX,JUMP,5039,3159.65,48.49446522949527
LOAD_GLOBAL_BY_INDEX,RETURN,3619,2279.4,25.31984867336511
LOAD_LOCAL_SAFE,CALL,69911,44081.3,375.10308758498564
LOAD_LOCAL_SAFE,DUPE,3620,2278.65,34.94397772073715
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,8660,5469.45,70.73335772276656
LOAD_LOCAL_SAFE,LOAD_CONST,20944,13240.2,151.80271129955096
LOAD_LOCAL_SAFE,LOAD_FIELD,107389,67516.55,594.096082517937
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,38894,24449.9,240.92757155801397
POP,JUMP,5039,3190.35,36.93561253971857
POP,LOAD_GLOBAL,3,3.8,0.7677718959499146
POP,LOAD_GLOBAL_BY_INDEX,12278,7743.65,71.63009878976564
POP,LOAD_LOCAL_SAFE,42517,26517.85,251.29983663889786
RETURN,DUPE,8660,5458.2,70.06508252670291
RETURN,JUMP_IF_FALSE,8660,5444.3,73.72716417198012
RETURN,JUMP_IF_FALSE_PEEK,8659,5473.15,60.13605188937925
RETURN,POP,18738,11735.5,131.49684807109088
RETURN,RETURN,8661,5469.95,73.67387239506422
RETURN,SWAP,8660,5477.55,59.35838964335742
RETURN_INIT,DUPE,1,1.8,0.4103913408340616
STORE_FIELD,POP,8663,5411.55,81.3792130447908
STORE_FIELD,RETURN_INIT,1,1.75,0.44426165831931935
STORE_GLOBAL,CREATE_FUNC,16,30.3,1.2182817926554552
STORE_GLOBAL,LOAD_CONST,1,1.85,0.36634754853252327
STORE_GLOBAL,LOAD_GLOBAL,2,3.5,0.6069769786668839
STORE_GLOBAL,POP,1,0.8,0.4103913408340616
STORE_LOCAL,POP,22357,13929.5,140.77548381058892
SWAP,DUPE,8664,5402.5,47.54554603081569
