Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,21,173591.55,2211.28127837805,98.7,15.35235281128288
6,base.=,39621,26411.4,334.21918430559106,26411.4,334.21918430559106
44,lambda-44,31,291.75,46.91074952558988,217.95,34.02704033095166
48,int.+,9,26.65,4.533791256541784,26.65,4.533791256541784
49,int.-,31,73.8,13.59798746719141,73.8,13.59798746719141
53,int.=,35,77.9,13.49424828740398,77.9,13.49424828740398
87,+,9,42.2,6.925163877977336,15.55,2.625281939746262
92,=,18797,44716.6,575.4304933105124,32106.7,418.958998119462
93,!=,20859,80009.9,960.9159501006806,51210.1,634.3357819093344
101,not,20859,14920.4,173.06779930967713,14920.4,173.06779930967713
104,Element.init-values,31,71.95,11.170803109233603,71.95,11.170803109233603
105,Element.length,10,576.1,99.56584702967598,39.55,5.26632799266394
106,Element.init,31,90.2,15.007366612153477,90.2,15.007366612153477
107,List.benchmark,1,173483.8,2199.244932626703,19.35,2.66112362496905
108,List.make_list,34,10733.4,1685.339647167831,730.4,115.22810329721514
109,List.is_shorter_than,2809,164325.8,1904.590703371313,40125.55,446.0106766482291
110,List.tail,2809,1741332.35,18800.46281142262,7353.8,93.3846600724237
111,List.verify_result,1,9.05,2.114486375359025,1.6,0.5982430416161189
