Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
163,each,19032,684347.8,5107.147546640685,42129.25,859.872687944957
164,_Planner._add_constraints_consuming_to,11020,1127758.75,7456.044661001037,27963.35,238.82966292890976
165,_Planner.add_propagate,6011,1697626.95,12272.393167186294,91997.15,822.1354271203224
166,_Planner.change,4,3251881.0,39913.11076905881,218.5,7.000000000000005
167,each,6007,427503.3,4348.117960681376,14632.15,172.60489564320034
168,_Planner._constraints_consuming,3007,566302.35,4337.508795986834,6192.2,84.60160506129515
169,_Planner._new_mark,3014,17575.85,620.7539791508218,8409.4,427.61891544002725
170,each,6007,42775.3,389.44077314718044,11311.75,112.218243661743
171,recalc,3002,374229.65,3840.207796940703,10636.95,468.12644209601524
173,_Planner._remove_propagate_from,5,845981.45,6864.886961732758,16277.45,161.53098936834306
174,_Planner.init,2,2.1,0.3077935056255462,2.1,0.3077935056255462
175,_Planner_chain_test,1,3763600.6,27391.679044633463,22756.85,229.76836734324178
176,_Planner_projection_test,1,4592555.05,47595.16686815893,39534.35,598.3846039216963
177,_Sym.init-values,8,6.8,1.0052493799000688,6.8,1.0052493799000688
178,_Sym.custom_hash,3032,2336.05,24.771535022449097,2336.05,24.771535022449097
179,_Sym.init,8,6.85,1.0399898784932573,6.85,1.0399898784932573
180,_Strength.init-values,8,552.95,20.653724017461688,18.6,2.010498759800138
181,_Strength.same_as,3,14.5,0.6069769786668844,5.85,1.0399898784932577
182,_Strength.stronger,6011,23979.75,213.61767988135884,10662.85,77.96306480433036
183,_Strength.weaker,12006,48091.8,631.6957628812337,21605.3,177.8512388427328
185,_Strength.weakest,10006,55995.2,757.2397659644495,16168.65,462.56928641755053
186,_Strength.init,8,8.6,0.7539370349250518,8.6,0.7539370349250518
187,_Strength_of,3008,277149.0,2864.660501608124,4838.55,50.20638982188789
188,_create_strength_table,1,897.05,36.16115246183978,20.9,5.240530306632799
189,lambda,8,1149.4,36.56342722620946,49.95,2.8186409565791215
190,_create_strength_constants,1,2322.95,61.49152701581605,11.15,0.8750939799154206
191,_AbstractConstraint.init-strength,3006,282247.15,2887.3186299839954,5237.25,44.34538485451149
192,_AbstractConstraint.is_input,1004,699.95,21.20445583759274,699.95,21.20445583759274
193,_AbstractConstraint.add_constraint,3006,2152681.75,15393.750248840755,10427.0,101.7349497468792
194,_AbstractConstraint.destroy_constraint,5,1419302.3,10293.89293196393,30.2,1.472555959083246
195,lambda,3002,17176.0,180.17038719238138,8183.45,80.89335084249099
196,_AbstractConstraint.inputs_known,3007,96872.25,1000.6532011378268,8583.5,71.98355075256691
197,each,7006,5696.05,68.651273611063,5696.05,68.651273611063
198,_AbstractConstraint.satisfy,6014,1976676.25,14609.119350507364,62900.95,587.8969185512924
209,_AbstractConstraint.init,3006,2771.65,28.16731028019987,2771.65,28.16731028019987
210,_BinaryConstraint.init-binary-constraint,2000,230290.9,2462.4487149348324,6058.65,464.9609236552204
211,_BinaryConstraint.is_satisfied,22014,114309.5,1053.4964092062803,34492.05,310.9581923159792
212,_BinaryConstraint.add_to_graph,1000,88145.15,1061.3749411916003,4560.65,58.818431590249325
214,_BinaryConstraint.choose_method,5002,92069.1,871.3634144259215,28235.4,293.5686775203588
215,_BinaryConstraint.inputs_do,4000,24171.55,248.21795918740023,12189.0,134.67231184971638
216,_BinaryConstraint.inputs_has_one,3002,86202.7,961.056386975999,8707.35,98.52826204218076
217,_BinaryConstraint.mark_unsatisfied,3002,2642.55,31.44163347839095,2642.55,31.44163347839095
218,_BinaryConstraint.get_output,31018,120376.7,1093.491467490115,53691.3,640.0644786598506
219,_BinaryConstraint.recalculate,5000,79802.9,784.9802478239076,23878.15,256.4295891868301
220,_BinaryConstraint.init,2000,2388.1,40.909270600349686,2388.1,40.909270600349686
221,_UnaryConstraint.init-values,1006,1359772.85,10198.396727840169,4486.15,442.06337661852126
222,_UnaryConstraint.is_satisfied,1034,987.7,444.44194458361284,987.7,444.44194458361284
223,_UnaryConstraint.add_to_graph,1006,28082.55,231.48001505188518,2746.35,28.041839041726657
224,_UnaryConstraint.remove_from_graph,10,329088.25,3818.382516128223,44.7,3.840230256254516
225,_UnaryConstraint.choose_method,1012,12312.95,111.28601132123254,3462.95,38.84987976679901
226,_UnaryConstraint.inputs_do,1009,711.65,19.22792651054026,711.65,19.22792651054026
227,_UnaryConstraint.inputs_has_one,5,4.4,2.8910023757932306,4.4,2.8910023757932306
228,_UnaryConstraint.mark_unsatisfied,8,8.3,0.6569466853317862,8.3,0.6569466853317862
229,_UnaryConstraint.get_output,3047,2457.65,35.50578158998606,2457.65,35.50578158998606
230,_UnaryConstraint.recalculate,1009,7781.4,70.00406003263409,5676.15,64.46727035766618
231,_UnaryConstraint.init,1006,1054.8,11.967499848823074,1054.8,11.967499848823074
232,_EditConstraint.is_input,10,6.85,1.5985190514644287,6.85,1.5985190514644287
233,_EditConstraint.execute,140,93.85,5.677981479734724,93.85,5.677981479734724
234,_EqualityConstraint.init-values,1000,402718.3,3764.0329868793333,5121.45,51.35477736194303
