Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,23,290030.1,2433.6452602282816,91.35,20.517707371669808
43,lambda-43,6581,22900.45,205.99347843534875,17701.65,167.97063496494346
45,int.neg,713,547.35,13.993513534942954,547.35,13.993513534942954
48,int.+,16981,16822.5,170.23559526355444,16822.5,170.23559526355444
49,int.-,913,726.05,18.23090204772337,726.05,18.23090204772337
50,int.*,400,350.75,19.896773078752457,350.75,19.896773078752457
52,int.%,400,437.3,19.518142707154343,437.3,19.518142707154343
53,int.=,1,2.05,0.22360679774997902,2.05,0.22360679774997902
54,int.<,15303,20901.65,215.6201033006157,20901.65,215.6201033006157
56,int.>,10000,7035.7,70.03690756345998,7035.7,70.03690756345998
57,int.>=,1426,986.55,21.41439506008689,986.55,21.41439506008689
58,int.&,400,366.65,21.186577180648577,366.65,21.186577180648577
65,list.get,5000,6220.7,50.530970180359795,6220.7,50.530970180359795
66,list.set,100,130.35,6.990783406141188,130.35,6.990783406141188
67,list.put,100,96.8,23.656756017323204,96.8,23.656756017323204
68,list.length,5050,3820.55,66.58945309249727,3820.55,66.58945309249727
87,+,10400,40850.4,371.7360976765501,29226.7,270.1099386312325
88,-,913,2847.75,52.16761951935115,2121.7,43.85394419037622
89,*,400,1491.45,61.464131602782864,1140.7,48.213450842117304
91,%,400,2266.7,93.67699262555573,1829.4,77.75968377670164
92,=,1,7.45,0.5104177855340405,5.4,0.5982430416161189
94,<,15303,71411.4,596.4150268148213,50509.75,421.86164793685634
96,>,10000,51546.3,411.5713278336304,44510.6,393.91268067936124
97,>=,1426,5015.25,59.09036344981808,4028.7,50.00747312573419
98,&,400,2222.5,92.94282339725123,1855.85,75.74699924575783
104,Ball.init-values,100,11768.05,470.8879043053162,1050.55,46.82944979840199
105,Ball.bounce,5000,170582.65,1386.9939200337265,36054.55,320.47505445247106
106,Ball.init,100,145.25,8.187763655859307,145.25,8.187763655859307
107,Bounce.benchmark,1,289929.05,2429.724252818996,36244.65,329.2804395871932
108,Bounce.verify_result,1,9.7,0.5712405705774795,2.25,0.7863975156570492
109,Random.next,400,7349.9,294.806966282042,1427.9,58.51756371516073
110,Random.init,1,1.85,0.6708203932499369,1.85,0.6708203932499369
111,custom_abs,1426,9198.95,100.39211281664255,3636.35,41.742664026149406
