Function identifier,Function label,calls,inclusive execution time(ticks),inclusive execution time(ticks)_std,exclusive execution time(ticks),exclusive execution time(ticks)_std,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,20,969887625.8,5812486.598267629,102402.2,45092.37171523874,359217.6391851852,2152.772814173196,37.92674074074074,16.700878413051385
43,lambda-43,33341,197735680.5,909358.9608197127,183449251.3,884443.0436232702,73235.43722222222,336.79961511841213,67944.16714814815,327.5714976382482
48,int.+,41533,18030633.3,154245.88446445166,18030633.3,154245.88446445166,6678.012333333334,57.12810535720432,6678.012333333334,57.12810535720432
49,int.-,5460,2735761.1,67823.07185293525,2735761.1,67823.07185293525,1013.2448518518519,25.11965624182787,1013.2448518518519,25.11965624182787
50,int.*,4096,2196118.5,42322.26809599731,2196118.5,42322.26809599731,813.3772222222223,15.674914109628633,813.3772222222223,15.674914109628633
52,int.%,4096,3460180.9,72066.58744734112,3460180.9,72066.58744734112,1281.5484814814815,26.691328684200418,1281.5484814814815,26.691328684200418
53,int.=,5462,1088457.2,29179.565772895523,1088457.2,29179.565772895523,403.13229629629626,10.807246582553898,403.13229629629626,10.807246582553898
54,int.<,33341,25186010.3,251234.67606814002,25186010.3,251234.67606814002,9328.151962962964,93.04988002523704,9328.151962962964,93.04988002523704
58,int.&,4096,2465740.0,55592.51342629356,2465740.0,55592.51342629356,913.237037037037,20.589819787516134,913.237037037037,20.589819787516134
66,list.set,5460,8190611.6,97773.45585016526,8190611.6,97773.45585016526,3033.559851851852,36.21239105561676,3033.559851851852,36.21239105561676
67,list.put,22420,4407587.1,76415.51992673796,4407587.1,76415.51992673796,1632.4396666666664,28.302044417310356,1632.4396666666664,28.302044417310356
87,+,8192,71523220.5,572594.8045964895,67779016.4,541340.2671407709,26490.081666666665,212.07214985055168,25103.33940740741,200.49639523732256
88,-,5460,12919681.4,150112.87569320685,10183920.3,100249.15514388723,4785.067185185186,55.59736136785439,3771.8223333333335,37.12931671995823
89,*,4096,18666725.2,183526.2721217464,16470606.7,163879.79235020824,6913.601925925926,67.9726933784246,6100.224703703703,60.696219388966014
91,%,4096,38432632.1,287878.03886512667,34972451.2,282119.50202288915,14234.308185185186,106.62149587597284,12952.759703703705,104.48870445292191
92,=,5462,47044605.5,384063.7506823022,45956148.3,367206.3129214673,17423.927962962964,142.24583358603786,17020.795666666665,136.00233811906196
94,<,33341,268195663.9,1880999.1888239654,243009653.6,1686507.982566981,99331.72737037037,696.6663662310983,90003.5754074074,624.6325861359189
98,&,4096,37390897.1,242664.77283907964,34925157.1,246888.36824040572,13848.480407407407,89.87584179225172,12935.24337037037,91.44013638533545
104,Random.next,4096,101136211.9,711044.0699547988,9370659.3,108821.2988000824,37457.856259259264,263.3496555388144,3470.614555555556,40.304184740771255
105,Random.init,1,1130.3,572.0678189460444,1130.3,572.0678189460444,0.41862962962962963,0.21187696998001646,0.41862962962962963,0.21187696998001646
106,Storage.benchmark,1,969773103.0,5770772.452853435,25844.8,11557.529100342475,359175.2233333333,2137.3231306864573,9.572148148148148,4.280566333460176
107,Storage._build_tree_depth,5461,6570916254.3,38288414.07192375,255876564.1,1589035.4156983974,2433672.686777778,14180.8941007125,94769.09781481481,588.5316354438509
108,Storage.verify_result,1,9781.8,366.245761606516,1381.4,276.6415883793553,3.622888888888889,0.1356465783727837,0.5116296296296297,0.10245984754790938
109,Storage.init,1,2338.8,1201.3612279410386,2338.8,1201.3612279410386,0.8662222222222223,0.4449486029411254,0.8662222222222223,0.4449486029411254
