Function identifier,Function label,calls,inclusive execution time(ticks),inclusive execution time(ticks)_std,exclusive execution time(ticks),exclusive execution time(ticks)_std,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,20,431043951.0,2422218.6922427802,196920.3,10869.29903855229,159645.9077777778,897.1180341639927,72.93344444444445,4.025666310574922
43,lambda-43,8660,41733854.7,322259.71428044734,36839355.6,318402.0318611446,15456.983222222223,119.35544973349901,13644.205777777779,117.92667846709058
44,lambda-44,5039,21080275.0,170629.11327018123,18367719.0,168620.41256777378,7807.509259259259,63.1959678778449,6802.858888888889,62.45200465473103
48,int.+,8660,4894499.1,62268.77284963952,4894499.1,62268.77284963952,1812.7774444444442,23.062508462829452,1812.7774444444442,23.062508462829452
49,int.-,8659,4537899.3,85015.62610119955,4537899.3,85015.62610119955,1680.7034444444444,31.487268926370206,1680.7034444444444,31.487268926370206
53,int.=,8661,1834764.2,26110.856680497352,1834764.2,26110.856680497352,679.5422962962963,9.670687659443464,679.5422962962963,9.670687659443464
57,int.>=,8659,1934480.9,37608.79868202737,1934480.9,37608.79868202737,716.4744074074074,13.929184697047175,716.4744074074074,13.929184697047175
65,list.get,20156,27546708.3,261347.36431788516,27546708.3,261347.36431788516,10202.484555555557,96.79532011773524,10202.484555555557,96.79532011773524
66,list.set,20156,26792024.7,184996.32784893273,26792024.7,184996.32784893273,9922.97211111111,68.51715846256768,9922.97211111111,68.51715846256768
88,-,3620,9957920.5,116151.80526023063,8132577.2,102383.0919128842,3688.118703703704,43.019187133418754,3012.0656296296297,37.91966367143859
92,=,1,14802.5,3970.06158642407,11738.0,3909.3463715347066,5.482407407407408,1.4703931801570629,4.347407407407408,1.4479060635313727
93,!=,8660,49391663.9,409625.52638154494,44894788.8,378085.1845399254,18293.20885185185,151.71315791909072,16627.699555555555,140.031549829602
97,>=,8659,66932389.8,423771.9610157286,64997908.9,404221.8839569099,24789.773999999998,156.95257815397355,24073.299592592593,149.7118088729296
101,not,8660,2665175.4,48170.455702312196,2665175.4,48170.455702312196,987.102,17.840909519374886,987.102,17.840909519374886
104,Permute.benchmark,1,430824073.8,2425813.1521973973,17455.2,1003.6957811272454,159564.47177777777,898.4493156286657,6.464888888888889,0.3717391781952761
105,Permute._permute,8660,2487794233.6,14093876.396672428,129593143.2,754021.8306889648,921405.2717037037,5219.954220989788,47997.46044444445,279.2673446996166
106,Permute._swap,10078,112117371.5,610600.9956872506,57778638.5,295197.70168116497,41524.95240740741,226.14851692120394,21399.495740740742,109.33248210413517
107,Permute.verify_result,1,17005.0,3988.0128543318147,2202.5,92.45397147827269,6.298148148148148,1.477041797900672,0.8157407407407408,0.034242211658619515
108,Permute.init,1,5951.9,393.31598385762896,5951.9,393.31598385762896,2.204407407407407,0.14567258661393664,2.204407407407407,0.14567258661393664
