Function identifier,Function label,calls,inclusive execution time(ticks),inclusive execution time(ticks)_std,exclusive execution time(ticks),exclusive execution time(ticks)_std,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,42,19165638478.5,80768985.75146723,293641.3,20084.450285573763,7098384.621666667,29914.439167210083,108.75603703703703,7.438685290953245
2,base.class,27065,2658292.1,46838.230518399556,2658292.1,46838.230518399556,984.5526296296297,17.34749278459243,984.5526296296297,17.34749278459243
6,base.=,89328,13444703.3,87883.44956762469,13444703.3,87883.44956762469,4979.519740740741,32.54942576578692,4979.519740740741,32.54942576578692
43,lambda-43,278737,2435460661.5,6482334.493705865,1384558329.4,5313009.715212741,902022.4672222222,2400.8646272984683,512799.3812592593,1967.7813760047188
44,lambda-44,2003,1852884.9,26812.656049159432,1404770.8,26522.80363365595,686.2536666666666,9.930613351540531,520.2854814814815,9.823260605057758
48,int.+,305749,1056151288.0,2743544.5392816695,1056151288.0,2743544.5392816695,391167.1437037037,1016.1276071413591,391167.1437037037,1016.1276071413591
49,int.-,19081,4939203.5,60842.6308918518,4939203.5,60842.6308918518,1829.3346296296297,22.534307737722887,1829.3346296296297,22.534307737722887
50,int.*,25133,12431409.9,224815.18802455463,12431409.9,224815.18802455463,4604.225888888889,83.26488445353876,4604.225888888889,83.26488445353876
51,int./,11,5612.3,469.51050658049564,5612.3,469.51050658049564,2.0786296296296296,0.17389278021499838,2.0786296296296296,0.17389278021499838
53,int.=,270337,389577825.8,4299641.389807823,389577825.8,4299641.389807823,144288.08362962963,1592.4597740028973,144288.08362962963,1592.4597740028973
54,int.<,262125,591525569.9,12215894.816772941,591525569.9,12215894.816772941,219083.5444074074,4524.405487693682,219083.5444074074,4524.405487693682
55,int.<=,2006,376656.0,22561.038301974437,376656.0,22561.038301974437,139.50222222222223,8.355940111842385,139.50222222222223,8.355940111842385
56,int.>,12027,2237989.7,36493.23778325604,2237989.7,36493.23778325604,828.8850740740742,13.516013993798532,828.8850740740742,13.516013993798532
57,int.>=,27045,1020410764.9,13813796.499024197,1020410764.9,13813796.499024197,377929.9129259259,5116.2209255645175,377929.9129259259,5116.2209255645175
58,int.&,3032,11913934.5,78200.94317071557,11913934.5,78200.94317071557,4412.568333333334,28.96331228545021,4412.568333333334,28.96331228545021
60,int.^,3032,12321330.8,94710.8298557136,12321330.8,94710.8298557136,4563.4558518518525,35.07808513174578,4563.4558518518525,35.07808513174578
61,int.>>,3032,2337467.4,26081.461745441746,2337467.4,26081.461745441746,865.7286666666666,9.659800646459907,865.7286666666666,9.659800646459907
64,lambda-64,27065,75279202.8,348493.7734001796,34693287.9,216643.56484227354,27881.186222222223,129.07176792599245,12849.365888888888,80.2383573489902
65,list.get,194470,852599091.8,12367587.070729434,852599091.8,12367587.070729434,315777.4414074074,4580.5878039738645,315777.4414074074,4580.5878039738645
66,list.set,48041,895188397.9,4943082.182240105,895188397.9,4943082.182240105,331551.25848148146,1830.7711786074465,331551.25848148146,1830.7711786074465
67,list.put,53265,7536527.9,66790.57070693363,7536527.9,66790.57070693363,2791.3066296296297,24.73724840997542,2791.3066296296297,24.73724840997542
68,list.length,48324,8251155.5,81245.83549716002,8251155.5,81245.83549716002,3055.9835185185184,30.09105018413334,3055.9835185185184,30.09105018413334
87,+,27012,612447099.6,8064127.400875054,607198143.7,7912175.169379944,226832.2591111111,2986.713852175946,224888.2013703704,2930.4352479184977
88,-,17078,290515345.1,2240480.7141762204,286024255.7,2235588.9385153926,107598.27596296297,829.8076719171187,105934.90951851851,827.9959031538491
89,*,25133,54704320.3,1301391.2857186869,42272910.4,1161201.9531574477,20260.85937037037,481.99677248840254,15656.633481481482,430.07479746572136
90,/,11,61802.1,1751.8411938360887,56189.8,1500.6082836811984,22.889666666666667,0.6488300717911439,20.81103703703704,0.5557808458078513
92,=,285400,853986093.6,5131149.304865761,399267020.3,1475036.4272811827,316291.14577777777,1900.4256684688003,147876.6741851852,546.3097878819195
93,!=,101330,661715062.7,1968127.8180701588,613377673.7,1866460.678301598,245079.65285185186,728.9362289148736,227176.9161851852,691.2817327042956
94,<,262125,4920709105.7,19039936.557599176,4329183535.8,8563184.860591037,1822484.853962963,7051.8283546663615,1603401.3095555557,3171.549948367051
95,<=,2006,15254609.8,89985.08557568373,14877953.8,91912.31265299013,5649.855481481482,33.32780947247545,5510.353259259259,34.041597278885234
96,>,12027,11782349.1,118656.40485735993,9544359.4,115722.38359489577,4363.833,43.94681661383701,3534.947925925926,42.86014207218362
97,>=,27045,1456493831.8,13684439.831746845,436083066.9,1451004.9657049454,539442.1599259259,5068.311048795128,161512.247,537.4092465573872
98,&,3032,32055750.4,116105.15384290284,20141815.9,119021.67923087333,11872.500148148147,43.00190883070476,7459.931814814814,44.082103418841974
100,^,3032,15214636.8,95833.4470903612,2893306.0,42327.92269387841,5635.050666666667,35.493869292726366,1071.5948148148148,15.677008405140153
101,not,134407,33040206.2,191766.727398736,33040206.2,191766.727398736,12237.113407407407,71.02471385138371,12237.113407407407,71.02471385138371
104,vector_with,6021,496838932.5,2992285.1352084517,68734013.8,1235200.5181115826,184014.41944444444,1108.253753780908,25457.042148148146,457.4816733746602
105,empty_vec,9174,3072127490.2,5017780.674392991,1204944184.1,3532380.226876752,1137824.9963703703,1858.4372868122189,446275.6237407407,1308.2889729173155
107,Vector.init-values,9030,599869691.1,1739157.1859343739,15000119.8,87030.07970484444,222173.95966666666,644.1322910868051,5555.599925925926,32.233362853646085
108,Vector.at,1998,27275072.7,286570.33921389724,6129953.8,85725.42071152752,10101.878777777778,106.1371626718138,2270.353259259259,31.750155819084267
110,Vector.append,25056,5737013657.7,29682846.917497262,465688707.2,2748445.1585668237,2124819.873222222,10993.647006480467,172477.29896296296,1017.9426513210458
111,Vector.is_empty,34085,115863765.4,1871744.3963166478,43752021.2,1795396.6957878887,42912.505703703704,693.2386653024621,16204.452296296298,664.9617391806995
112,Vector.for_each,17195,11324929530.3,63463692.087711655,1074857958.9,15324469.418689793,4194418.344555555,23505.07114359691,398095.54033333337,5675.729414329553
116,Vector.remove_first,14027,467907380.2,2512403.5462982836,80160053.4,378833.3603473204,173299.0297037037,930.5198319623273,29688.90866666667,140.30865198048903
117,State.init,10,30536.1,1633.1776549511007,30536.1,1633.1776549511007,11.309666666666667,0.6048806129448522,11.309666666666667,0.6048806129448522
118,each,4013,393938619.2,2935879.7365016546,18194697.7,146384.032211275,145903.1922962963,1087.3628653709832,6738.776925925926,54.21630822639814
119,Vector.remove,10,1455781276.1,5062805.487875505,227173.9,6881.758082442534,539178.2504074074,1875.1131436575945,84.13848148148148,2.548799289793531
121,Vector.size,5,35438.5,988.8564102032205,11901.8,950.600674366089,13.125370370370371,0.3662431148900817,4.408074074074074,0.3520743238392922
122,Vector.capacity,10,86218.5,9208.216625441248,45954.4,9406.95367883724,31.932777777777776,3.4104506020152767,17.02014814814815,3.484056918087867
