# Omitting opcode pairs executed zero times
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
LOAD_GLOBAL,CALL,2,107.8,4.674679837052737,0.03992592592592593,0.0017313629026121248
LOAD_GLOBAL,CREATE_CLASS,5,268.0,19.88387339158623,0.09925925925925926,0.007364397552439345
LOAD_GLOBAL,CREATE_OBJECT,13,693.3,34.06047253743969,0.25677777777777777,0.012614989828681368
LOAD_GLOBAL,JUMP,2,107.3,3.197038102928861,0.03974074074074074,0.0011840881862699485
LOAD_GLOBAL,LOAD_CONST,1,57.1,4.024922359499621,0.02114814814814815,0.0014907119849998597
LOAD_GLOBAL,LOAD_FIELD,5,225.8,20.854382348990697,0.08362962962962964,0.007723845314440999
LOAD_GLOBAL,RETURN,12,551.5,22.579683462421656,0.20425925925925925,0.008362845726822835
LOAD_GLOBAL,SWAP,3,119.4,4.772729551150059,0.044222222222222225,0.0017676776115370589
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,236474,8402021.5,59905.34446898173,3111.859814814815,22.187164618141384
LOAD_GLOBAL_BY_INDEX,CALL,3126,129744.5,18611.37535430811,48.053518518518516,6.893101983077078
LOAD_GLOBAL_BY_INDEX,CREATE_OBJECT,3789,214451.6,1963.3619501682429,79.42651851851852,0.7271710926549048
LOAD_GLOBAL_BY_INDEX,JUMP,17280,665496.7,20976.39869020724,246.48025925925924,7.7690365519286075
LOAD_GLOBAL_BY_INDEX,LOAD_CONST,865,45014.1,240.72476093313486,16.671888888888887,0.08915731886412402
LOAD_GLOBAL_BY_INDEX,RETURN,38489,1651651.1,23691.320582374505,611.7226296296296,8.774563178657225
LOAD_GLOBAL_BY_INDEX,SWAP,6,256.7,20.491590059287606,0.09507407407407407,0.00758947779973615
LOAD_LOCAL_SAFE,CALL,251294,8601657.7,62969.32899945899,3185.7991481481477,23.32197370350333
LOAD_LOCAL_SAFE,JUMP,1,55.2,2.3753116139062467,0.020444444444444446,0.0008797450421874987
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,37951,1955558.3,35442.5593543902,724.2808518518518,13.126873834959333
LOAD_LOCAL_SAFE,LOAD_CONST,10692,528627.2,11616.9085189151,195.78785185185183,4.302558710709296
LOAD_LOCAL_SAFE,LOAD_FIELD,682304,24207262.9,140801.7319801895,8965.652925925926,52.14878962229241
LOAD_LOCAL_SAFE,LOAD_GLOBAL,13,718.9,63.7246544042992,0.26625925925925925,0.02360172385344415
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,2650,144790.1,1094.5663837433792,53.625962962962966,0.4053949569419923
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,79540,3384399.8,38716.427199779086,1253.4814074074072,14.33941748139966
LOAD_LOCAL_SAFE,RETURN,11805,609710.9,13644.279086083932,225.81885185185186,5.053436698549604
LOAD_LOCAL_SAFE,SWAP,2071,107439.0,301.2357006870556,39.79222222222222,0.11156877803224281
POP,CREATE_FUNC,2,93.1,12.77291542370232,0.03448148148148148,0.0047307094161860444
POP,JUMP,30840,1200749.0,30323.610703629343,444.72185185185185,11.230966927270128
POP,LOAD_CONST,1033,54582.9,9466.753691902937,20.21588888888889,3.5062050710751618
POP,LOAD_GLOBAL,39,2145.8,63.71614684223339,0.7947407407407409,0.023598572904530886
POP,LOAD_GLOBAL_BY_INDEX,57179,2410560.5,44297.2764275043,892.8001851851852,16.406398676853446
POP,LOAD_LOCAL_SAFE,99501,3729507.0,45004.42313934549,1381.298888888889,16.668304866424254
RETURN,CALL,18476,1400986.3,24533.66951569341,518.8838148148149,9.086544265071634
RETURN,DUPE,19955,1232931.1,17321.384379765328,456.6411481481482,6.415327548061232
RETURN,JUMP_IF_FALSE,119435,5694558.3,43892.445072376366,2109.0956666666666,16.25646113791717
RETURN,JUMP_IF_FALSE_PEEK,44626,2817559.1,36567.48037302501,1043.5404074074074,13.543511249268523
RETURN,JUMP_IF_TRUE_PEEK,44250,1804427.3,28303.839748995924,668.3064074074074,10.482903610739232
RETURN,LOAD_CONST,605,34856.7,297.514811661362,12.909888888888888,0.11019067098568963
RETURN,LOAD_GLOBAL,1,107.0,25.591939520502397,0.03962962962962963,0.00947849611870459
RETURN,LOAD_GLOBAL_BY_INDEX,599,35680.3,412.9428531891541,13.214925925925927,0.15294179747746448
RETURN,POP,51212,3653287.4,45119.34672026133,1353.0694074074074,16.710869155652347
RETURN,RETURN,51143,2924042.8,22864.370134383833,1082.9788148148148,8.468285234956975
RETURN,SWAP,33503,2059267.5,33126.85786408616,762.6916666666667,12.269206616328207
RETURN_INIT,DUPE,2777,120017.2,693.9948126607272,44.45081481481481,0.25703511580026933
RETURN_INIT,SWAP,1024,49319.3,532.1267261015728,18.26640740740741,0.19708397263021216
STORE_FIELD,JUMP,26690,1495491.2,34132.98051599458,553.8856296296296,12.641844635553548
STORE_FIELD,POP,31266,1730955.7,27598.079286905388,641.0947037037037,10.221510847001996
STORE_FIELD,RETURN,8006,433203.3,16639.238396981356,160.44566666666665,6.162680887770873
STORE_FIELD,RETURN_INIT,3801,216019.2,12842.219883526452,80.00711111111112,4.756377734639426
STORE_GLOBAL,CREATE_FUNC,17,2221.8,486.8156032615916,0.822888888888889,0.18030207528207096
STORE_GLOBAL,LOAD_CONST,4,496.6,102.54878171669787,0.18392592592592594,0.03798103026544366
STORE_GLOBAL,LOAD_GLOBAL,7,458.2,67.16484042617599,0.1697037037037037,0.024875866824509624
STORE_GLOBAL,POP,8,631.9,91.87972687446516,0.23403703703703702,0.03402952847202413
STORE_LOCAL,JUMP,2661,150675.5,411.16823295273,55.80574074074074,0.15228453072323334
STORE_LOCAL,POP,25499,948692.5,16949.20091735425,351.3675925925926,6.277481821242315
SWAP,DUPE,69763,2425555.7,35902.97766437236,898.353962962963,13.297399134952727
