# Omitting opcode pairs executed zero times
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,37438,2309508.7,21363.10229073038,855.3735925925927,7.912260107677919
ASSERT_FUNC,LOAD_CONST,55762,2994363.5,42651.29058021462,1109.0235185185186,15.796774288968377
ASSERT_FUNC,LOAD_GLOBAL,5,729.6,116.54427665506631,0.27022222222222225,0.04316454690928382
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,17744,1005854.0,11904.420231688373,372.5385185185185,4.409044530254953
ASSERT_FUNC,LOAD_LOCAL_SAFE,122658,5464069.7,52412.7065721762,2023.7295185185185,19.412113545250442
CALL,LOAD_GLOBAL,2,684.2,149.11937993998032,0.2534074074074074,0.05522939997777049
CALL,LOAD_LOCAL_SAFE,107641,4802391.0,55408.1690633011,1778.6633333333334,20.521544097518927
CALL,POP,27880,1029301.6,18894.650778516785,381.2228148148148,6.998018806858068
CALL,RETURN,98084,3529066.6,42792.49099943634,1307.0617037037036,15.849070740531978
CREATE_CLASS,DUPE,2,349.1,74.13068119703772,0.1292962962962963,0.02745580785075471
CREATE_FUNC,DUPE,17,2114.5,332.9257069013889,0.7831481481481481,0.12330581737088477
CREATE_LIST,DUPE,5461,209725.2,16390.18642712124,77.676,6.070439417452311
CREATE_OBJECT,LOAD_LOCAL_SAFE,2,410.8,110.68856261934583,0.15214814814814814,0.040995763933091046
DUPE,STORE_FIELD,9560,348298.1,10305.393630726105,128.99929629629628,3.816812455824483
DUPE,STORE_GLOBAL,21,2645.4,361.6192239882922,0.9797777777777779,0.13393304592158972
DUPE,STORE_LOCAL,42899,1556673.2,31194.047822250348,576.5456296296296,11.553351045277907
JUMP,LOAD_GLOBAL_BY_INDEX,27880,995819.3,15581.138263601737,368.82196296296297,5.770791949482125
JUMP,RETURN,4096,158294.3,39751.69978106861,58.627518518518514,14.722851770766152
JUMP_IF_FALSE,LOAD_CONST,1365,51246.8,573.5673777701318,18.9802962962963,0.21243236213708583
JUMP_IF_FALSE,LOAD_GLOBAL,1,165.2,32.85950955843761,0.06118518518518518,0.012170188725347262
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,4095,151775.7,10125.546291175442,56.21322222222223,3.7502023300649787
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,27880,986917.5,20995.826330863685,365.525,7.776231974393958
JUMP_IF_FALSE_PEEK,POP,5461,206519.4,6101.13573896395,76.48866666666666,2.2596799033199813
LOAD_CONST,CALL,93988,3314140.8,46739.57309626448,1227.4595555555554,17.310952998616475
LOAD_CONST,CREATE_CLASS,2,638.3,64.95755699321144,0.2364074074074074,0.024058354441930163
LOAD_CONST,CREATE_LIST,1365,91957.5,733.4316959551037,34.05833333333333,0.27164136887226065
LOAD_CONST,DUPE,5461,189234.0,6185.08341432072,70.08666666666667,2.2907716349336003
LOAD_CONST,LOAD_CONST,4095,170501.6,9680.918020844712,63.14874074074074,3.585525192905449
LOAD_CONST,LOAD_LOCAL_SAFE,1,157.4,27.33110816787733,0.0582962962962963,0.01012263265476938
LOAD_CONST,SWAP,3,389.7,73.31338644189714,0.14433333333333334,0.027153106089591532
LOAD_FIELD,ASSERT_FUNC,168864,6599339.6,79913.57468665767,2444.1998518518517,29.597620254317654
LOAD_FIELD,LOAD_CONST,4096,220306.7,9706.833193277058,81.59507407407408,3.595123404917429
LOAD_FIELD,LOAD_FIELD,5461,289551.5,15212.78052545915,107.2412962962963,5.634363157577463
LOAD_FIELD,RETURN,4097,225478.5,9496.037442284183,83.51055555555556,3.5170509045496976
LOAD_GLOBAL,ASSERT_FUNC,10,990.2,157.637692527083,0.36674074074074076,0.0583843305655863
LOAD_GLOBAL,CALL,1,56.9,5.046103238612628,0.021074074074074075,0.0018689271254120844
