# Omitting opcode pairs executed zero times
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,1510849,109195204.5,7453175.603765033,40442.668333333335,2760.435408801864
ASSERT_FUNC,LOAD_CONST,1920567,114528127.6,7285401.3286142135,42417.82503703704,2698.2967883756346
ASSERT_FUNC,LOAD_GLOBAL,51,3347.8,610.8961148656085,1.239925925925926,0.22625782032059574
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,5582870,335793773.0,21139971.555403594,124368.06407407408,7829.619094593923
ASSERT_FUNC,LOAD_LOCAL_SAFE,62960598,2621021164.2,214171972.79615512,970748.5793333333,79322.95288746487
ASSERT_FUNC,LOAD_NONLOCAL,40000,3501452.2,152499.19149107506,1296.8341481481482,56.48118203373151
CALL,CALL,3803130,164454766.6,12608781.176199269,60909.17281481481,4669.918954147877
CALL,CREATE_LIST,44027,9790826.4,974899.1812521678,3626.232,361.0737708341362
CALL,DUPE,50200,3042166.1,245786.58304906878,1126.728185185185,91.0320677959514
CALL,LOAD_CONST,240313,19067229.5,921862.0280113558,7061.936851851852,341.4303807449466
CALL,LOAD_GLOBAL,27,12375.5,1935.09176988967,4.5835185185185185,0.7167006555146926
CALL,LOAD_GLOBAL_BY_INDEX,9067144,560580770.0,32299828.386241082,207622.50740740742,11962.899402311512
CALL,LOAD_LOCAL_SAFE,31902820,1289627719.8,86920664.42925422,477639.8962222222,32192.838677501564
CALL,LOAD_NONLOCAL,20000,753596.1,67222.1151782812,279.10966666666667,24.897079695659702
CALL,POP,771933,32301746.6,2547905.426588267,11963.609851851852,943.668676514173
CALL,RETURN,26115341,1093159981.9,77648959.44078164,404874.0673703704,28758.87386695616
CREATE_CLASS,DUPE,14,1047.0,196.73920755526512,0.3877777777777778,0.07286637316861672
CREATE_FUNC,DUPE,1028,151331.2,9660.723856501589,56.0485925925926,3.5780458727783664
CREATE_LIST,DUPE,44027,1967720.0,243317.16479308927,728.7851851851852,90.11746844188491
CREATE_OBJECT,DUPE,1,108.7,24.694128856876084,0.04025925925925926,0.009145973650694845
CREATE_OBJECT,LOAD_LOCAL_SAFE,1036088,51010615.2,4672102.928902567,18892.820444444445,1730.408492186136
DUPE,STORE_FIELD,6398544,267027794.0,19788278.51511745,98899.18296296296,7328.992042636093
DUPE,STORE_GLOBAL,58,7903.5,2239.677690627546,2.9272222222222224,0.82951025578798
DUPE,STORE_LOCAL,15106185,563938021.9,46257527.21095332,208865.93403703702,17132.417485538266
JUMP,DUPE,1583,72477.0,25463.982633887957,26.843333333333334,9.431104679217762
JUMP,JUMP,9947,770108.8,60317.62415187055,285.2254814814815,22.339860796989093
JUMP,LOAD_GLOBAL_BY_INDEX,2290150,86534165.6,7680526.545232321,32049.69096296296,2844.639461197156
JUMP,POP,1277592,49374449.6,5098010.11184959,18286.833185185187,1888.151893277626
JUMP,RETURN,1723289,63884992.7,5556890.091903915,23661.10840740741,2058.1074414458944
JUMP_IF_FALSE,LOAD_CONST,7790026,321006534.9,23376342.405731604,118891.30922222222,8657.904594715408
