# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,16396,1054961.9,19927.66611602019,390.7266296296296,7.380617080007478
ASSERT_FUNC,LOAD_CONST,20492,1371753.2,27949.602519723372,508.05674074074074,10.351704636934583
ASSERT_FUNC,LOAD_GLOBAL,2,311.0,51.38707599141411,0.11518518518518518,0.01903225036719041
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,4094,240574.8,2236.203210801742,89.10177777777777,0.8282234114080526
ASSERT_FUNC,LOAD_LOCAL_SAFE,130956,5006296.6,142722.54133785874,1854.1839259259257,52.860200495503236
CALL,CALL,8205,280840.4,14282.822138941296,104.01496296296297,5.289934125533813
CALL,DUPE,16396,596581.2,33682.352558166574,220.956,12.474945391913547
CALL,LOAD_GLOBAL,3,586.8,358.7853191856628,0.21733333333333332,0.13288345155024547
CALL,LOAD_GLOBAL_BY_INDEX,16394,1108334.6,14958.529143848556,410.49429629629634,5.540195979203169
CALL,LOAD_LOCAL_SAFE,73677,3759645.1,68986.95738661864,1392.4611481481481,25.550724958006903
CALL,POP,8191,485877.0,10525.556777372127,179.95444444444445,3.8983543619896768
CALL,RETURN,49074,1967649.6,62538.19696658658,728.7591111111111,23.162295172809845
CREATE_CLASS,DUPE,2,400.0,76.90322010915989,0.14814814814814814,0.028482674114503663
CREATE_FUNC,DUPE,17,2096.6,322.7468292477459,0.7765185185185185,0.11953586268435033
CREATE_LIST,SWAP,1,145.2,27.571151971809805,0.05377777777777777,0.010211537767336964
CREATE_OBJECT,LOAD_LOCAL_SAFE,15,1633.5,355.94788205135046,0.605,0.13183254890790758
DUPE,STORE_FIELD,24633,868003.4,32317.599891993053,321.4827407407407,11.969481441478909
DUPE,STORE_GLOBAL,21,2667.2,328.5261505252624,0.9878518518518518,0.12167635204639347
DUPE,STORE_LOCAL,20520,770270.3,30213.603985622107,285.28529629629634,11.190223698378558
JUMP,LOAD_GLOBAL_BY_INDEX,14,1335.6,247.77799910828497,0.49466666666666664,0.0917696292993648
JUMP,RETURN,12415,442741.2,30716.496143380613,163.97822222222223,11.376480053103931
JUMP_IF_FALSE,LOAD_GLOBAL,3,484.0,100.78638170329415,0.17925925925925926,0.03732828951973857
