# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,13700,914335.7,30946.484417458465,338.64285185185184,11.461660895354987
ASSERT_FUNC,LOAD_CONST,13700,902570.6,10126.726557923215,334.2854074074074,3.7506394658974873
ASSERT_FUNC,LOAD_GLOBAL,1,57.8,2.7453309646130384,0.021407407407407406,0.0010167892461529773
ASSERT_FUNC,LOAD_LOCAL_SAFE,109589,4285969.7,37500.696657528904,1587.3961851851852,13.88914691019589
CALL,CALL,18738,920493.4,23990.454962448362,340.9234814814815,8.88535368979569
CALL,DUPE,10078,603546.1,14688.043121066734,223.5355925925926,5.440015970765457
CALL,LOAD_GLOBAL,2,587.6,286.67061604786625,0.21762962962962965,0.10617430223995046
CALL,LOAD_GLOBAL_BY_INDEX,8659,644052.9,8862.405292493744,238.5381111111111,3.2823723305532386
CALL,LOAD_LOCAL_SAFE,53378,2601536.4,31615.281971656816,963.5319999999999,11.709363693206228
CALL,POP,10078,676003.8,15142.89900493576,250.3717777777778,5.60848111293917
CALL,RETURN,36057,1600439.9,30461.48361784114,592.7555185185184,11.282030969570792
CREATE_CLASS,DUPE,1,274.8,54.33773526458579,0.10177777777777779,0.020125087135031774
CREATE_FUNC,DUPE,17,2253.3,118.0941194667693,0.8345555555555556,0.04373856276547011
CREATE_LIST,SWAP,1,153.9,10.249005086502683,0.057,0.0037959278098158083
CREATE_OBJECT,LOAD_LOCAL_SAFE,1,309.2,80.9038415586514,0.11451851851851852,0.029964385762463477
DUPE,STORE_FIELD,8664,315069.8,6450.692427949124,116.69251851851851,2.3891453436848606
DUPE,STORE_GLOBAL,20,2769.0,225.2684947719989,1.0255555555555556,0.08343277584148107
DUPE,STORE_LOCAL,22357,828130.9,13421.085319279071,306.71514814814816,4.97077234047373
JUMP,LOAD_GLOBAL_BY_INDEX,5039,193927.7,16846.83394619079,71.82507407407408,6.239568128218811
JUMP,RETURN,8660,296328.3,18303.784391845256,109.75122222222222,6.779179404387132
JUMP_IF_FALSE,LOAD_CONST,5040,175616.1,1171.2435990950191,65.043,0.4337939255907478
JUMP_IF_FALSE,LOAD_GLOBAL,3,454.3,48.689240138486014,0.16825925925925928,0.018033051903142968
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,12277,461622.0,18968.140357757242,170.9711111111111,7.025237169539719
JUMP_IF_FALSE_PEEK,JUMP,3620,145734.5,9614.20821109652,53.97574074074074,3.560817855961674
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,5039,175825.8,1128.329720380854,65.12066666666666,0.41789989643735337
LOAD_CONST,CALL,34640,1247039.3,21349.068050903436,461.86640740740745,7.907062241075346
LOAD_CONST,CREATE_CLASS,1,442.5,90.86224391033414,0.1638888888888889,0.03365268292975339
LOAD_CONST,CREATE_LIST,1,191.2,10.018929452213001,0.07081481481481482,0.0037107146119307413
LOAD_CONST,LOAD_CONST,5,605.6,19.943076888721905,0.2242962962962963,0.007386324773600706
LOAD_CONST,RETURN,5040,175919.6,6148.338709294614,65.15540740740741,2.2771624849239314
LOAD_CONST,SWAP,3,421.8,36.946048859327156,0.15622222222222223,0.013683721799750798
LOAD_FIELD,ASSERT_FUNC,107390,3965231.9,43459.19118812868,1468.6044074074073,16.095996736343956
LOAD_FIELD,LOAD_FIELD,48972,2669949.0,33642.9561846474,988.87,12.460354142462
LOAD_FIELD,RETURN,1,101.1,139.83520375973396,0.03744444444444444,0.051790816207308875
LOAD_GLOBAL,ASSERT_FUNC,5,546.8,42.89227632594302,0.20251851851851851,0.015886028268867786
LOAD_GLOBAL,CALL,1,52.2,6.89469666521038,0.019333333333333334,0.0025535913574853257
LOAD_GLOBAL,CREATE_OBJECT,1,260.4,16.953186317497646,0.09644444444444443,0.006278957895369499
LOAD_GLOBAL,JUMP,1,148.8,16.78846721946192,0.05511111111111112,0.006217950822022934
LOAD_GLOBAL,LOAD_FIELD,2,237.3,14.353066791309432,0.08788888888888889,0.005315950663447938
LOAD_GLOBAL,RETURN,1,164.9,11.116133367886137,0.06107407407407408,0.0041170864325504215
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,29595,1154843.4,26639.384709979975,427.7197777777777,9.866438781474065
LOAD_GLOBAL_BY_INDEX,JUMP,5039,241175.5,14884.290749151036,89.32425925925926,5.512700277463346
LOAD_GLOBAL_BY_INDEX,RETURN,3619,137894.5,10532.602534886371,51.072037037037035,3.9009639018097673
LOAD_LOCAL_SAFE,CALL,69911,2677832.5,36785.78974993352,991.7898148148148,13.624366574049454
LOAD_LOCAL_SAFE,DUPE,3620,205165.9,7086.344955728514,75.98737037037037,2.6245722058253755
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,8660,550580.6,16575.74682416896,203.91874074074073,6.139165490432949
LOAD_LOCAL_SAFE,LOAD_CONST,20944,742459.7,20496.758236878668,274.9850740740741,7.591391939584692
LOAD_LOCAL_SAFE,LOAD_FIELD,107389,4297080.1,71810.12702801013,1591.511148148148,26.596343343707456
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,38894,2107346.6,31747.947952584283,780.4987407407408,11.758499241697884
POP,JUMP,5039,282532.4,12244.76688394293,104.64162962962963,4.5350988459047885
POP,LOAD_GLOBAL,3,730.0,250.52618310478567,0.27037037037037037,0.09278747522399469
POP,LOAD_GLOBAL_BY_INDEX,12278,509003.0,21318.06346986665,188.51962962962963,7.8955790629135745
POP,LOAD_LOCAL_SAFE,42517,1498046.6,28297.57847999681,554.8320740740741,10.480584622221041
RETURN,DUPE,8660,539082.7,14501.036322676367,199.66025925925925,5.370754193583839
RETURN,JUMP_IF_FALSE,8660,530058.5,2899.9918602426533,196.31796296296295,1.074071059349131
RETURN,JUMP_IF_FALSE_PEEK,8659,679180.4,19176.66938427225,251.54829629629631,7.102470142323055
RETURN,POP,18738,1216995.4,11648.309334744392,450.739037037037,4.314188642497923
RETURN,RETURN,8661,478076.7,5978.263267432848,177.06544444444444,2.2141715805306843
RETURN,SWAP,8660,597783.3,9430.20667909915,221.40122222222223,3.492669140407093
RETURN_INIT,DUPE,1,123.7,29.787139577517785,0.045814814814814815,0.01103227391759918
STORE_FIELD,POP,8663,317040.2,7034.030869543034,117.4222962962963,2.6051966183492716
STORE_FIELD,RETURN_INIT,1,170.6,27.75152911860989,0.06318518518518518,0.010278344118003664
STORE_GLOBAL,CREATE_FUNC,16,1960.7,126.57974395197427,0.7261851851851852,0.04688138664887936
STORE_GLOBAL,LOAD_CONST,1,322.7,54.60007711581214,0.11951851851851851,0.020222250783634127
STORE_GLOBAL,LOAD_GLOBAL,2,343.6,80.52355000410228,0.12725925925925927,0.0298235370385564
STORE_GLOBAL,POP,1,73.0,12.756835113195715,0.027037037037037037,0.004724753745628043
STORE_LOCAL,POP,22357,815488.0,16844.252544695293,302.0325925925926,6.238612053590849
SWAP,DUPE,8664,308634.3,9247.39841138833,114.309,3.4249623745882705
