# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(ticks),total dispatch cost(ticks)_std,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,17745,1189072.0,46484.74278728455,440.397037037037,17.216571402697983
ASSERT_FUNC,LOAD_CONST,7394,491721.5,15736.536004504065,182.11907407407406,5.828346668334839
ASSERT_FUNC,LOAD_GLOBAL,5,364.2,72.77622515195758,0.1348888888888889,0.02695415746368799
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,996,44656.7,4179.194849426584,16.539518518518516,1.5478499442320683
ASSERT_FUNC,LOAD_LOCAL_SAFE,83399,3328327.8,44996.92379614177,1232.714,16.665527331904357
CALL,CALL,5050,166206.5,5851.477289854612,61.55796296296296,2.1672138110572634
CALL,DUPE,5000,179185.5,9232.091395036976,66.365,3.419293109272954
CALL,LOAD_CONST,5000,394470.7,10110.548160994493,146.10025925925927,3.7446474670349974
CALL,LOAD_GLOBAL,3,673.2,170.16821399025017,0.24933333333333335,0.0630252644408334
CALL,LOAD_GLOBAL_BY_INDEX,1425,113002.5,833.7978740299377,41.852777777777774,0.30881402741849545
CALL,LOAD_LOCAL_SAFE,46324,2166343.5,22230.136745797172,802.3494444444444,8.233383979924879
CALL,POP,200,9933.2,1456.0006362057604,3.6789629629629634,0.5392594948910224
CALL,RETURN,46537,1699701.0,29564.23009758847,629.5188888888889,10.949714850958692
CREATE_CLASS,DUPE,3,406.4,82.8024916990965,0.15051851851851852,0.03066758951818389
CREATE_FUNC,DUPE,18,2396.4,371.32740554026327,0.8875555555555555,0.13752866871861602
CREATE_LIST,DUPE,1,85.1,34.36323004240679,0.031518518518518515,0.012727122237928441
CREATE_OBJECT,DUPE,1,101.5,27.878495768527213,0.037592592592592594,0.010325368803158227
CREATE_OBJECT,LOAD_LOCAL_SAFE,101,5158.3,562.487810394239,1.9104814814814814,0.20832881866453296
DUPE,STORE_FIELD,14053,503683.0,11626.966885106744,186.54925925925926,4.306284031521016
DUPE,STORE_GLOBAL,23,3089.1,496.40495989718545,1.144111111111111,0.18385368885080944
DUPE,STORE_LOCAL,28164,977257.2,15576.707663755704,361.9471111111111,5.769150986576187
JUMP,LOAD_GLOBAL_BY_INDEX,5250,188704.9,8932.710167515905,69.89070370370371,3.3084111731540387
JUMP,POP,2757,95807.6,435.3198944756797,35.4842962962963,0.16122959054654804
JUMP,RETURN,713,26974.0,9413.968635686237,9.990370370370371,3.4866550502541616
JUMP_IF_FALSE,LOAD_CONST,22243,757918.8,13780.262367069186,280.71066666666667,5.103800876692291
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,4183,154919.0,708.5957945119393,57.37740740740741,0.2624428868562738
JUMP_IF_FALSE_PEEK,LOAD_CONST,50,2813.3,36.679407674721574,1.041962962962963,0.013584965805452435
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,1,94.5,25.88130802844319,0.035,0.009585669640164144
