# Code label is the function/method name. Exceptions: if it is the top-level code, it is "repl", classes field and init have their labels as well
Bytecode ID,Label,Inclusive Compilation Time(ticks),Inclusive Compilation Time(ticks)_std,Inclusive Compilation Time(μs),Inclusive Compilation Time(μs)_std
0,lambda-43,9481.32,1103.2238923875307,3.5116,0.4086014416250114
1,lambda-44,3774.68,599.9045651992815,1.3980296296296295,0.22218687599973388
2,lambda-64,103129.2,17675.288928158363,38.196,6.54640330672532
3,+,5036.72,699.8074090747529,1.865451851851852,0.2591879292869455
4,repl,108928.72,13838.639332429371,40.34397037037037,5.125421974973841
5,-,3613.76,515.3325282707056,1.3384296296296296,0.19086389935952058
6,repl,93499.12,13347.930520083613,34.629303703703705,4.943677970401338
7,*,3283.04,443.55433415415837,1.2159407407407408,0.16427938302005865
8,repl,101065.44,13877.7739321785,37.431644444444444,5.139916271177222
9,/,3117.48,382.09664553697974,1.1546222222222222,0.1415172761248073
10,repl,93944.64,13845.342896027218,34.794311111111114,5.1279047763063765
11,%,2922.32,377.401936986042,1.0823407407407408,0.13977849518001556
12,repl,111364.68,16285.373367910386,41.246177777777774,6.031619765892736
13,=,2952.8,332.36788076356794,1.0936296296296297,0.12309921509761776
14,repl,85115.96,12275.019447941704,31.524429629629633,4.546303499237668
15,!=,5789.92,733.0496500154372,2.144414814814815,0.27149987037608786
16,repl,195065.24,25625.238725466395,72.24638518518518,9.490829157580146
17,<,3015.92,380.125856709032,1.1170074074074074,0.14078735433667852
18,repl,106439.32,13215.007397188814,39.421970370370374,4.894447184144005
19,<=,15254.44,1964.408548471046,5.6497925925925925,0.7275587216559429
20,repl,108811.0,14741.853499890878,40.30037037037037,5.459945740700325
21,>,3037.84,830.960873854811,1.125125925925926,0.307763286612893
22,repl,86187.56,14477.913167304196,31.921318518518518,5.362190061964517
23,>=,2892.48,494.56896260836055,1.071288888888889,0.18317368985494836
24,repl,96579.44,16371.583454964188,35.770162962962964,6.063549427764514
25,&,3138.12,456.76205746849985,1.1622666666666666,0.1691711323957407
26,repl,104692.2,17591.610436657073,38.77488888888889,6.515411272835953
27,|,3085.92,363.7152867228959,1.1429333333333334,0.1347093654529244
28,repl,87443.84,11531.824167361327,32.3866074074074,4.271045987911602
29,^,15240.56,1887.9337605121723,5.644651851851852,0.6992347261156193
30,repl,107020.04,13443.288698037231,39.63705185185185,4.978995814087863
31,not,4115.76,522.5864467106991,1.5243555555555557,0.19355053581877743
32,repl,93945.16,11809.770912015432,34.794503703703704,4.373989226672382
33,print,16597.52,2154.447987825396,6.14722962962963,0.7979436991945911
34,repl,192918.4,24245.751681732712,71.45125925925926,8.979908030271375
35,println,8058.24,1008.2645133989353,2.9845333333333333,0.3734313012588649
36,repl,281609.12,35941.86099496276,104.29967407407408,13.311800368504725
37,repl,2508.32,332.38786293812143,0.9290074074074075,0.12310661590300793
38,vector_with,24991.76,3109.000013522296,9.256207407407407,1.1514814864897391
39,empty_vec,31904.36,3937.4782915371775,11.81642962962963,1.4583252931619175
40,max,6955.72,889.8651133739314,2.5761925925925926,0.3295796716199746
41,Vector.init,22850.92,6106.465682891089,8.463303703703703,2.261653956626329
42,Vector.init-values,10156.4,1248.0185765231777,3.7616296296296294,0.46222910241599174
43,Vector.at,14800.0,1945.0322698125717,5.481481481481482,0.7203823221528043
44,Vector.at_put,106458.44,14287.297765326439,39.42905185185185,5.291591764935718
45,Vector.append,69031.2,20403.942976287497,25.56711111111111,7.557015917143517
46,Vector.is_empty,3687.64,960.8679486245117,1.3657925925925924,0.3558770180090784
47,Vector.for_each,20750.32,6279.221586490232,7.6853037037037035,2.3256376246260118
48,Vector.has_some,24039.32,6339.131590689819,8.903451851851852,2.3478265150703033
49,Vector.get_one,27499.92,7380.306403240606,10.185155555555555,2.7334468160150394
50,Vector.first,4745.32,1012.435786625906,1.7575259259259257,0.37497621726885405
51,Vector.remove_first,14913.48,2874.6367808891637,5.523511111111111,1.0646802892182088
52,State.init,11166.44,2923.6269699795553,4.135718518518519,1.0828248036961317
53,each,10355.44,2199.4648714667674,3.835348148148148,0.8146166190617657
54,Vector.remove,422705.68,91778.23471946952,156.55765925925925,33.99193878498871
55,Vector.remove_all,9703.76,1953.446045179792,3.5939851851851854,0.7234985352517748
56,Vector.size,2842.16,579.3242847825175,1.0526518518518517,0.2145645499194509
57,Vector.capacity,10326.24,1996.372000834084,3.824533333333333,0.7393970373459571
58,Vector.sort,6587.28,1315.5707854116295,2.4397333333333333,0.48724843904134424
59,Vector._sort,113840.32,21623.42173590895,42.163081481481484,8.008674717003315
60,Vector._swap,7809.48,762.5612920163418,2.8924,0.28243010815420067
61,Vector._default_sort,1106.4,163.07404102781916,0.4097777777777778,0.060397792973266355
62,repl,49179800.76,3593705.943313646,18214.74102222222,1331.0022012272764
63,Json.benchmark,4182.68,221.47100422918948,1.549140740740741,0.08202629786266277
64,Json.verify_result,20230.6,854.4752059311146,7.492814814814814,0.3164722984930054
65,repl,1589044.68,56768.12995177878,588.5350666666667,21.02523331547362
66,_JsonValue.is_object,858.04,92.48275294257158,0.31779259259259257,0.0342528714602117
67,_JsonValue.is_array,714.32,77.84480636208826,0.264562962962963,0.028831409763736392
68,_JsonValue.is_number,5595.88,396.23975632159363,2.0725481481481483,0.14675546530429392
69,_JsonValue.is_string,6045.92,1369.72346143896,2.2392296296296297,0.5073049857181333
70,_JsonValue.is_boolean,558.48,72.48651950676128,0.20684444444444444,0.02684685907657825
71,_JsonValue.is_true,684.48,99.87384695766178,0.25351111111111113,0.036990313688022886
72,_JsonValue.is_false,671.72,31.374004578078775,0.2487851851851852,0.011620001695584732
73,_JsonValue.is_null,562.84,100.33746324584973,0.20845925925925926,0.03716202342438879
74,_JsonValue.as_object,2644.84,264.896464949718,0.9795703703703704,0.09810980183322889
75,_JsonValue.as_array,8226.4,6142.978962247246,3.0468148148148146,2.275177393424906
