# Code label is the function/method name. Exceptions: if it is the top-level code, it is "repl", classes field and init have their labels as well
Bytecode ID,Label,Inclusive Compilation Time(ticks),Inclusive Compilation Time(ticks)_std,Inclusive Compilation Time(μs),Inclusive Compilation Time(μs)_std
0,lambda-43,8395.6,1304.6990739129799,3.1094814814814815,0.4832218792270296
1,lambda-44,3288.8,602.8735271978016,1.218074074074074,0.22328649155474134
2,lambda-64,91413.68,16407.670482765687,33.85691851851852,6.076914993616921
3,+,4430.0,807.7107989211719,1.6407407407407408,0.2991521477485822
4,repl,93513.96,17776.61236518479,34.634800000000006,6.583930505623996
5,-,3068.28,541.1678995563245,1.1364,0.2004325553912313
6,repl,79536.04,16045.326295115809,29.45779259259259,5.942713442635485
7,*,2904.92,544.0033328229238,1.0758962962962964,0.20148271586034214
8,repl,93319.08,17612.076470005068,34.562622222222224,6.522991285187062
9,/,2817.92,446.6714923081797,1.0436740740740742,0.16543388604006656
10,repl,77261.04,14795.003702932821,28.615199999999998,5.47963100108623
11,%,2555.48,419.55463461696087,0.9464740740740741,0.1553906054136892
12,repl,84901.6,16228.403540379066,31.44503703703704,6.010519829770025
13,=,2668.08,446.4885143756642,0.9881777777777777,0.16536611643543117
14,repl,71778.44,13467.205605575984,26.584607407407407,4.987853927991106
15,!=,5008.2,857.7714123928165,1.8548888888888888,0.31769311570104314
16,repl,165183.36,31329.416517661837,61.179022222222216,11.603487599134013
17,<,2808.76,439.50842484553584,1.0402814814814816,0.1627808980909392
18,repl,83124.4,17784.055330548206,30.786814814814814,6.586687159462299
19,<=,12767.92,2651.3921475330653,4.728859259259259,0.9819970916789131
20,repl,82926.92,15983.472633381047,30.713674074074074,5.919804679030017
21,>,2564.68,420.4253647758883,0.9498814814814814,0.1557130980651438
22,repl,71477.84,13511.88615870169,26.473274074074073,5.004402281000626
23,>=,2512.48,427.02264146826053,0.9305481481481481,0.15815653387713352
24,repl,73529.44,16958.376279801876,27.233125925925926,6.280880103630325
25,&,2738.68,452.8802355536196,1.0143259259259259,0.16773342057541468
26,repl,96412.16,18088.102328642122,35.70820740740741,6.699297158756342
27,|,2777.92,452.896701291604,1.0288592592592594,0.16773951899689038
28,repl,76294.08,18986.47077482451,28.257066666666667,7.032026212897966
29,^,12716.92,2481.2148508999635,4.70997037037037,0.9189684632962828
30,repl,81631.8,15345.471622147117,30.234,5.683508008202636
31,not,3683.88,645.1072253857477,1.3644,0.23892860199472138
32,repl,83298.88,24285.806316329825,30.851437037037037,8.994743080122158
33,print,14053.16,2837.3134775339713,5.204874074074074,1.0508568435311005
34,repl,165708.4,32857.17271799885,61.37348148148148,12.169323228888464
35,println,7221.8,1299.9305632947305,2.6747407407407406,0.48145576418323355
36,repl,233450.8,45710.38943752954,86.46325925925926,16.92977386575168
37,A.init,31998.2,6209.400671069437,11.851185185185185,2.299778026322014
38,repl,670759.6,132620.68931092962,248.42948148148147,49.11877381886282
