# Code label is the function/method name. Exceptions: if it is the top-level code, it is "repl", classes field and init have their labels as well
Bytecode ID,Label,Inclusive Compilation Time(ticks),Inclusive Compilation Time(ticks)_std,Inclusive Compilation Time(μs),Inclusive Compilation Time(μs)_std
0,lambda-43,7082.6,2706.568344616783,2.6231851851851853,1.0024327202284382
1,lambda-44,2695.92,1065.9789759384832,0.9984888888888889,0.39480702812536417
2,lambda-64,73167.8,28567.284617340916,27.099185185185185,10.58047578420034
3,+,3641.84,1421.1315319210985,1.3488296296296296,0.526345011822629
4,repl,80469.44,33490.681991435,29.8034962962963,12.403956293124073
5,-,2587.72,954.6875980109506,0.9584148148148147,0.3535879992633151
6,repl,66935.08,25921.722915181163,24.79077037037037,9.600638116733764
7,*,2399.92,882.7477472676566,0.8888592592592592,0.3269436100991321
8,repl,80252.16,31011.179903291097,29.723022222222223,11.48562218640411
9,/,2334.16,779.2599147228591,0.8645037037037037,0.28861478323068857
10,repl,66724.48,26046.33764865523,24.712770370370368,9.64679172172416
11,%,2130.68,757.6803062839974,0.7891407407407407,0.2806223356607398
12,repl,72714.48,28561.503726376824,26.931288888888886,10.578334713472898
13,=,2230.0,780.9193953544861,0.825925925925926,0.28922940568684674
14,repl,62571.32,24266.229042361043,23.174562962962963,8.987492237911498
15,!=,4213.84,1518.3323741418897,1.5606814814814816,0.5623453237562555
16,repl,139917.92,52001.404499023105,51.821451851851855,19.259779444082632
17,<,2361.32,800.6805890705017,0.874562962962963,0.29654836632240805
18,repl,70603.88,25699.99905474468,26.149585185185188,9.518518168423956
19,<=,11092.56,4084.683966792465,4.108355555555556,1.5128459136268388
20,repl,70403.88,26286.612091530784,26.075511111111112,9.735782256122512
21,>,2148.4,771.1560365147,0.7957037037037037,0.2856133468572963
22,repl,60888.2,22821.578468544158,22.551185185185183,8.45243646983117
23,>=,2096.16,724.5885351743585,0.7763555555555555,0.2683661241386513
24,repl,62024.56,22872.77011873485,22.972059259259257,8.471396340272166
25,&,2280.36,784.7995392039254,0.8445777777777779,0.29066649600145383
26,repl,83593.12,34809.95537910829,30.960414814814815,12.892576066336403
27,|,2305.88,745.3998691292877,0.8540296296296297,0.2760740256034399
28,repl,62866.88,22852.82865056851,23.28402962962963,8.46401061132167
29,^,11054.24,4014.9715863482365,4.094162962962963,1.4870265134623097
30,repl,69367.32,25818.73046282169,25.6916,9.562492764008034
31,not,3026.84,1081.6155784713146,1.121051851851852,0.4005983623967832
32,repl,67943.72,25555.732200979164,25.16434074074074,9.465086000362653
33,print,12167.96,4479.118143709331,4.506651851851852,1.6589326458182707
34,repl,139850.0,52619.62424333914,51.7962962962963,19.488749719755237
35,println,5965.96,2164.5638667087705,2.209614814814815,0.8016903210032483
36,repl,197064.72,75072.32413630286,72.98693333333334,27.804564494926986
37,Richards.benchmark,14319.08,5019.939689205968,5.303362962962963,1.8592369219281362
38,Richards.verify_result,1753.32,625.0063327026114,0.6493777777777777,0.23148382692689312
39,repl,172337.8,61058.21056523497,63.82881481481481,22.614152061198137
40,_RBObject.append,38528.52,14506.15634999886,14.26982222222222,5.372650499999578
41,repl,1279513.72,450204.07530155045,473.89397037037037,166.74225011168534
42,_Scheduler.init,24796.68,8446.11163389668,9.183955555555556,3.1281894940358077
43,fn,33784.6,12484.93196143386,12.512814814814814,4.624048874605133
44,_Scheduler.create_device,1352669.6,449031.68521990575,500.98874074074075,166.30803156292805
45,fn,62398.96,20280.254610324588,23.110725925925927,7.5112054112313285
46,_Scheduler.create_handler,5494936.32,1523984.9969173323,2035.1616000000001,564.4388877471602
47,fn,35711.64,9796.426826227646,13.226533333333332,3.628306231936165
