# Code label is the function/method name. Exceptions: if it is the top-level code, it is "repl", classes field and init have their labels as well
Bytecode ID,Label,Inclusive Compilation Time(ticks),Inclusive Compilation Time(ticks)_std,Inclusive Compilation Time(μs),Inclusive Compilation Time(μs)_std
0,lambda-43,7577.2,2222.248576260963,2.80637037037037,0.8230550282448011
1,lambda-44,2916.4,846.3892094524546,1.080148148148148,0.3134774849823906
2,lambda-64,79485.04,21651.782190830934,29.4389037037037,8.019178589196642
3,+,4042.28,1268.8593630758712,1.4971407407407409,0.4699479122503227
4,repl,85056.16,26774.493323097104,31.502281481481482,9.916479008554482
5,-,2870.4,903.5023011388878,1.0631111111111111,0.33463048190329175
6,repl,73327.8,24416.757862800136,27.158444444444445,9.04324365288894
7,*,2698.56,907.670716162856,0.9994666666666666,0.3361743393195763
8,repl,77528.4,24969.814217186642,28.71422222222222,9.248079339698757
9,/,2560.0,671.953108179311,0.9481481481481482,0.24887152154789297
10,repl,71424.96,23839.242746636508,26.45368888888889,8.829349165420929
11,%,2290.76,639.0619260338722,0.8484296296296298,0.23668960223476748
12,repl,78218.8,25253.5286360427,28.969925925925928,9.35315875408989
13,=,2375.52,659.9963586788851,0.8798222222222222,0.2444430958069945
14,repl,66401.84,19649.94321990031,24.593274074074074,7.2777567481112255
15,!=,4804.16,1426.210382626001,1.7793185185185185,0.5282260676392596
16,repl,159547.92,47227.7629988021,59.09182222222223,17.491764073630407
17,<,2539.84,702.2358275900057,0.9406814814814816,0.260087343551854
18,repl,83585.84,24772.47957183824,30.95771851851852,9.174992434014163
19,<=,11648.48,3433.1594911143543,4.314251851851852,1.2715405522645757
20,repl,76143.8,22405.592917840855,28.20140740740741,8.298367747348465
21,>,2306.76,632.3037102855052,0.8543555555555556,0.23418655936500193
22,repl,66327.72,19802.36986027848,24.565822222222224,7.334211059362399
23,>=,2181.32,605.140915955338,0.8078962962962963,0.2241262651686437
24,repl,66252.4,22144.184664353295,24.537925925925922,8.201549875686405
25,&,2488.48,748.2664111403213,0.9216592592592593,0.27713570782974867
26,repl,79596.16,26853.16032429793,29.48005925925926,9.945614934925159
27,|,2474.24,823.852239575193,0.9163851851851851,0.3051304591019233
28,repl,69487.64,23926.035999372427,25.73616296296296,8.86149481458238
29,^,11581.28,3525.623447776323,4.289362962962963,1.3057864621393789
30,repl,83881.48,27799.44210219819,31.067214814814815,10.296089667480812
31,not,3369.44,1080.9555138196683,1.2479407407407408,0.40035389400728455
32,repl,74658.64,25196.96009017998,27.65134814814815,9.3322074408074
33,print,12804.56,3833.531500018312,4.74242962962963,1.4198264814882637
34,repl,152244.08,49609.22339351579,56.38669629629629,18.373786442042885
35,println,6499.36,2012.9109164468805,2.40717037037037,0.7455225616469928
36,repl,216611.16,70669.73551940067,80.22635555555556,26.173976118296544
37,Sieve.benchmark,3489.92,1088.226038944453,1.292562962962963,0.40304668109053815
38,Sieve._sieve,61369.48,18971.24235627198,22.729437037037037,7.026386057878511
39,Sieve.verify_result,4047.72,1363.1707342120594,1.4991555555555556,0.5048780497081702
40,repl,5450598.2,1718076.700682184,2018.740074074074,636.3247039563644
41,repl,2621.08,746.296238166883,0.9707703703703704,0.27640601413588256
42,repl,6521.72,1931.709996825801,2.4154518518518517,0.7154481469725189
