# Code label is the function/method name. Exceptions: if it is the top-level code, it is "repl", classes field and init have their labels as well
Bytecode ID,Label,Inclusive Compilation Time(ticks),Inclusive Compilation Time(ticks)_std,Inclusive Compilation Time(μs),Inclusive Compilation Time(μs)_std
0,lambda-43,9918.64,10062.391831863793,3.67357037037037,3.7268117895791826
1,lambda-44,3328.4,658.5737217189702,1.2327407407407407,0.24391619322924823
2,lambda-64,91380.36,16657.686473315112,33.84457777777778,6.169513508635227
3,+,4445.4,864.8119059385463,1.6464444444444444,0.3203007059031653
4,repl,95283.8,18658.188722600145,35.2902962962963,6.910440267629683
5,-,3187.28,572.6680500169397,1.1804740740740742,0.21209927778405174
6,repl,81955.88,18228.38400893351,30.354029629629633,6.751253336642041
7,*,2957.52,532.8367763246843,1.0953777777777778,0.1973469541943275
8,repl,87156.04,17776.60061390035,32.28001481481481,6.583926153296426
9,/,2893.88,511.9995870534048,1.0718074074074075,0.18962947668644622
10,repl,79843.08,15796.553487235817,29.57151111111111,5.850575365642895
11,%,2564.64,445.79109960809654,0.9498666666666666,0.1651078146696654
12,repl,87582.92,19335.018699652668,32.438118518518515,7.1611180369083955
13,=,2650.56,484.29912160117885,0.9816888888888888,0.17937004503747364
14,repl,73566.4,14506.020914624043,27.24681481481481,5.3726003387496455
15,!=,5340.52,978.1390752915687,1.9779703703703706,0.3622737315894699
16,repl,180363.96,34628.73264340125,66.80146666666667,12.825456534593055
17,<,2895.36,498.4053657129191,1.0723555555555555,0.18459457989367373
18,repl,94383.8,18192.33613141444,34.95696296296296,6.737902270894237
19,<=,13010.08,2515.338933951658,4.818548148148148,0.9316070125746881
20,repl,84416.16,16129.876140268658,31.265244444444445,5.974028200099503
21,>,2544.28,427.22034844146754,0.942325925925926,0.15822975868202502
22,repl,73216.48,13968.447912027317,27.11721481481481,5.1734992266767845
23,>=,2455.24,443.23115819156567,0.909348148148148,0.1641596882190984
24,repl,73206.28,14083.8753422023,27.113437037037038,5.216250126741593
25,&,2767.76,474.990636212753,1.0250962962962964,0.17592245785657518
26,repl,89713.92,18623.062169388202,33.227377777777775,6.8974304331067415
27,|,3362.32,4851.005590849073,1.2453037037037038,1.7966687373515084
28,repl,76595.56,13834.324808406438,28.368725925925926,5.123824003113495
29,^,12905.56,2579.242707715992,4.779837037037037,0.9552750769318489
30,repl,92883.0,18053.488672976924,34.40111111111111,6.68647728628775
31,not,3659.64,679.0850615470247,1.355422222222222,0.2515129857581573
32,repl,83461.36,17505.791057865186,30.911614814814815,6.483626317727847
33,print,14193.8,2847.991035585526,5.256962962962962,1.0548114946613059
34,repl,168025.56,33013.43899832803,62.23168888888889,12.22719962901038
35,println,7209.8,1331.5329971311182,2.6702962962962964,0.4931603693078216
36,repl,236524.0,47213.693731322295,87.60148148148149,17.486553233823074
37,repl,25394.56,5161.403005590868,9.405392592592593,1.9116307428114325
