# Code label is the function/method name. Exceptions: if it is the top-level code, it is "repl", classes field and init have their labels as well
Bytecode ID,Label,Inclusive Compilation Time(ticks),Inclusive Compilation Time(ticks)_std,Inclusive Compilation Time(μs),Inclusive Compilation Time(μs)_std
0,lambda-43,11000.0,1123.9323823077618,4.074074074074074,0.41627125270657844
1,lambda-44,4497.96,517.9490937085124,1.6659111111111111,0.1918329976698194
2,lambda-64,111088.32,16943.608604679564,41.14382222222223,6.2754105943257645
3,+,5517.96,1090.7840647526746,2.043688888888889,0.4039940980565461
4,repl,118308.6,20166.903965433576,43.818000000000005,7.469223690901324
5,-,3755.24,760.0296331494624,1.3908296296296296,0.2814924567220231
6,repl,100713.16,18146.239631102297,37.30117037037037,6.720829493000851
7,*,3469.6,799.2000081714366,1.285037037037037,0.296000003026458
8,repl,108059.04,19246.993842092612,40.02186666666667,7.128516237812079
9,/,3254.84,836.5848057088157,1.2054962962962963,0.3098462243365984
10,repl,101461.36,23141.86203659542,37.57828148148148,8.57106001355386
11,%,3151.32,833.3450283805205,1.1671555555555557,0.3086463068076002
12,repl,121453.68,19938.953618625892,44.98284444444444,7.384797636528108
13,=,3111.12,611.4669093454605,1.1522666666666666,0.2264692256835039
14,repl,90851.8,15705.060950833264,33.64881481481481,5.816689241049357
15,!=,6156.08,1266.4197943455415,2.2800296296296296,0.4690443682761265
16,repl,209061.8,35121.112007057025,77.43029629629629,13.007819261872973
17,<,3167.92,638.5378655289644,1.1733037037037037,0.2364955057514683
18,repl,113370.8,18585.633068890296,41.989185185185185,6.883567803292702
19,<=,16122.96,1658.9547847844383,5.971466666666666,0.6144276980683104
20,repl,117684.48,23232.581764374947,43.586844444444445,8.604659912731462
21,>,3101.68,646.4371882614327,1.1487703703703702,0.23942118083756764
22,repl,92937.08,19380.904164624702,34.42114074074074,7.178112653564704
23,>=,3022.16,719.5251086937942,1.1193185185185184,0.26649078099770157
24,repl,102592.6,17799.778550560106,37.99725925925926,6.592510574281521
25,&,3303.0,731.4359653644135,1.2233333333333334,0.2709022093942272
26,repl,108887.76,19415.16248893726,40.3288,7.1908009218286155
27,|,3255.64,720.5596113226079,1.2057925925925925,0.2668739301194844
28,repl,94288.32,16471.223209523912,34.921600000000005,6.100453040564412
29,^,16115.08,1770.140555240211,5.968548148148148,0.6556076130519299
30,repl,114175.32,18614.14314432848,42.28715555555556,6.894127090492029
31,not,4395.8,651.2536419264379,1.6280740740740742,0.24120505256534738
32,repl,100792.4,17744.891440775227,37.33051851851852,6.572182015101936
33,print,17588.08,2032.710704895293,6.514103703703705,0.7528558166278863
34,repl,207454.2,33173.40030131099,76.8348888888889,12.286444556041108
35,println,8494.08,1118.0173384074112,3.1459555555555556,0.4140804957064486
36,repl,299768.76,43999.951010900375,111.02546666666667,16.296278152185323
37,repl,2685.88,487.4671580774253,0.9947703703703704,0.1805433918805279
38,vector_with,26822.56,5077.491571592399,9.934281481481483,1.8805524339231108
39,empty_vec,33040.8,3121.9740484481395,12.237333333333334,1.156286684610422
40,max,7541.08,2359.1886260028514,2.7929925925925927,0.8737735651862413
41,Vector.init,22314.04,2297.587536561614,8.26445925925926,0.8509583468746718
42,Vector.init-values,10440.2,1099.8581912302723,3.866740740740741,0.4073548856408416
43,Vector.at,15242.92,1586.376140382699,5.645525925925926,0.5875467186602589
44,Vector.at_put,110700.52,14099.159915978202,41.0001925925926,5.221911079991926
45,Vector.append,63700.2,18696.319717516384,23.592666666666666,6.924562858339401
46,Vector.is_empty,4769.04,5169.264933967985,1.7663111111111112,1.9145425681362906
47,Vector.for_each,22170.28,6787.617718120765,8.211214814814815,2.513932488192876
48,Vector.has_some,25956.64,7243.677129576596,9.61357037037037,2.6828433813246653
49,Vector.get_one,29781.36,7715.439875988925,11.030133333333334,2.857570324440343
50,Vector.first,5553.92,1362.978189293503,2.0570074074074074,0.5048067367753715
51,Vector.remove_first,16823.44,3850.2748810431494,6.230903703703703,1.426027733719685
52,State.init,12286.32,3070.294790340471,4.550488888888888,1.1371462186446188
53,each,11463.2,3018.3660940235573,4.24562962962963,1.1179133681568731
54,Vector.remove,459725.24,109413.33651492848,170.26860740740742,40.52345796849203
55,Vector.remove_all,10667.36,2666.3845563701,3.950874074074074,0.9875498356926297
56,Vector.size,3212.08,1023.968586890621,1.1896592592592592,0.37924762477430407
57,Vector.capacity,11511.56,2765.8752695178805,4.263540740740741,1.0243982479695855
58,Vector.sort,7555.6,2120.129260595366,2.7983703703703706,0.7852330594797652
59,Vector._sort,125818.64,24490.349414395536,46.599496296296294,9.070499783109458
60,Vector._swap,8073.92,562.7762030273468,2.990340740740741,0.20843563075086918
61,Vector._default_sort,1287.64,333.5710773935135,0.4769037037037037,0.12354484347907908
62,repl,49001245.24,3154971.698694498,18148.609348148148,1168.5080365535177
63,_compare_numbers,9407.0,3923.899606571119,3.484074074074074,1.453296150581896
64,repl,501113.8,25973.183420990343,185.5977037037037,9.619697563329757
65,_Vector2D.init,2907.76,177.945022465952,1.0769481481481482,0.06590556387627852
66,_Vector2D.init-values,2908.44,299.6047164556142,1.0772,0.11096470979837564
67,_Vector2D.plus,6513.48,369.3930620432851,2.4124,0.1368122452012167
68,_Vector2D.minus,6620.36,6121.061115025526,2.451985185185185,2.2670596722316763
