# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,9821,6409.45,74.96278023828003
ASSERT_FUNC,LOAD_CONST,9820,6399.65,53.21779975277372
ASSERT_FUNC,LOAD_GLOBAL,6,9.25,2.6925824035672523
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,14694,9583.15,72.31020529270909
ASSERT_FUNC,LOAD_LOCAL_SAFE,70852,45688.25,299.5733589096686
CALL,JUMP_IF_FALSE_PEEK,12120,7982.25,84.70249794365414
CALL,LOAD_CONST,1130,733.4,24.911210750435856
CALL,LOAD_GLOBAL,1,1.65,0.4893604849295929
CALL,LOAD_LOCAL_SAFE,46411,30202.2,208.6981199320154
CALL,POP,5490,3637.25,49.022953807374755
CALL,RETURN,40041,26189.35,170.39034905953935
CREATE_CLASS,DUPE,1,1.65,0.4893604849295929
CREATE_FUNC,DUPE,17,30.7,4.802411674850131
CREATE_LIST,SWAP,40,29.0,2.9558149646524146
CREATE_OBJECT,LOAD_LOCAL_SAFE,1,1.7,0.47016234598162726
DUPE,STORE_FIELD,44,35.5,3.900067475799549
DUPE,STORE_GLOBAL,19,34.15,6.343459126077074
DUPE,STORE_LOCAL,9832,6353.7,57.6980342636968
JUMP,LOAD_GLOBAL_BY_INDEX,8690,5646.35,45.854776483107926
JUMP,POP,1050,688.75,18.727618220439204
JUMP_IF_FALSE,LOAD_CONST,9800,6353.15,71.45721944300882
JUMP_IF_FALSE,LOAD_GLOBAL,2,1.25,0.910465468000326
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,78,48.45,5.020746432239145
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,1130,731.8,21.731858738049215
JUMP_IF_FALSE_PEEK,JUMP_IF_FALSE_PEEK,5400,3511.8,48.873197907280506
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,14540,9396.25,80.24296985111116
JUMP_IF_FALSE_PEEK,POP,1051,687.95,15.998272933104545
JUMP_IF_FALSE_PEEK,RETURN,6360,4141.5,53.88828600374161
LOAD_CONST,CALL,25351,16346.4,119.8408593883878
LOAD_CONST,CREATE_CLASS,1,2.0,0.7254762501100116
LOAD_CONST,CREATE_LIST,10,7.25,1.4823523268955434
LOAD_CONST,DUPE,1131,733.85,13.827033018882355
LOAD_CONST,LOAD_CONST,70,51.35,3.4834193727307343
LOAD_CONST,POP,9800,6387.4,59.41149986147009
LOAD_CONST,SWAP,4,6.6,1.3138933706635727
LOAD_FIELD,ASSERT_FUNC,79542,51616.55,250.84813501819292
LOAD_FIELD,LOAD_FIELD,22190,14440.1,136.37869103500384
LOAD_GLOBAL,ASSERT_FUNC,9,13.35,3.828906673684992
LOAD_GLOBAL,CALL,2,2.55,0.6863327411532597
LOAD_GLOBAL,CREATE_LIST,3,4.7,1.3018205875255096
LOAD_GLOBAL,CREATE_OBJECT,1,1.75,0.4442616583193193
LOAD_GLOBAL,DUPE,1,1.7,0.47016234598162715
LOAD_GLOBAL,LOAD_FIELD,1,1.55,0.6048053188292994
LOAD_GLOBAL,LOAD_GLOBAL,37,58.75,12.22109909778555
LOAD_GLOBAL,RETURN,3,1.9,0.9119095061289914
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,25642,16514.45,94.62194860546226
LOAD_GLOBAL_BY_INDEX,CALL,2178,1410.05,26.72565296331951
LOAD_GLOBAL_BY_INDEX,CREATE_LIST,27,17.15,2.6611236249690506
LOAD_GLOBAL_BY_INDEX,LOAD_GLOBAL_BY_INDEX,333,214.75,7.318865313262997
LOAD_GLOBAL_BY_INDEX,RETURN,1127,727.4,16.333369137089303
LOAD_LOCAL_SAFE,CALL,60961,39649.2,245.90126388237232
LOAD_LOCAL_SAFE,JUMP_IF_FALSE_PEEK,10,8.0,1.5894388284780525
LOAD_LOCAL_SAFE,LOAD_CONST,10965,7125.25,72.72867746849103
LOAD_LOCAL_SAFE,LOAD_FIELD,79541,51483.5,288.32136675299637
LOAD_LOCAL_SAFE,LOAD_GLOBAL,5,7.3,1.5927467172350904
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,2205,1441.15,29.706059987820677
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,24370,15827.4,129.42520701365052
LOAD_LOCAL_SAFE,RETURN,1,0.75,0.44426165831931924
POP,JUMP,8690,5627.5,71.36378264697167
POP,LOAD_CONST,1,1.55,0.5104177855340404
POP,LOAD_GLOBAL,4,5.55,1.5035046776746235
POP,LOAD_GLOBAL_BY_INDEX,3307,2157.1,31.529267940155275
POP,LOAD_LOCAL_SAFE,16394,10565.35,78.18552497610716
RETURN,CALL,6880,4491.5,53.35432700846595
RETURN,DUPE,8700,5662.65,68.78821425980348
RETURN,JUMP,1050,685.05,18.97220959303647
RETURN,JUMP_IF_FALSE,11010,7138.55,74.9613760195
RETURN,JUMP_IF_FALSE_PEEK,9821,6409.95,51.990358417893795
RETURN,LOAD_CONST,4580,2991.0,40.37065114268294
RETURN,LOAD_LOCAL_SAFE,4360,2839.0,42.64788512063823
RETURN,POP,1130,750.15,22.92384417105796
RETURN,RETURN,10,7.55,1.2763022245616642
RETURN_INIT,DUPE,1,1.65,0.4893604849295929
STORE_FIELD,POP,43,33.75,4.265837364580679
STORE_FIELD,RETURN_INIT,1,1.55,0.5104177855340404
STORE_GLOBAL,CREATE_FUNC,16,30.25,5.972524812135897
STORE_GLOBAL,LOAD_CONST,1,1.75,0.5501196042201808
STORE_GLOBAL,LOAD_GLOBAL,2,3.25,0.910465468000326
STORE_LOCAL,POP,9832,6317.9,67.74091510267165
SWAP,DUPE,44,35.95,3.4561158606310154
