# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,42,55.62,8.412551361398233
ASSERT_FUNC,LOAD_CONST,43,57.96,9.443624347480501
ASSERT_FUNC,LOAD_GLOBAL,1,1.98,1.518457864319681
ASSERT_FUNC,LOAD_LOCAL_SAFE,105860,64435.76,194.80650368391474
CALL,CALL,21603,13300.72,61.19525124966968
CALL,DUPE,1,0.82,0.38808793449160356
CALL,JUMP,702,431.88,13.069109864602913
CALL,JUMP_IF_FALSE,21605,13334.14,65.16447323065356
CALL,JUMP_IF_FALSE_PEEK,20859,12801.54,68.19905140282323
CALL,LOAD_LOCAL_SAFE,1406,874.64,18.402262505086757
CALL,POP,31,47.54,7.7359748010479565
CALL,SWAP,31,44.94,10.535479416268258
CREATE_CLASS,DUPE,2,3.66,0.6262945776223707
CREATE_FUNC,DUPE,17,30.98,4.2928036602325665
CREATE_OBJECT,DUPE,32,49.04,7.969226526368255
DUPE,STORE_FIELD,62,91.82,18.411054798014977
DUPE,STORE_GLOBAL,20,36.26,4.05980797776527
DUPE,STORE_LOCAL,41750,25308.12,112.90155364886044
JUMP,LOAD_GLOBAL_BY_INDEX,18050,10959.66,62.64887900686058
JUMP_IF_FALSE,LOAD_CONST,4,4.64,1.2577920401745795
JUMP_IF_FALSE,LOAD_GLOBAL,5,5.34,1.1536985776897124
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,21596,13136.86,67.21364353723908
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,20859,12827.56,57.16897974337108
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,1,1.28,0.6401530429259451
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,18751,11368.3,54.51577191744699
JUMP_IF_FALSE_PEEK,POP,2107,1295.04,22.950665812226262
LOAD_CONST,CALL,39690,24120.64,99.29974412692897
LOAD_CONST,CREATE_CLASS,2,3.78,0.4646701704940169
LOAD_CONST,JUMP,4,4.6,1.261680123761121
LOAD_CONST,LOAD_LOCAL_SAFE,9,5.16,2.179309008631414
LOAD_FIELD,ASSERT_FUNC,45422,27715.26,123.46656326673245
LOAD_FIELD,DUPE,36100,22176.8,107.66652976971578
LOAD_FIELD,LOAD_CONST,10,6.16,2.324316884504313
LOAD_FIELD,LOAD_FIELD,9,5.62,2.1560545977714547
LOAD_FIELD,LOAD_LOCAL_SAFE,2106,1300.1,24.140955123725206
LOAD_GLOBAL,ASSERT_FUNC,7,7.5,1.8762750766519565
LOAD_GLOBAL,CREATE_OBJECT,2,3.58,0.8103916916390194
LOAD_GLOBAL,JUMP,1,0.88,0.3282607226593159
LOAD_GLOBAL,LOAD_FIELD,2,3.6,0.6388765649999399
LOAD_GLOBAL,RETURN,1,0.94,0.6824326235712108
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,60517,36806.56,124.19523143101826
LOAD_GLOBAL_BY_INDEX,CREATE_OBJECT,30,46.02,7.823277667920763
LOAD_GLOBAL_BY_INDEX,JUMP,2106,1318.5,24.327065635809447
LOAD_GLOBAL_BY_INDEX,RETURN,701,440.66,12.243465562478287
LOAD_LOCAL_SAFE,CALL,44611,27389.24,99.93866690554343
LOAD_LOCAL_SAFE,DUPE,5618,3422.7,44.826764053522886
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,20859,12774.46,55.209511898599985
LOAD_LOCAL_SAFE,LOAD_CONST,39646,24340.06,103.80464580063826
LOAD_LOCAL_SAFE,LOAD_FIELD,83636,51105.94,234.43221987236882
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,4977,3103.18,37.41149555952016
LOAD_LOCAL_SAFE,SWAP,31,47.3,8.41099863031636
POP,JUMP,18050,11070.36,58.927752375260255
POP,LOAD_GLOBAL,2,2.02,0.6848208465261076
POP,LOAD_GLOBAL_BY_INDEX,4914,3014.16,33.45320215904415
POP,LOAD_LOCAL_SAFE,20953,12914.9,75.05678122703686
STORE_FIELD,POP,31,44.52,10.116141879719374
STORE_GLOBAL,CREATE_FUNC,16,29.54,3.459444334288501
STORE_GLOBAL,LOAD_CONST,2,3.88,0.3854496446637726
STORE_GLOBAL,LOAD_GLOBAL,2,3.7,0.5802884574739972
STORE_LOCAL,POP,41750,25416.22,115.97277829785095
SWAP,DUPE,62,91.48,18.611210139513844
