# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,13700,8437.5,62.75161596423176
ASSERT_FUNC,LOAD_CONST,13700,8455.12,57.9372073886892
ASSERT_FUNC,LOAD_GLOBAL,1,0.56,0.501426536422407
ASSERT_FUNC,LOAD_LOCAL_SAFE,109589,66764.22,229.49405665684847
CALL,CALL,18738,11502.2,75.65739102246752
CALL,DUPE,18738,11549.2,95.25326069730838
CALL,JUMP_IF_FALSE,8660,5343.42,49.84100844133251
CALL,JUMP_IF_FALSE_PEEK,8659,5347.62,51.1679467587883
CALL,POP,28816,17772.52,107.3086792997718
CALL,SWAP,8660,5355.62,40.32110400982878
CREATE_CLASS,DUPE,1,1.76,0.4314191105869001
CREATE_FUNC,DUPE,17,30.68,4.586760005378391
CREATE_LIST,SWAP,1,1.74,0.48697315854455175
CREATE_OBJECT,DUPE,1,1.82,0.43752550946038743
DUPE,STORE_FIELD,8662,5331.08,54.87382186918105
DUPE,STORE_GLOBAL,20,34.82,4.7064436940112175
DUPE,STORE_LOCAL,22357,13610.94,98.30967523544143
JUMP,LOAD_GLOBAL_BY_INDEX,5039,3073.86,35.49935900542309
JUMP_IF_FALSE,LOAD_CONST,5040,3122.64,39.85625191016498
JUMP_IF_FALSE,LOAD_GLOBAL,3,5.08,0.9222864223753698
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,12277,7476.06,64.87237391956022
JUMP_IF_FALSE_PEEK,JUMP,3620,2221.66,39.790066445723646
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,5039,3069.04,34.472088679962305
LOAD_CONST,CALL,34640,21048.6,96.83333040617286
LOAD_CONST,CREATE_CLASS,1,1.84,0.3703280399090207
LOAD_CONST,CREATE_LIST,1,1.7,0.5050762722761054
LOAD_CONST,LOAD_CONST,5,8.46,1.6807432758109355
LOAD_CONST,SWAP,1,1.72,0.4535573676110727
LOAD_FIELD,ASSERT_FUNC,107390,65691.66,188.46334673146634
LOAD_FIELD,LOAD_FIELD,48972,30080.0,119.79540381629918
LOAD_GLOBAL,ASSERT_FUNC,5,7.56,1.3874069191061698
LOAD_GLOBAL,CALL,1,0.5,0.5050762722761053
LOAD_GLOBAL,CREATE_OBJECT,1,1.74,0.5272183453498839
LOAD_GLOBAL,JUMP,1,1.58,0.49856938190329
LOAD_GLOBAL,LOAD_FIELD,2,2.3,0.6144518047887592
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,29595,18039.54,109.55200237553748
LOAD_GLOBAL_BY_INDEX,JUMP,5039,3086.48,27.622262538667975
LOAD_LOCAL_SAFE,CALL,69911,42926.54,130.64661948812017
LOAD_LOCAL_SAFE,DUPE,3620,2228.46,28.95754105019052
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,8660,5329.94,54.329459817686626
LOAD_LOCAL_SAFE,LOAD_CONST,20942,12872.7,97.31083166422785
LOAD_LOCAL_SAFE,LOAD_FIELD,107389,65737.02,195.88110617183625
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,38894,23885.34,112.95233056290557
POP,JUMP,5039,3088.7,34.97710621511841
POP,LOAD_GLOBAL,3,4.1,0.7889543583705187
POP,LOAD_GLOBAL_BY_INDEX,12278,7541.52,60.10543117841225
POP,LOAD_LOCAL_SAFE,42516,25857.38,126.41862592035984
STORE_FIELD,POP,8662,5255.9,48.55430370382492
STORE_GLOBAL,CREATE_FUNC,16,29.28,4.894978684992471
STORE_GLOBAL,LOAD_CONST,1,1.86,0.35050983275386566
STORE_GLOBAL,LOAD_GLOBAL,2,3.62,0.6023762469230861
STORE_GLOBAL,POP,1,0.62,0.4903143514780146
STORE_LOCAL,POP,22357,13577.32,89.56138927562242
SWAP,DUPE,8662,5273.4,41.94748903968743
