# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,9821,6049.92,70.23861371882897
ASSERT_FUNC,LOAD_CONST,9820,6063.14,66.203461898506
ASSERT_FUNC,LOAD_GLOBAL,6,8.76,2.4374627155704185
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,14694,9034.36,79.26698877971845
ASSERT_FUNC,LOAD_LOCAL_SAFE,70852,43273.22,643.5310528003819
CALL,CALL,6880,4239.42,51.108563921543166
CALL,DUPE,8700,5376.08,50.838214776215864
CALL,JUMP,1050,646.66,15.315205196277384
CALL,JUMP_IF_FALSE,11010,6795.6,53.908842181094066
CALL,JUMP_IF_FALSE_PEEK,21941,13507.58,117.26458657798587
CALL,LOAD_CONST,4580,2852.34,189.6761590346094
CALL,LOAD_LOCAL_SAFE,4360,2687.8,34.841917049345476
CALL,POP,6620,4126.48,59.3224464520912
CREATE_CLASS,DUPE,1,1.56,0.5014265364224069
CREATE_FUNC,DUPE,17,30.9,3.424104232630538
CREATE_LIST,SWAP,40,28.8,4.145319465299118
CREATE_OBJECT,DUPE,1,1.48,0.5046720495044484
DUPE,STORE_FIELD,40,27.38,3.927350459616897
DUPE,STORE_GLOBAL,19,33.78,3.500961966928169
DUPE,STORE_LOCAL,9832,5978.02,62.811831070658684
JUMP,LOAD_GLOBAL_BY_INDEX,8690,5301.76,58.91867795737509
JUMP,POP,1050,647.38,18.677597625530552
JUMP_IF_FALSE,LOAD_CONST,9800,5990.38,179.10148645106085
JUMP_IF_FALSE,LOAD_GLOBAL,2,1.18,0.8734169352933011
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,78,47.96,3.070332030173643
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,1130,695.96,21.953531629794973
JUMP_IF_FALSE_PEEK,JUMP_IF_FALSE_PEEK,5400,3317.44,42.212368822806624
JUMP_IF_FALSE_PEEK,LOAD_LOCAL_SAFE,14540,8851.3,79.24419762444975
JUMP_IF_FALSE_PEEK,POP,1051,646.08,21.111791849628478
LOAD_CONST,CALL,25351,15535.38,294.20261586816997
LOAD_CONST,CREATE_CLASS,1,1.62,0.49031435147801467
LOAD_CONST,CREATE_LIST,10,7.18,1.5477435847328307
LOAD_CONST,DUPE,1131,702.38,15.981992417488309
LOAD_CONST,LOAD_CONST,70,48.66,4.0082058686791875
LOAD_CONST,POP,9800,6066.4,209.94722368894
LOAD_FIELD,ASSERT_FUNC,79542,48850.64,684.3310679870109
LOAD_FIELD,LOAD_FIELD,22190,13677.3,272.9938513174664
LOAD_GLOBAL,ASSERT_FUNC,9,13.16,3.138698547396448
LOAD_GLOBAL,CALL,2,2.54,0.7059513771774762
LOAD_GLOBAL,CREATE_LIST,3,4.38,1.1933489148832628
LOAD_GLOBAL,CREATE_OBJECT,1,1.62,0.4903143514780146
LOAD_GLOBAL,DUPE,1,1.48,0.5046720495044483
LOAD_GLOBAL,LOAD_FIELD,1,1.5,0.5050762722761054
LOAD_GLOBAL,LOAD_GLOBAL,37,55.74,13.287726422130602
LOAD_GLOBAL,RETURN,2,1.16,0.5841442371503106
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,25642,15625.34,316.8637517023006
LOAD_GLOBAL_BY_INDEX,CALL,2178,1336.6,24.54649898142092
LOAD_GLOBAL_BY_INDEX,CREATE_LIST,27,16.14,2.7105989999952986
LOAD_GLOBAL_BY_INDEX,LOAD_GLOBAL_BY_INDEX,333,203.38,4.848269205161187
LOAD_GLOBAL_BY_INDEX,RETURN,78,48.04,3.4104281854575498
LOAD_LOCAL_SAFE,CALL,60961,37498.26,448.0968285483651
LOAD_LOCAL_SAFE,JUMP_IF_FALSE_PEEK,10,7.34,1.572856494096142
LOAD_LOCAL_SAFE,LOAD_CONST,10961,6743.54,57.200759949283224
LOAD_LOCAL_SAFE,LOAD_FIELD,79541,48726.16,360.84262837001273
LOAD_LOCAL_SAFE,LOAD_GLOBAL,5,6.88,1.2879345908096738
LOAD_LOCAL_SAFE,LOAD_GLOBAL_BY_INDEX,2205,1352.06,27.495016245991742
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,24370,14972.56,120.21921473640025
POP,JUMP,8690,5335.36,60.87751503416256
POP,LOAD_CONST,1,1.46,0.542481072744215
POP,LOAD_GLOBAL,4,5.46,1.0918996739440778
POP,LOAD_GLOBAL_BY_INDEX,3307,2031.96,29.358418463770764
POP,LOAD_LOCAL_SAFE,16391,10003.12,109.56009254081066
STORE_FIELD,POP,40,27.9,5.976996720420582
STORE_GLOBAL,CREATE_FUNC,16,29.46,3.163632631733879
STORE_GLOBAL,LOAD_CONST,1,2.0,1.7956864414252196
STORE_GLOBAL,LOAD_GLOBAL,2,3.02,0.9145089013302412
STORE_LOCAL,POP,9832,5982.04,69.76928743643398
SWAP,DUPE,40,27.82,5.2632340488582905
