# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode,next opcode,counts,total dispatch cost(μs),total dispatch cost(μs)_std
ASSERT_FUNC,CALL,16396,10055.7,55.27491588895045
ASSERT_FUNC,LOAD_CONST,20492,12616.28,95.77759952843205
ASSERT_FUNC,LOAD_GLOBAL,2,1.72,0.7010196655077312
ASSERT_FUNC,LOAD_GLOBAL_BY_INDEX,4094,2509.82,30.613915736715143
ASSERT_FUNC,LOAD_LOCAL_SAFE,130956,79577.6,326.5161808035401
CALL,CALL,8205,5037.12,44.22744553753364
CALL,DUPE,20506,12678.04,85.92995723855815
CALL,JUMP,4096,2533.16,32.27456191706988
CALL,JUMP_IF_FALSE,16268,9975.24,64.34586392365607
CALL,JUMP_IF_FALSE_PEEK,8220,5084.7,49.59560958185629
CALL,LOAD_LOCAL_SAFE,20476,12580.74,90.69883107947808
CALL,POP,24602,15180.76,89.47113546632059
CALL,SWAP,8191,5036.78,53.651669430252184
CREATE_CLASS,DUPE,2,3.54,0.676425177242955
CREATE_FUNC,DUPE,17,30.8,3.2513733362117265
CREATE_LIST,SWAP,1,1.62,0.49031435147801467
CREATE_OBJECT,DUPE,15,21.24,4.817315706100743
DUPE,STORE_FIELD,24603,14950.12,90.8882785824085
DUPE,STORE_GLOBAL,21,37.18,4.17812573935701
DUPE,STORE_LOCAL,20520,12628.94,93.41883085964888
JUMP,LOAD_GLOBAL_BY_INDEX,14,19.38,4.52606961087089
JUMP_IF_FALSE,LOAD_GLOBAL,3,4.34,0.8478062928547309
JUMP_IF_FALSE,LOAD_GLOBAL_BY_INDEX,12297,7488.16,63.97491855470895
JUMP_IF_FALSE,LOAD_LOCAL_SAFE,20492,12524.62,98.01601077041923
JUMP_IF_FALSE_PEEK,JUMP_IF_FALSE,128,81.0,5.841442371503107
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL,2,3.38,0.752953368748825
JUMP_IF_FALSE_PEEK,LOAD_GLOBAL_BY_INDEX,8089,4919.82,53.7441748148636
LOAD_CONST,CALL,32809,19976.78,75.40023547843907
LOAD_CONST,CREATE_CLASS,2,3.6,0.7559289460184544
LOAD_CONST,CREATE_LIST,1,1.64,0.48487322138506117
LOAD_CONST,LOAD_CONST,5,7.0,1.2616801237611208
LOAD_CONST,LOAD_LOCAL_SAFE,4095,2502.44,34.205358214938265
LOAD_CONST,SWAP,8192,5029.2,61.05467606488254
LOAD_FIELD,ASSERT_FUNC,131056,80037.1,253.77720021100862
LOAD_FIELD,CALL,16268,9974.24,69.97041940589418
LOAD_FIELD,LOAD_FIELD,40983,25078.54,138.80175409113363
LOAD_FIELD,LOAD_LOCAL_SAFE,8077,4960.82,51.660070239430205
LOAD_GLOBAL,ASSERT_FUNC,8,10.4,1.678191446352962
LOAD_GLOBAL,CALL,1,0.72,0.4535573676110727
LOAD_GLOBAL,CREATE_OBJECT,2,3.4,0.7559289460184544
LOAD_GLOBAL,JUMP,1,1.72,0.4965184913423648
LOAD_GLOBAL,LOAD_FIELD,2,2.32,0.6833291853200799
LOAD_GLOBAL_BY_INDEX,ASSERT_FUNC,40876,24862.16,147.74389866196384
LOAD_GLOBAL_BY_INDEX,CREATE_OBJECT,13,19.14,7.559316457598693
LOAD_GLOBAL_BY_INDEX,JUMP,127,81.12,5.82268610431541
LOAD_LOCAL_SAFE,CALL,98261,60107.3,271.02949986287166
LOAD_LOCAL_SAFE,DUPE,1,1.68,0.4712120714991613
LOAD_LOCAL_SAFE,JUMP,8191,5011.9,55.03292150140312
LOAD_LOCAL_SAFE,JUMP_IF_FALSE,16396,10036.12,88.15238198131449
LOAD_LOCAL_SAFE,LOAD_CONST,24605,15094.36,68.68673638412298
LOAD_LOCAL_SAFE,LOAD_FIELD,155400,94679.36,307.75691175779383
LOAD_LOCAL_SAFE,LOAD_LOCAL_SAFE,49201,30137.14,172.52305495149355
LOAD_LOCAL_SAFE,SWAP,8219,5064.12,54.38623775499526
POP,JUMP,14,19.06,4.722546874260947
POP,LOAD_GLOBAL,3,3.94,0.9981615754036238
POP,LOAD_GLOBAL_BY_INDEX,8204,5021.64,47.57926147439631
POP,LOAD_LOCAL_SAFE,53300,32319.88,152.91542814008474
STORE_FIELD,POP,16398,9936.84,72.11933421314224
STORE_GLOBAL,CREATE_FUNC,16,29.76,3.408033725999644
STORE_GLOBAL,LOAD_CONST,2,3.74,0.4869731585445517
STORE_GLOBAL,LOAD_GLOBAL,2,3.36,0.7494215456345144
STORE_GLOBAL,POP,1,0.64,0.48487322138506117
STORE_LOCAL,POP,20520,12451.68,91.45701343321015
SWAP,DUPE,24603,14920.92,85.95153831535255
