Function identifier,Function label,calls,inclusive execution time(μs),inclusive execution time(μs)_std,exclusive execution time(μs),exclusive execution time(μs)_std
0,repl,30,3524140.85,19589.638301045554,112.0,4.436689140148968
6,base.=,365787,257615.75,1439.6853411697116,257615.75,1439.6853411697116
8,bool.not,124293,81011.95,490.9114482266635,81011.95,490.9114482266635
43,lambda-43,60497,179141.85,1052.9336098929048,134805.85,870.45180494778
44,lambda-44,10000,30822.8,410.0846639158156,23228.7,202.5308553490577
48,int.+,69805,62901.7,540.6667521145588,62901.7,540.6667521145588
49,int.-,19308,14498.15,372.5980301950927,14498.15,372.5980301950927
51,int./,9999,8459.85,83.61268790648568,8459.85,83.61268790648568
53,int.=,33955,48520.75,457.29339597243217,48520.75,457.29339597243217
54,int.<,11682,8220.1,83.18584140661386,8220.1,83.18584140661386
56,int.>,34066,23747.35,133.68985120714936,23747.35,133.68985120714936
57,int.>=,20310,14307.45,119.06498667799683,14307.45,119.06498667799683
58,int.&,9999,7997.4,62.00713032003923,7997.4,62.00713032003923
60,int.^,4992,3919.35,41.11892252325787,3919.35,41.11892252325787
65,list.get,42545,45655.8,304.42864516993075,45655.8,304.42864516993075
66,list.set,9314,21273.95,406.4669954880135,21273.95,406.4669954880135
67,list.put,38,31.45,4.650693213750081,31.45,4.650693213750081
87,+,9308,32966.75,283.44662079853003,14401.05,99.32269311905024
88,-,9308,28280.05,189.98849688170202,21376.0,192.7692921603433
90,/,9999,31707.75,224.0648108777552,23247.9,170.30063201044774
92,=,269885,616300.6,3667.859743056835,409721.95,2448.4828917214536
93,!=,129857,490561.75,2377.41024237011,298900.9,1599.2874367239813
94,<,11682,58361.25,406.9709513751036,50141.15,376.22589448921553
96,>,34066,94695.15,588.8052376590551,70947.8,541.2205115341299
97,>=,20310,78117.65,744.841931305951,63810.2,678.1810501939042
98,&,9999,43832.9,361.65669967671226,35835.5,347.01274055178885
100,^,4992,21859.9,190.48854089032864,17940.55,178.6170484584263
101,not,129857,92103.0,612.0742988955019,92103.0,612.0742988955019
104,Richards.benchmark,1,3524028.85,19590.59814856153,11.95,1.234376040972246
106,_RBObject.append,20114,113197.35,701.3381401593017,46524.25,409.87814299528526
